,uid,location,age,rating
94,5998,"seattle, washington, usa",32.0,10
95,5998,"seattle, washington, usa",32.0,8
96,6025,"san diego, california, usa",,8
97,6037,"poway, california, usa",,8
98,6125,"boca raton, florida, usa",,8
99,6142,"dublin, eire, ireland",40.0,9
100,6173,"orleans, ontario, canada",16.0,9
101,6261,"intervale, new hampshire, usa",46.0,8
102,6339,"christchurch, n/a, new zealand",16.0,8
103,6365,"st kilda west, victoria, australia",,8
104,6397,"honolulu, hawaii, usa",59.0,9
105,6470,"temecula, california, usa",,8
106,6472,"waldorf, maryland, usa",31.0,8
107,6555,"williams lake bc, british columbia, canada",,10
108,6568,"ojai, california, usa",,9
109,6670,"union, new jersey, usa",54.0,8
110,6680,"walled lake, michigan, usa",17.0,10
111,6682,"los angeles, california, usa",16.0,10
112,6689,"east lansing, michigan, usa",,10
113,6689,"east lansing, michigan, usa",,10
114,6698,"orlando, florida, usa",20.0,8
115,6768,"cahokia, illinois, usa",35.0,10
116,6797,"fostoria, ohio, usa",53.0,8
117,6831,"yakima, washington, usa",14.0,8
118,6832,"ann arbor, michigan, usa",,10
119,6884,"north liberty, indiana, usa",25.0,8
120,6884,"north liberty, indiana, usa",25.0,8
121,6912,"reston, virginia, usa",,10
122,6988,"yuma, arizona, usa",,9
123,7037,"san antonio, texas, usa",,8
124,7084,"pocahontas, arkansas, usa",22.0,10
125,7160,"fort atkinson, wisconsin, usa",24.0,9
126,7162,"schoolcraft, michigan, usa",,9
127,7234,"phoenix, arizona, usa",,10
128,7384,"miami, florida, usa",28.0,8
129,7431,"san francisco, california, usa",25.0,8
130,7507,"montreal, quebec, canada",24.0,8
131,7511,"hickory, north carolina, usa",30.0,8
132,7524,"gloucester, massachusetts, usa",27.0,8
133,7576,"san francisco, california, usa",38.0,9
134,7614,"santa cruz, california, usa",24.0,9
135,7634,"barrie, ontario, canada",,8
136,7650,"clarksville, tennessee, usa",21.0,10
137,7825,"norwich, england, united kingdom",22.0,8
138,7965,"hilliard, ohio, usa",15.0,8
139,7984,"memphis, tennessee, usa",30.0,8
140,7998,"beaverton, oregon, usa",39.0,9
141,8308,"schagen, noord, netherlands",22.0,10
142,8309,"mount holly, new jersey, usa",44.0,8
143,8381,"bellevue, washington, usa",37.0,9
144,8657,"gainesville, georgia, usa",27.0,9
145,8682,"quetzaltenango, western highlands, guatemala",,8
146,8762,"london, england, united kingdom",22.0,8
147,8772,"halifax, nova scotia, canada",26.0,8
148,9139,"mt. pleasant, michigan, usa",17.0,9
149,9139,"mt. pleasant, michigan, usa",17.0,10
150,9351,"new york, new york, usa",16.0,9
151,9540,"peoria, illinois, usa",,9
152,9556,"albany, new york, usa",,10
153,9579,"macomb, illinois, usa",23.0,10
154,9664,"chapin, south carolina, usa",14.0,8
155,9868,"la monte, missouri, usa",20.0,8
156,9876,"forest hills, new york, usa",,8
157,10047,"big lake, minnesota, usa",20.0,9
158,10138,"st ouen, n/a, jersey",41.0,8
159,10269,"rock hill, south carolina, usa",,10
160,10284,"san francisco, california, usa",23.0,8
161,10319,"ellsworth, wisconsin, usa",45.0,9
162,10319,"ellsworth, wisconsin, usa",45.0,8
163,10336,"seoul, ohio, south korea",26.0,8
164,10651,"sioux city, iowa, usa",,9
165,10710,"auburn, california, usa",13.0,8
166,10758,"austin, texas, usa",25.0,8
167,10899,"wahiawa, hawaii, usa",24.0,10
168,11053,"kuala lumpur, n/a, malaysia",,9
169,11139,"chester heights, pennsylvania, usa",,10
170,11287,"salt lake city, utah, usa",54.0,8
171,11298,"akron, pennsylvania, usa",45.0,9
172,11335,"palmerston north, palmerston north, new zealand",54.0,9
173,11383,"nottinghamshire, nottinghamshire,",,10
174,11411,"hiawathia, iowa, usa",,9
175,11453,"freeland, michigan, usa",36.0,8
176,11497,"london, england, united kingdom",32.0,9
177,11617,"lebanon, pennsylvania, usa",,8
178,11648,"sacramento, california, usa",60.0,8
179,11652,"wick, england, united kingdom",33.0,8
180,11768,"jalandhar cantt, punjab, india",14.0,8
181,11804,"new orleans, french quarter, ,",,9
182,12016,"urbana, illinois, usa",,8
183,12200,"denver, colorado, usa",25.0,8
184,12283,"oklahoma city, oklahoma, usa",66.0,8
185,12294,"buffalo, new york, usa",19.0,10
186,12417,"chicago, illinois, usa",,8
187,12514,"park city, utah, usa",,8
188,12549,"fort worth, texas, usa",49.0,8
189,12630,"neptune, new jersey, usa",39.0,10
190,12676,"chesapeake, virginia, usa",,10
191,12870,"kelowna, british columbia, canada",,8
192,12898,"baltimore, maryland, usa",,8
193,13109,"pittsburgh, pennsylvania, usa",15.0,8
194,13155,"georgetown, ontario, canada",,9
195,13252,"savannah, georgia, usa",33.0,8
196,13314,"covington, ohio, usa",58.0,9
197,13407,"rein-main ab, hessen, germany",14.0,10
198,13505,"sandy, utah, usa",,9
199,13633,"toronto, ontario, canada",,8
200,13638,"midlothian, virginia, usa",,8
201,13771,"costa mesa, california, usa",26.0,9
202,13844,"hawthorne, new jersey, usa",,9
203,13960,"ottawa, ontario, canada",23.0,8
204,14051,"southbury, connecticut, usa",,9
205,14191,"cincinnati, ohio, usa",38.0,10
206,14221,"london, london, united kingdom",43.0,10
207,14228,"wichita, kansas, usa",31.0,8
208,14251,"minneapolis, georgia, usa",,9
209,14303,"santa rosa, california, usa",48.0,8
210,14319,"littleton, colorado, usa",,8
211,14355,"ft laud, florida, usa",,10
212,14369,"springfield, ,",,8
213,14491,"orleans, ,",,10
214,14509,"seattle, washington, usa",30.0,10
215,14535,"ft hood, texas, usa",37.0,8
216,14536,"fountain valley, california, usa",,10
217,14764,"lacey, washington, usa",14.0,9
218,14791,"harrodsburg, kentucky, usa",16.0,8
219,14828,"centreville, virginia, usa",30.0,8
220,14892,"san francisco, california, usa",22.0,8
221,14952,"reading, england, united kingdom",25.0,8
222,15020,"lawrenceville, georgia, usa",,10
223,15228,"warwick, rhode island, usa",,10
224,15241,"athens, georgia, usa",27.0,8
225,15310,"pompano beach, florida, usa",29.0,8
226,15355,"wooster, ohio, usa",45.0,8
227,15477,"winchester, england, united kingdom",,8
228,15479,"ottawa, ontario, canada",21.0,9
229,15484,"lindenhurst, new york, usa",30.0,10
230,15496,"pottstown, pennsylvania, usa",18.0,9
231,15506,"lagos, n/a, nigeria",19.0,9
232,15583,"santa ana, california, usa",14.0,10
233,15655,"a, massachusetts, usa",20.0,10
234,15803,"south pasadena, california,",,8
235,15812,"mill bay, british columbia, canada",,8
236,16062,"kaneohe, hawaii, usa",43.0,8
237,16241,"red deer, alberta, canada",39.0,8
238,16623,"mesa, arizona, usa",39.0,9
239,16736,"penzberg, bayern, germany",35.0,10
240,16771,"vancouver, washington, usa",,10
241,16799,"enterprise, alabama, usa",21.0,10
242,16800,"washington dc, dc, usa",,9
243,16960,"hillsboro, oregon, usa",,8
244,16989,"dijon, bourgogne, france",35.0,10
245,17184,"davao city, davao del norte, philippines",23.0,10
246,17475,"kirkland, arizona, usa",51.0,8
247,17506,"youngstown, ohio, usa",,8
248,17857,"pittsburgh, pennsylvania, usa",20.0,10
249,17871,"olympia, washington, usa",,9
250,17954,"harrisonburg, virginia, usa",38.0,10
251,17976,"calgary, alberta, canada",,9
252,18114,"olympia, washington, usa",47.0,9
253,18199,"highlands ranch, colorado, usa",56.0,10
254,18375,"rapid city, south dakota, usa",74.0,10
255,18582,"seinäjoki, 
/a"", finland""",20.0,8
256,18583,"denver, colorado, usa",48.0,8
257,18784,"vicenza, veneto, italy",,10
258,18795,"waterloo, ontario, canada",14.0,10
259,18805,"winnipeg, manitoba, canada",15.0,10
260,18989,"union grove, wisconsin, usa",,9
261,19339,"o`fallon, missouri, usa",44.0,9
262,19528,"gulfport, florida, usa",,10
263,19549,"long branch, new jersey, usa",,8
264,19550,"fremont, ,",,10
265,19709,"leesburg, virginia, usa",39.0,9
266,19709,"leesburg, virginia, usa",39.0,8
267,19745,"manahawkin, new jersey, usa",,10
268,19801,"austin, texas, usa",,10
269,20082,"znuizinbt, fzmnuoi, tdzimi",,10
270,20204,"waleska, georgia, usa",,10
271,20309,"east peoria, illinois, usa",43.0,8
272,20352,"washington, dc, usa",,9
273,20413,"medford, minnesota, usa",44.0,10
274,20500,"madison, new jersey, usa",34.0,10
275,20514,"seattle, wa, usa",,9
276,20554,"dewitt, new york, usa",,8
277,20605,"buffalo, new york, usa",,8
278,20617,"cottage grove, minnesota, usa",,8
279,20640,"brisbane, queensland, australia",40.0,8
280,20686,"phoenix, arizona, usa",,9
281,20730,"centreville, virginia, usa",34.0,8
282,20823,"inglewood, california, usa",,9
283,21061,"forest, ohio, usa",,10
284,21187,"baton rouge, louisiana, usa",18.0,8
285,21208,"santa rosa, california,",,8
286,21270,"peterborough, ontario, canada",18.0,8
287,21283,"northridge, california, usa",,9
288,21496,"cambridge, ontario, canada",31.0,8
289,21627,"olympia, washington, usa",,8
290,21737,"holland, new york, usa",41.0,9
291,21745,"newcastle, england, united kingdom",13.0,8
292,21778,"macclesfield, cheshire, united kingdom",37.0,9
293,21863,"toronto, ontario, canada",,9
294,21956,"tucson, arizona, usa",,8
295,21971,"fries, virginia, usa",,8
296,22217,"prince george, british columbia, canada",17.0,10
297,22271,"vancouver, british columbia, canada",47.0,10
298,22437,"wakefield, massachusetts, usa",,10
299,22439,"san francisco, california, usa",,9
300,22482,"aloha, oregon, usa",,8
301,22511,"fresno, california, usa",51.0,8
302,22712,"benstead, england, united kingdom",55.0,8
303,22713,"clarks grees, pennsylvania, usa",,10
304,22823,"cameron park, california, usa",51.0,10
305,22828,"hamilton, ontario, canada",,8
306,22919,"south bend, indiana, usa",40.0,10
307,23021,"san diego, california, usa",17.0,10
308,23025,"lawrenceville, georgia, usa",,9
309,23068,"milan, mi, italy",39.0,8
310,23103,"highland park, new jersey, usa",24.0,10
311,23199,"trier, rheinland-pfalz, germany",,8
312,23363,"camarillo, california, usa",,8
313,23370,"big lake, minnesota, usa",46.0,10
314,23471,"duncan, british columbia, canada",38.0,10
315,23595,"collinsville, illinois, usa",45.0,8
316,23653,"stoneham, massachusetts, usa",39.0,9
317,23689,"denver, colorado, usa",43.0,8
318,23702,"new orleans, louisiana, usa",27.0,10
319,23784,"columbia, south carolina, usa",,10
320,23792,"nanticoke, pennsylvania, usa",,8
321,23799,"cleveland heights, ohio, usa",,10
322,23811,"mentor, ohio, usa",26.0,10
323,23896,"rocky hill, new jersey, usa",75.0,8
324,23911,"boston, massachusetts, usa",,10
325,24009,"iowa city, iowa, usa",,10
326,24011,"minneapolis, minnesota, usa",,8
327,24123,"cambridge, cambridgeshire, united kingdom",,10
328,24144,"elkhart, indiana, usa",,8
329,24223,"providence, rhode island, usa",,8
330,24243,"vineland, new jersey, usa",57.0,10
331,24256,"napa, california, usa",15.0,8
332,24313,"vernon, british columbia, canada",,8
333,24569,"red deer, alberta, canada",,8
334,24576,"new york, new york, usa",31.0,10
335,24863,"fairborn, ohio, usa",45.0,8
336,24868,"swaffham, england, united kingdom",20.0,10
337,24944,"waukegan, illinois, usa",,8
338,25012,"san carlos, california, usa",46.0,8
339,25143,"superior, wisconsin, usa",,9
340,25183,"lancaster, pennsylvania, usa",,10
341,25258,"n. attleboro, massachusetts, usa",,8
342,25288,"ottawa, ontario, canada",35.0,9
343,25394,"irving, texas, usa",31.0,9
344,25447,"adelaide, south australia, australia",39.0,8
345,25522,"groton, new york, usa",54.0,9
346,25592,"walnut creek, california, usa",73.0,8
347,25641,"st pete beach, florida, usa",,9
348,25685,"greenwood, indiana, usa",7.0,8
349,25806,"west harrison, indiana, usa",17.0,10
350,25844,"new orleans, louisiana, usa",,8
351,25844,"new orleans, louisiana, usa",,9
352,25872,"dallas, texas, usa",25.0,9
353,25909,"omaha, nebraska, usa",23.0,10
354,25934,"raleigh, north carolina, usa",,8
355,26017,"orleans, massachusetts, usa",,8
356,26025,"springfield, illinois, usa",,10
357,26089,"apo, ap (armed forces pacific), usa",,8
358,26135,"alexandria, virginia, usa",,10
359,26197,"new bern, north carolina, usa",14.0,8
360,26206,"olathe, kansas, usa",35.0,9
361,26280,"atlanta, georgia, usa",,8
362,26287,"louisville, kentucky, usa",,8
363,26370,"springfield, missouri, usa",,8
364,26376,"hilo, hawaii, usa",,8
365,26389,"st. augustine, florida, usa",,8
366,26463,"cortez, colorado, usa",31.0,9
367,26501,"salem, massachusetts, usa",28.0,8
368,26696,"houston, texas, usa",,10
369,26806,"kempsey, new south wales, australia",15.0,9
370,26957,"leeds, england, united kingdom",32.0,8
371,26987,"albany, oregon, usa",,8
372,27044,"merrimack, new hampshire, usa",,8
373,27161,"luling, louisiana, usa",40.0,9
374,27237,"piedmont, california, usa",31.0,8
375,27438,"orlando, florida, usa",13.0,10
376,27442,"london, england, united kingdom",48.0,10
377,27473,"black diamond, washington, usa",66.0,10
378,27600,"champaign, illinois, usa",35.0,8
379,27728,"chicago, illinois, usa",34.0,8
380,27742,"osgoode, ontario, canada",,8
381,27769,"montreal, queensland, canada",13.0,8
382,27900,"columbia, tennessee, usa",58.0,10
383,27917,"anchorage, alaska, usa",21.0,8
384,28123,"indiuanapolis, indiana, usa",,8
385,28137,"fort lauderdale, florida, usa",,9
386,28195,"vancouver, british columbia, canada",,8
387,28262,"mckinleyville, california, usa",39.0,8
388,28397,"narragansett, rhode island, usa",,9
389,28402,"phoenix, arizona, usa",,8
390,28460,"knoxville, tennessee, usa",,10
391,28463,"west allis, wisconsin, usa",1.0,8
392,28575,"stow, ohio, usa",,10
393,28650,"riverside, california, usa",,8
394,28814,"hobart, tasmania, australia",13.0,8
395,28890,"toronto, ontario, canada",,9
396,28992,"las vegas, nevada, usa",54.0,10
397,29016,"olympia, washington, usa",35.0,8
398,29030,"pacific palisades, california, usa",14.0,10
399,29086,"gettysburg, pennsylvania, usa",,10
400,29104,"kirkcaldy, fife, united kingdom",,9
401,29164,"winston salem, north carolina, usa",,10
402,29257,"fairbanks, ,",,8
403,29381,"huntington beach, california, usa",34.0,9
404,29413,"carmel valley, california, usa",65.0,8
405,29505,"kelowna, british columbia, canada",,8
406,29939,"york, pennsylvania, usa",,10
407,30046,"roanoke, virginia, usa",45.0,10
408,30154,"jackson, michigan, usa",19.0,8
409,30215,"holliston, massachusetts, usa",50.0,8
410,30226,"vacaville, california, usa",,8
411,30259,"acton, massachusetts, usa",,10
412,30274,"clarendon hills, illinois, usa",51.0,8
413,30378,"fayetteville, arkansas, usa",48.0,10
414,30417,"millbrae, california, usa",,8
415,30455,"pittsburgh, pennsylvania, usa",12.0,8
416,30536,"san diego, california, usa",22.0,8
417,30558,"lawndale, california, usa",17.0,8
418,30570,"macon, georgia, usa",,8
419,30629,"niceville, florida, usa",42.0,9
420,30708,"fishers, indiana, usa",,8
421,30714,"cologne, nordrhein-westfalen, germany",27.0,8
422,30725,"smithers, british columbia, canada",,9
423,30781,"madison, wisconsin, usa",28.0,8
424,30923,"college station, texas, usa",36.0,8
425,30937,"san francisco, california, usa",27.0,8
426,31039,"miami, florida, usa",,10
427,31060,"westfield, indiana, usa",14.0,10
428,31070,"north vancouver, british columbia, canada",,10
429,31185,"morrisburg, ontario, canada",,9
430,31199,"rogers, arkansas, usa",35.0,8
431,31199,"rogers, arkansas, usa",35.0,10
432,31220,"gold coast, queensland, australia",14.0,10
433,31285,"sedrowoolley, washington, usa",,8
434,31299,"homer city, pennsylvania, usa",74.0,8
435,31325,"raleigh, north carolina,",,8
436,31348,"appleton, wisconsin, usa",25.0,10
437,31484,"exton, , usa",,8
438,31529,"farmington hills, michigan, usa",43.0,9
439,31579,"austin, texas, usa",,8
440,31647,"moss, norway, norway",33.0,9
441,31667,"beavercreek, ohio, usa",55.0,10
442,31701,"westminster, california,",62.0,8
443,31760,"st peters, missouri, usa",,8
444,31791,"tuscaloosa, alabama, usa",,8
445,31929,"westfield, new jersey, usa",,8
446,31933,"chandler, indiana, usa",,10
447,31979,"new york, new york, usa",13.0,10
448,31980,"kerrville, texas, usa",,10
449,32077,"-, british columbia, canada",,8
450,32236,"spring valley, new york, usa",,9
451,32300,"burrillville, rhode island, usa",,8
452,32408,"charlotte, north carolina, usa",,9
453,32428,"louisville, kentucky, usa",31.0,10
454,32439,"wrexham, wales, united kingdom",17.0,9
455,32525,"dixon, illinois, usa",42.0,8
456,32691,"greenville, south carolina, usa",53.0,9
457,32805,"richmond, texas, usa",48.0,10
458,33042,"seattle, washington, usa",,8
459,33250,"rome, georgia, usa",32.0,9
460,33391,"youngstown, ohio, usa",,9
461,33404,"o`fallon, missouri, usa",,8
462,33405,"kelseyville, california, usa",33.0,9
463,33451,"eagleville, pennsylvania, usa",,8
464,33533,"yakima, washington, usa",,9
465,33598,"edmond, oklahoma, usa",,9
466,33602,"san diego, ca, usa",,9
467,33603,"san diego, california, usa",,10
468,33671,"pine bluff, ,",46.0,10
469,33854,"kenilworth, england, united kingdom",73.0,8
470,33875,"vancouver, british columbia, canada",28.0,10
471,33876,"easthampton, massachusetts, usa",38.0,8
472,34010,"perth, western australia, australia",,8
473,34077,"charleston, west virginia, usa",42.0,8
474,34127,"somers, new york, usa",72.0,8
475,34181,"leland, north carolina, usa",,8
476,34194,"woodland, california, usa",43.0,8
477,34233,"baker city, oregon, usa",25.0,10
478,34310,"dallas, texas, usa",,10
479,34347,"san francisco, california, usa",,9
480,34567,"revere, massachusetts, usa",,8
481,34603,"stinson beach, california, usa",,8
482,34652,"lawrenceville, georgia, usa",37.0,9
483,34661,"springfield, missouri, usa",,8
484,34781,"yakima, washington, usa",,9
485,34789,"marlboro, new jersey, usa",56.0,8
486,34936,"ewa beach, hawaii, usa",36.0,8
487,34959,"seattle, washington, usa",41.0,10
488,35001,"san francisco, california, usa",44.0,10
489,35097,"immenstadt, bayern, germany",25.0,8
490,35191,"saint louis, missouri, usa",28.0,10
491,35193,"astoria, oregon, usa",33.0,10
492,35208,"unionville, c.t, usa",,10
493,35220,"macon, georgia, united kingdom",48.0,8
494,35513,"seeboden, austria, austria",42.0,8
495,35598,"mcalester, oklahoma, usa",,8
496,35788,"alta, iowa, usa",53.0,9
497,35800,"marysville, washington, usa",16.0,8
498,35964,"matthews, north carolina, usa",,8
499,36088,"paradise, newfoundland, canada",,9
500,36139,"ottawa, ontario, canada",,8
501,36271,"lakewood, ohio, usa",55.0,10
502,36430,"manchester, england, united kingdom",57.0,8
503,36442,"menlo park, california, usa",,10
504,36442,"menlo park, california, usa",,8
505,36486,"anchorage, alaska, usa",43.0,9
506,36486,"anchorage, alaska, usa",43.0,8
507,36496,"sittingbourne, england, united kingdom",,9
508,36506,"cincinnati, ,",,8
509,36506,"cincinnati, ,",,8
510,36632,"littleton, colorado, usa",,8
511,36656,"manila, 
/a`, philippines""",28.0,8
512,36671,"herne bay, kent, united kingdom",38.0,8
513,36775,"nanaimo, british columbia, canada",,9
514,36909,"red bank, new jersey, usa",,10
515,36979,"olathe, kansas, usa",38.0,9
516,37051,"santa maria, california, usa",,9
517,37074,"westbrook, maine, usa",53.0,8
518,37175,"stafford, virginia, usa",48.0,8
519,37178,"madison, wisconsin, usa",27.0,10
520,37350,"floyds knobs, indiana, usa",,8
521,37374,"newport, arkansas, usa",62.0,10
522,37394,"dundee, scotland, united kingdom",46.0,9
523,37444,"fort worth, texas, usa",22.0,8
524,37494,"fayetteville, georgia, usa",49.0,10
525,37764,"chiefland, florida, usa",34.0,8
526,37803,"dolgellau, wales, united kingdom",18.0,8
527,37866,"palm springs, california, usa",,8
528,37948,"calgary, alberta, canada",,8
529,37961,"napa, california, usa",15.0,8
530,38082,"dingman`s ferry, pennsylvania, usa",,8
531,38213,"san francisco, california, usa",38.0,8
532,38254,"bay point, california, usa",37.0,10
533,38254,"bay point, california, usa",37.0,10
534,38326,"independence, missouri, usa",38.0,10
535,38353,"edmonton, alberta, canada",35.0,8
536,38502,"new york, new york, usa",34.0,8
537,38759,"apple valley, california, usa",,8
538,38767,"corpus christi, texas, usa",,10
539,38821,"aurora, illinois, usa",,8
540,39012,"sydney, new south wales, australia",24.0,10
541,39100,"seattle, washington, usa",26.0,10
542,39140,"portland, oregon, usa",,10
543,39233,"singapore, asia, singapore",13.0,9
544,39264,"west henrietta, new york, usa",,10
545,39364,"farmington, michigan, usa",,8
546,39494,"albuquerque, new mexico, usa",,10
547,39523,"dale, texas, usa",77.0,8
548,39523,"dale, texas, usa",77.0,9
549,39536,"princeton junction, new jersey, usa",,9
550,39561,"ottawa, ontario, canada",28.0,8
551,39641,"rio rico, arizona, usa",,10
552,39886,"edmonton, alberta, canada",28.0,10
553,39915,"somerdale, new jersey, usa",,8
554,39930,"seattle, washington, usa",15.0,9
555,39976,"regina, saskatchewan, canada",,8
556,40135,"hockessin, delaware, usa",38.0,9
557,40247,"columbia city, indiana, usa",72.0,10
558,40350,"the woodlands, texas,",,10
559,40574,"north port, florida, usa",51.0,10
560,40865,"mechanicsburg, pennsylvania, usa",33.0,8
561,40955,"bismarck, north dakota, usa",,10
562,41009,"marysville, california, usa",,10
563,41104,"brookhaven, new york, usa",52.0,10
564,41194,"burlington, vermont, usa",,8
565,41205,"lisboa, lisboa, portugal",21.0,8
566,41234,"elgin, south carolina, usa",57.0,9
567,41292,"edmonton, alberta, canada",,8
568,41351,"monterey, california, usa",,8
569,41351,"monterey, california, usa",,9
570,41411,"el centro, california, usa",,9
571,41414,"large city, state of continuing flux, usa",,9
572,41658,"glenview, il, usa",53.0,10
573,41699,"portland, oregon, usa",,10
574,41703,"charleston, south carolina, usa",27.0,9
575,41708,"prince george, british columbia, canada",,8
576,41796,"boca raton, florida, usa",37.0,9
577,41799,"sinton, texas, usa",,9
578,41811,"nottinghamshire, england, united kingdom",,9
579,42083,"humble, texas, usa",,10
580,42105,"sterling heights, michigan, usa",29.0,9
581,42144,"dana point, california, usa",,8
582,42183,"warren, michigan, usa",37.0,10
583,42188,"los angeles, california, usa",32.0,8
584,42210,"stockton, california, usa",46.0,8
585,42403,"winter springs, florida, usa",49.0,10
586,42434,"santa ana, california, usa",48.0,9
587,42591,"hudson, massachusetts, usa",34.0,8
588,42710,"tacoma, washington, usa",29.0,10
589,42726,"st. louis, missouri, usa",,8
590,42845,"san francisco, california, usa",,8
591,42987,"urbana, illinois, usa",,8
592,43027,"regina, saskatchewan, canada",,9
593,43070,"san francisco, california, usa",47.0,9
594,43298,"edmond, oklahoma, usa",32.0,9
595,43306,"summerfield, florida, usa",,9
596,43320,"arlington, virginia, usa",,8
597,43333,"drumbo, ontario, canada",,10
598,43433,"philadelphia, pennsylvania, usa",27.0,10
599,43479,"lincoln, nebraska, usa",,8
600,43540,"central islip, new york, usa",,9
601,43633,"raleigh, north carolina, usa",25.0,9
602,43726,"guntersville, alabama, usa",17.0,8
603,43734,"olympia, washington, usa",28.0,8
604,43749,"crystal river, florida, usa",54.0,8
605,44017,"hereford, texas, usa",,8
606,44022,"prince george, british columbia, canada",19.0,10
607,44035,"kendall park, new jersey, usa",36.0,8
608,44130,"salt lake city, utah, usa",14.0,9
609,44171,"milton keynes, england, united kingdom",23.0,8
610,44294,"brisbane, queensland, australia",14.0,8
611,44322,"pitten, lower austria, austria",,8
612,44400,"lancaster, california, usa",39.0,10
613,44472,"st-sauveur, quebec, canada",14.0,10
614,44472,"st-sauveur, quebec, canada",14.0,10
615,44472,"st-sauveur, quebec, canada",14.0,10
616,44472,"st-sauveur, quebec, canada",14.0,9
617,44472,"st-sauveur, quebec, canada",14.0,10
618,44472,"st-sauveur, quebec, canada",14.0,10
619,44480,"tucson, arizona, usa",,9
620,44483,"jamul, california, usa",,8
621,44501,"medford, new york, usa",31.0,8
