,uid,location,age,rating
61,3667,"norfolk, virginia, usa",,8
62,3712,"richfield, minnesota, usa",,8
63,3800,"loomis, california, usa",,10
64,3938,"los banos, california, usa",37.0,9
65,3959,"st.clair shores, michigan, usa",23.0,8
66,4044,"eagle mountain, utah, usa",33.0,9
67,4169,"fairbanks, alaska, usa",57.0,8
68,4198,"new port richey, florida, usa",14.0,10
69,4386,"rio rancho, new mexico, usa",,8
70,4732,"portland, oregon, usa",,9
71,4766,"chatham, ontario, canada",,10
72,4784,"arvada, colorado, usa",21.0,8
73,4999,"aurora, colorado, usa",54.0,10
74,5066,"miami, florida, usa",37.0,10
75,5328,"albuquerque, new mexico, usa",,8
76,5346,"lynchburg, ,",,9
77,5537,"barceloneta, puerto rico, usa",,10
78,5636,"lynchburg, virginia, usa",,8
79,5783,"fullerton, california, usa",32.0,9
80,5882,"vancouver, british columbia, canada",,8
81,6026,"bangor, maine, usa",,10
82,6036,"brantford, ontario, canada",27.0,8
83,6265,"polk city, florida, usa",69.0,8
84,6289,"valley village, california, usa",,10
85,6298,"thornhill, ontario, canada",52.0,8
86,6308,"wisconsin rapids, wisconsin, usa",,8
87,6312,"raytown, missouri, usa",32.0,8
88,6348,"lexington, south carolina, usa",,8
89,6349,"pinson, alabama, usa",66.0,8
90,6392,"gardena, california,",,10
91,6478,"san antonio, texas, usa",,8
92,6682,"los angeles, california, usa",16.0,8
93,6704,"san francisco, california, usa",32.0,10
94,6788,"big rock, illinois, usa",,10
95,6803,"austin, texas, usa",,9
96,6853,"ft pierce, florida, usa",,9
97,6869,"winnipeg, manitoba, canada",15.0,9
98,6906,"cedar rapids, iowa, usa",63.0,9
99,6940,"new orleans, louisiana, usa",32.0,10
100,6944,"santa rosa, california, usa",,10
101,6965,"rochester, minnesota, usa",,10
102,6988,"yuma, arizona, usa",,8
103,7021,"chula vista, california, usa",39.0,8
104,7065,"irving, texas, usa",37.0,9
105,7119,"rock hill, missouri, usa",66.0,9
106,7397,"healdsburg, california, usa",,10
107,7610,"columbus, georgia, usa",,9
108,7610,"columbus, georgia, usa",,9
109,7723,"fenton, missouri, usa",,9
110,7723,"fenton, missouri, usa",,8
111,7874,"damascus, maryland, usa",25.0,9
112,7884,"marietta, georgia, usa",,8
113,7918,"rowlett, texas, usa",,10
114,7941,"carmel, california, usa",,8
115,8016,"tallahassee, florida, usa",38.0,8
116,8086,"dallas, texas, usa",,10
117,8154,"toledo, ohio, usa",36.0,8
118,8185,"plattsburgh, new york, usa",,8
119,8185,"plattsburgh, new york, usa",,9
120,8185,"plattsburgh, new york, usa",,8
121,8232,"east point, georgia, usa",33.0,10
122,8263,"philadelphia, pennsylvania, usa",,8
123,8370,"phoenix, arizona, usa",33.0,8
124,8599,"las vegas, nevada, usa",17.0,9
125,8643,"gilbert,arizona, arizona, usa",,9
126,8685,"marietta, georgia, usa",32.0,10
127,8792,"bellingham, washington, usa",22.0,9
128,8853,"los angeles, california, usa",22.0,10
129,9139,"mt. pleasant, michigan, usa",17.0,10
130,9139,"mt. pleasant, michigan, usa",17.0,8
131,9272,"san diego, california, usa",16.0,8
132,9296,"edgewater, maryland, usa",59.0,10
133,9321,"chaguanas, n/a, trinidad and tobago",25.0,8
134,9450,"washington, michigan, usa",,9
135,9490,"banchory, scotland, united kingdom",13.0,10
136,9502,"chillicothe, ohio, usa",22.0,8
137,9679,"n. las vegas, nevada, usa",,8
138,9703,"brainerd, minnesota, usa",25.0,9
139,9704,"vancouver, british columbia, canada",22.0,9
140,9728,"oak cliff, ,",,10
141,9761,"edinburgh, lothians, united kingdom",38.0,10
142,9787,"baton rouge, louisiana, usa",16.0,10
143,9834,"culleoka, tennessee, usa",30.0,9
144,9884,"whitefish, montana, usa",32.0,10
145,9915,"warrensville heights (cleveland), ohio, usa",,9
146,9953,"kuala lumpur, selangor, malaysia",15.0,8
147,9965,"cobleskill, new york, usa",48.0,8
148,10003,"spokane, washington, usa",20.0,10
149,10153,"tomahawk, wisconsin, usa",,10
150,10164,"mccomb, mississippi, usa",34.0,8
151,10221,"bellingham, washington, usa",29.0,8
152,10401,"sacramento, california, usa",43.0,10
153,10407,"danville, virginia, usa",,9
154,10461,"houston, texas, usa",,9
155,10509,"eugene, oregon, usa",,9
156,10618,"hilliards, pennsylvania, usa",,10
157,10630,"ancaster, ontario, canada",23.0,9
158,10710,"auburn, california, usa",13.0,10
159,10849,"san francisco, california, usa",,9
160,11043,"st louis, missouri, usa",,8
161,11149,"hilversum, n-holland, netherlands",,8
162,11169,"winnipeg, manitoba, canada",27.0,9
163,11205,"albuquerque, new mexico, usa",,8
164,11222,"omaha, nebraska, usa",,9
165,11263,"nicktown, pennsylvania, usa",,10
166,11271,"edison, new jersey, usa",,10
167,11272,"albuquerque, new mexico, usa",,10
168,11273,"shorewood, wisconsin, usa",,8
169,11283,"naples, maine, usa",,10
170,11298,"akron, pennsylvania, usa",45.0,9
171,11328,"alma, arkansas, usa",51.0,10
172,11365,"poway, california, usa",,8
173,11401,"smithville, missouri, usa",17.0,8
174,11457,"missouri city, texas, usa",26.0,9
175,11459,"cedar park, texas, usa",,10
176,11474,"bloomington, minnesota, usa",,10
177,11521,"st. louis, missouri, usa",24.0,10
178,11521,"st. louis, missouri, usa",24.0,8
179,11581,"irvine, california, usa",56.0,8
180,11594,"san ramon, california, usa",63.0,8
181,11594,"san ramon, california, usa",63.0,9
182,11640,"chicago, illinois, usa",,10
183,11668,"west lafayette, indiana, usa",35.0,8
184,11757,"portland, oregon, usa",,9
185,12014,"bonney lake, washington, usa",33.0,8
186,12097,"kissimmee, florida, usa",,8
187,12097,"kissimmee, florida, usa",,8
188,12203,"hull, georgia, usa",16.0,10
189,12270,"toronto, ontario, canada",14.0,10
190,12293,"denver, colorado, usa",42.0,8
191,12319,"wolfeboro, new hampshire, usa",,8
192,12383,"americus, georgia, usa",25.0,8
193,12570,"kailua, hawaii, usa",,9
194,12600,"oronoco, minnesota, usa",60.0,10
195,12635,"salt lake city, utah, usa",,9
196,12690,"bennett, colorado, usa",35.0,10
197,12690,"bennett, colorado, usa",35.0,10
198,12690,"bennett, colorado, usa",35.0,10
199,12703,"fields, louisiana, usa",20.0,10
200,12776,"winnipeg, manitoba, canada",,8
201,12803,"kreamer, pennsylvania, usa",,9
202,12807,"wauconda, illinois, usa",39.0,8
203,12866,"tuscaloosa, alabama, usa",,8
204,12866,"tuscaloosa, alabama, usa",,10
205,12923,"louisville, kentucky, usa",39.0,10
206,12956,"anchorage, alaska, usa",,10
207,13087,"manheim, pennsylvania, usa",,8
208,13231,"nepean, ontario, canada",,8
209,13503,"nashville, tennessee, usa",31.0,10
210,13503,"nashville, tennessee, usa",31.0,10
211,13663,"new york, new york, usa",,8
212,13720,"hornell, new york, usa",40.0,8
213,13780,"lake elsinore, california, usa",,9
214,13911,"norwich, yukon territory, united kingdom",13.0,9
215,13924,"orange, texas, usa",,8
216,14123,"los angeles, california, usa",27.0,8
217,14291,"lacey, washington, usa",62.0,10
218,14319,"littleton, colorado, usa",,9
219,14344,"edmonton, alberta, canada",20.0,8
220,14720,"dekalb, illinois, usa",22.0,9
221,14804,"klang, selangor, malaysia",,9
222,14985,"choctaw, oklahoma, usa",,9
223,15043,"beverly farms, massachusetts, usa",,8
224,15043,"beverly farms, massachusetts, usa",,8
225,15179,"beltsville, maryland, usa",54.0,9
226,15187,"chicago, illinois, usa",29.0,8
227,15369,"texas city, ,",46.0,10
228,15437,"talent, oregon, usa",,8
229,15479,"ottawa, ontario, canada",21.0,10
230,15482,"athens, alabama, usa",,10
231,15543,"springfield, virginia, usa",46.0,10
232,15623,"knoxville, tennessee, usa",33.0,8
233,15722,"siberia, new york, usa",19.0,8
234,15757,"pendleton, oregon, usa",51.0,8
235,15758,"appleton, wisconsin, usa",32.0,8
236,15894,"taftsville, vermont, usa",,9
237,15971,"narberth, pennsylvania, usa",,8
238,16019,"hilliard, ohio, usa",,9
239,16074,"galiano island, british columbia, canada",,8
240,16116,"san francisco, california, usa",44.0,8
241,16146,"melbourne, victoria, australia",27.0,8
242,16158,"wellston, ohio, usa",,8
243,16226,"westover, west virginia, usa",,8
244,16233,"st peters, missouri, usa",20.0,8
245,16260,"fullerton, california, usa",19.0,8
246,16266,"calgary, alberta, canada",,10
247,16381,"rochester, new york, usa",34.0,8
248,16475,"iowa city, iowa, usa",70.0,8
249,16509,"detroit, michigan, usa",29.0,9
250,16764,"walnut creek, california, usa",,8
251,16764,"walnut creek, california, usa",,8
252,16790,"cambridge, ontario, canada",15.0,9
253,16799,"enterprise, alabama, usa",21.0,8
254,16815,"halifax, nova scotia, canada",,8
255,16853,"carpinteria, california, usa",58.0,8
256,16865,"newburgh, indiana, usa",34.0,8
257,16947,"aliquippa, pennsylvania, usa",,10
258,17245,"glasgow, kentucky, usa",38.0,8
259,17272,"pittsburgh, pennsylvania, usa",23.0,8
260,17337,"jacksonville, ,",,10
261,17357,"flagstaff, arizona, usa",25.0,9
262,17397,"tacoma, washington, usa",,10
263,17443,"chicago, illinois, usa",,9
264,17446,"whittier, california, usa",20.0,8
265,17455,"brooklyn, new york, usa",38.0,10
266,17721,"edmonton, alberta, canada",28.0,8
267,17734,"dresden,, ontario, canada",,8
268,17752,"portland, oregon, usa",,8
269,17781,"pittsburg, california, usa",19.0,9
270,17871,"olympia, washington, usa",,8
271,17984,"edinburg, texas, usa",35.0,8
272,18009,"baldwin, new york, usa",35.0,10
273,18022,"robbins, illinois, usa",33.0,8
274,18025,"honolulu, hawaii, usa",,10
275,18142,"howell, new jersey, usa",,9
276,18317,"st louis park, minnesota, usa",,9
277,18331,"richmond, texas, usa",,10
278,18350,"linden, new jersey, usa",,8
279,18473,"delta, ladner, british columbia, canada",,9
280,18607,"bonsall, california, usa",36.0,10
281,18624,"shirley, new york, usa",,10
282,18845,"llandudno, wales, united kingdom",45.0,8
283,18879,"pasadena, maryland, usa",40.0,8
284,18916,"bay minette, alabama, usa",18.0,10
285,19096,"stockport   cheshire, england, united kingdom",45.0,8
286,19423,"calgary, alberta, canada",,9
287,19617,"whitewater, wisconsin, usa",20.0,9
288,19648,"roswell, georgia, usa",27.0,10
289,19680,"powder springs, georgia, usa",43.0,10
290,19961,"columbus, ohio, usa",61.0,8
291,20054,"rosarito beach, baja california, mexico",42.0,8
292,20102,"winthrop, massachusetts, usa",,10
293,20103,"baton rouge, louisiana, usa",50.0,8
294,20189,"lancaster, pennsylvania, usa",,8
295,20389,"massillon, ohio, usa",32.0,10
296,20397,"austin, texas, usa",25.0,8
297,20453,"minnedosa, manitoba, canada",31.0,9
298,20470,"gleneden beach, oregon, usa",,9
299,20588,"dawson creek, british columbia, canada",25.0,8
300,20699,"santee, california, usa",,9
301,20719,"minneapolis, minnesota, usa",,8
302,20899,"hatfield, pennsylvania, usa",19.0,8
303,20982,"asheville, north carolina, usa",27.0,8
304,21063,"sarasota, florida, usa",,8
305,21090,"stafford, virginia, usa",,9
306,21128,"lakeland, florida, usa",,10
307,21250,"lake george, new york, usa",39.0,9
308,21277,"washburn, illinois, usa",,10
309,21283,"northridge, california, usa",,8
310,21376,"auckland, auckland, new zealand",,10
311,21423,"loudon, tennessee, usa",21.0,9
312,21507,"claremore, oklahoma, usa",,8
313,21686,"atlanta, georgia, usa",26.0,9
314,21788,"louisville, kentucky, usa",56.0,8
315,21800,"ridgefield, connecticut, usa",,9
316,21861,"sugar grove, illinois, usa",44.0,9
317,21948,"raleigh, north carolina, usa",,8
318,21962,"lincoln, nebraska, usa",17.0,10
319,22164,"boring, ,",,9
320,22186,"easton, pennsylvania,",,9
321,22287,"ottawa, ontario, canada",26.0,10
322,22310,"antwerp, antwerp, belgium",53.0,8
323,22391,"boca raton, florida, usa",,8
324,22463,"toronto, ontario, canada",,8
325,22463,"toronto, ontario, canada",,8
326,22510,"woodstock, ,",,8
327,22755,"fort kent, alberta, canada",,8
328,22811,"conroe, texas, usa",,10
329,22857,"newport, england, united kingdom",23.0,9
330,22947,"lancaster, new hampshire, usa",25.0,10
331,23032,"chico, california, usa",54.0,8
332,23103,"highland park, new jersey, usa",24.0,10
333,23185,"lansdale, pennsylvania, usa",,9
334,23316,"blue bell, pennsylvania, usa",,9
335,23350,"north bend, washington, usa",41.0,9
336,23772,"seattle, washington, usa",,10
337,23785,"madison, wisconsin, usa",23.0,8
338,23852,"stade, niedersachsen, germany",17.0,8
339,23904,"tampa, florida, usa",,10
340,23966,"portland, oregon, usa",,8
341,24014,"durham, north carolina, usa",,10
342,24085,"rockford, illinois, usa",,10
343,24162,"minneapolis, minnesota, usa",21.0,10
344,24180,"harrisburg, pennsylvania, usa",52.0,8
345,24220,"coeur d`alene, idaho, usa",,9
346,24240,"st. paul, minnesota, usa",34.0,8
347,24242,"roswell, georgia, usa",45.0,9
348,24309,"eugene, oregon, usa",,9
349,24455,"creston, british columbia, canada",,8
350,24533,"oshawa, ontario, canada",57.0,8
351,24603,"crawford, texas, usa",,10
352,24609,"universal city, texas, usa",,8
353,24677,"astoria, new york, usa",28.0,10
354,24790,"logan, ohio, usa",34.0,8
355,25012,"san carlos, california, usa",46.0,8
356,25019,"san mateo, ca, usa",,8
357,25021,"huntington beach, california, usa",,9
358,25062,"sonora, ,",,10
359,25123,"gulfport, florida, usa",26.0,10
360,25124,"seattle, washington, usa",,9
361,25162,"new orleans, louisiana, usa",50.0,10
362,25224,"tucson, arizona, usa",62.0,8
363,25252,"rutland, vermont, usa",37.0,8
364,25280,"west kingston,, rhode island, usa",45.0,10
365,25369,"atlanta, georgia, usa",33.0,10
366,25371,"derby, england, united kingdom",32.0,8
367,25377,"bon accord, alberta, canada",50.0,8
368,25389,"katy, texas, usa",58.0,8
369,25389,"katy, texas, usa",58.0,8
370,25389,"katy, texas, usa",58.0,9
371,25389,"katy, texas, usa",58.0,9
372,25419,"adelaide, south australia, australia",16.0,8
373,25500,"los angeles, california, usa",,8
374,25656,"minneapolis, minnesota, usa",51.0,10
375,25669,"carmel, indiana, usa",,10
376,25806,"west harrison, indiana, usa",17.0,9
377,25811,"henderson, nevada, usa",70.0,9
378,25811,"henderson, nevada, usa",70.0,8
379,26009,"tucson, arizona, usa",45.0,10
380,26041,"wimberley, texas, usa",,8
381,26249,"phoenix, arizona, usa",,8
382,26300,"yazoo city, mississippi, usa",17.0,9
383,26349,"duncan, south carolina, usa",,10
384,26349,"duncan, south carolina, usa",,10
385,26464,"gainesville, florida, usa",,8
386,26540,"jacksonville, florida, usa",,8
387,26637,"richmond, virginia, usa",,8
388,26673,"clayton, ohio, usa",42.0,8
389,26721,"duluth, minnesota, usa",19.0,10
390,26834,"londinium, england, united kingdom",17.0,10
391,26975,"winnipeg, manitoba, canada",,8
392,26991,"micanopy, florida, usa",,10
393,27141,"rockford, illinois, usa",36.0,10
394,27147,"rutland, vermont, usa",21.0,8
395,27157,"washington, new jersey, usa",,9
396,27237,"piedmont, california, usa",31.0,8
397,27251,"chiiliwack, british columbia, canada",41.0,8
398,27367,"latham, new york, usa",22.0,9
399,27625,"bradenton, florida, usa",,8
400,27681,"kitchener, ontario, canada",53.0,9
401,27721,"vienna, virginia, usa",61.0,8
402,27733,"laurel, delaware, usa",40.0,10
403,27738,"london, kentucky, usa",,8
404,27780,"ottawa, ontario, canada",43.0,9
405,27845,"indianapolis, indiana, usa",,9
406,27883,"la, california, usa",,9
407,28105,"milledgeville, georgia, usa",39.0,8
408,28123,"indiuanapolis, indiana, usa",,9
409,28123,"indiuanapolis, indiana, usa",,9
410,28292,"monterey park, california, usa",,10
411,28319,"raleigh, north carolina, usa",23.0,8
412,28326,"san diego, california, usa",,9
413,28456,"orangeville, ontario, canada",14.0,8
414,28628,"anchorage, alaska, usa",47.0,8
415,28650,"riverside, california, usa",,10
416,28718,"calgary, alberta, canada",29.0,8
417,28909,"hertford, north carolina, usa",,8
418,28915,"beaver, west virginia, usa",,8
419,28971,"sydney, new south wales, australia",39.0,8
420,28997,"columbus, indiana, usa",,10
421,29041,"york, pennsylvania, usa",,8
422,29062,"alamo, texas, usa",,10
423,29069,"saratoga, california, usa",,8
424,29205,"boca raton, florida, usa",,9
425,29272,"north kingstown, rhode island, usa",56.0,10
426,29474,"alexandria, virginia, usa",,8
427,29546,"racine, wisconsin, usa",,10
428,29550,"miami, florida, usa",44.0,10
429,29648,"clarks summit, pennsylvania, usa",20.0,9
430,29648,"clarks summit, pennsylvania, usa",20.0,10
431,29648,"clarks summit, pennsylvania, usa",20.0,10
432,29677,"snohomish, washington, usa",16.0,10
433,29695,"montrose, colorado, usa",68.0,9
434,29775,"bradenton, florida, usa",53.0,9
435,29805,"dallas, texas, usa",65.0,8
436,29870,"san angelo, texas, usa",41.0,8
437,29870,"san angelo, texas, usa",41.0,8
438,29886,"lynnwood, ,",51.0,8
439,29907,"merion station, pennsylvania, usa",,8
440,29907,"merion station, pennsylvania, usa",,8
441,29975,"brainerd, minnesota, usa",20.0,8
442,30267,"daphne, alabama, usa",50.0,10
443,30282,"needham, massachusetts, usa",,8
444,30373,"n/a, n/a, kuwait",,9
445,30414,"downingtown, pennsylvania, usa",,9
446,30491,"merritt island, florida, usa",,10
447,30618,"chesapeake, virginia, usa",32.0,8
448,30635,"new york, new york, usa",,8
449,30706,"wheatland, missouri, usa",,10
450,30760,"gfafb, north dakota, usa",,8
451,30865,"kamloops, british columbia, canada",,9
452,30900,"fremont, california, usa",,9
453,30980,"huntsville, ontario, canada",46.0,8
454,30987,"athens, georgia, usa",55.0,8
455,30990,"pleasanton, california, usa",55.0,8
456,31009,"oneida, new york, usa",48.0,9
457,31074,"mahwah, ,",51.0,8
458,31091,"waunakee, wisconsin, usa",,10
459,31091,"waunakee, wisconsin, usa",,8
460,31109,"peekskill, new york, usa",47.0,8
461,31170,"gold hill, north carolina, usa",,9
462,31211,"vancouver, washington, usa",,8
463,31299,"homer city, pennsylvania, usa",74.0,10
464,31299,"homer city, pennsylvania, usa",74.0,8
465,31303,"chilliwack, british columbia, canada",40.0,10
466,31361,"yamato-shi, kanagawa-ken, japan",,10
467,31398,"battle mountain, nevada, usa",,9
468,31399,"jacksonville, florida, usa",,8
469,31490,"shoreview, minnesota, usa",25.0,9
470,31515,"yuma, arizona, usa",46.0,8
471,31519,"carter lake, iowa, usa",,8
472,31571,"shenandoah, virginia, usa",52.0,10
473,31598,"milwaukie, oregon, usa",,8
474,31649,"beaverton, oregon, usa",,8
475,31658,"fairbanks, alaska, usa",40.0,10
476,31677,"cambridge, massachusetts, usa",36.0,8
477,31709,"ann arbor, michigan, usa",13.0,8
478,31785,"marion, ohio, usa",,10
479,31818,"stratford, connecticut, usa",35.0,8
480,31908,"edmonton, alberta, canada",,10
481,31922,"dacula, georgia, usa",38.0,10
482,31999,"crescent springs, kentucky, usa",,9
483,32028,"houston, texas, usa",,8
484,32037,"hobart, indiana, usa",42.0,8
485,32046,"rainier, washington, usa",,8
486,32101,"ojai, california, usa",45.0,10
487,32142,"kingston, pennsylvania, usa",,10
488,32222,"kirkland, washington, usa",,9
489,32450,"nashville, tennessee, usa",15.0,9
490,32474,"san diego, california, usa",,8
491,32524,"redington beach, florida, usa",,9
492,32546,"east greenwich, rhode island, usa",16.0,10
493,32641,"jamaica plain, massachusetts, usa",23.0,8
494,32655,"boston, massachusetts, usa",36.0,8
495,32762,"cincinnati, ohio, usa",,8
496,32809,"lexington, kentucky, usa",47.0,8
497,32839,"san jose, california, usa",,8
498,32886,"sinking springs, pennsylvania, usa",24.0,10
499,32899,"covington, virginia, usa",,10
500,32902,"salem, oregon, usa",,8
501,33094,"seattle, washington, usa",26.0,10
502,33101,"columbus, ohio, usa",,9
503,33155,"raleigh, north carolina, usa",14.0,8
504,33187,"mckinney, texas, usa",52.0,8
505,33249,"washburn, wisconsin, usa",,10
506,33269,"vancouver wa, washington, usa",55.0,8
507,33318,"pasco, washington, usa",33.0,8
508,33384,"lincoln, nebraska, usa",18.0,10
509,33489,"columbia, missouri, usa",26.0,8
510,33704,"suttons bay, michigan, usa",,9
511,33775,"toronto, ontario, canada",,10
512,33778,"sealy, texas, usa",,9
513,33795,"isle of palms, south carolina, usa",34.0,8
514,33869,"austin, tx, texas, usa",,10
515,33897,"cincinnati, ,",,9
516,33991,"moscow, idaho,",59.0,9
517,34057,"sudbury, ontario, canada",,8
518,34098,"las cruces, new mexico, usa",,8
519,34130,"prairieville, louisiana, usa",,10
520,34174,"walnut creek, california, usa",,8
521,34181,"leland, north carolina, usa",,8
522,34181,"leland, north carolina, usa",,10
523,34208,"los angeles, california, usa",33.0,9
524,34243,"manistee, michigan, usa",27.0,10
525,34314,"north vancouver, british columbia, canada",22.0,8
526,34325,"north pole, alaska, usa",,8
527,34326,"new orleans, louisiana, usa",,10
528,34367,"dunnellon, florida, usa",41.0,10
529,34480,"pleasanton, california, usa",,10
530,34610,"brooklyn, new york, usa",,8
531,34677,"brisbane, queensland, australia",,10
532,34714,"edmonton, alberta, canada",,8
533,34734,"port moody, british columbia, canada",,8
534,34967,"austin, texas, usa",50.0,8
535,35004,"columbus, ohio, usa",,8
536,35009,"tucker, georgia, usa",,9
537,35037,"anacortes, washington, usa",,10
538,35069,"fairfax, virginia, usa",,8
539,35106,"westminster, california, usa",,9
540,35154,"seattle, washington, usa",,10
541,35170,"dryden, new york, usa",20.0,9
542,35191,"saint louis, missouri, usa",28.0,8
543,35401,"latrobe, pennsylvania, usa",,8
544,35508,"edmonton, alberta, canada",,8
545,35529,"ashland, ohio, usa",31.0,8
546,35569,"canandaigua, new york, usa",71.0,8
547,35578,"tampa, florida, usa",,8
548,35697,"cochrane, alberta, canada",51.0,10
549,35786,"ardmore, pennsylvania, usa",,8
550,35808,"ingersoll, ontario, canada",,10
551,36072,"lynden, washington, usa",52.0,8
552,36291,"rushville, illinois, usa",54.0,8
553,36420,"fairbanks, alaska, usa",,10
554,36442,"menlo park, california, usa",,10
555,36614,"wilmington, delaware, usa",,8
556,36626,"hartford, wisconsin, usa",,10
557,36632,"littleton, colorado, usa",,9
558,36709,"belleville, ontario, canada",24.0,10
559,36748,"galloway, new jersey, usa",28.0,10
560,36748,"galloway, new jersey, usa",28.0,10
561,36758,"wyandotte, michigan, usa",,10
562,36788,"louisville, kentucky, usa",22.0,9
563,36802,"fairview, north carolina, usa",42.0,8
564,36912,"riverton, new jersey, usa",,8
565,36963,"savannah, georgia, usa",61.0,10
566,37003,"conover, north carolina, usa",44.0,8
567,37070,"riverside, california, usa",21.0,9
568,37074,"westbrook, maine, usa",53.0,10
569,37189,"ironwood, michigan, usa",49.0,9
570,37267,"las vegas, nevada, usa",49.0,8
571,37272,"spinnerstown, pennsylvania, usa",30.0,10
572,37361,"carrollton, georgia, usa",38.0,9
573,37383,"northwood, new hampshire, usa",75.0,10
574,37640,"las vegas, nevada, usa",,10
575,37699,"new orleans, louisiana, usa",36.0,9
576,37708,"adrian, michigan, usa",15.0,9
577,37760,"friendswood, texas, usa",32.0,8
578,37839,"montevideo, n/a, uruguay",36.0,8
579,37849,"quezon city, metro manila, philippines",50.0,9
580,37869,"lodi, new jersey, usa",,10
581,37932,"colorado springs, colorado, usa",53.0,8
582,37948,"calgary, alberta, canada",,9
583,38019,"brooklyn, new york, usa",26.0,8
584,38158,"burlington, ontario, canada",30.0,10
585,38213,"san francisco, california, usa",38.0,9
586,38254,"bay point, california, usa",37.0,8
587,38356,"williamsville, new york, usa",,10
588,38357,"-, england, united kingdom",22.0,9
589,38386,"marlow, oklahoma, usa",42.0,8
590,38520,"mesa, arizona, usa",37.0,10
591,38618,"calgary, alberta, canada",38.0,8
592,38794,"st.louis, missouri, usa",,8
593,39061,"sayville, new york, usa",,10
594,39085,"clermont, florida, usa",70.0,9
595,39103,"waterford, wisconsin, usa",31.0,10
596,39116,"niskayuna, new york, usa",,10
597,39428,"p.o. box 8802, arizona, usa",,8
598,39523,"dale, texas, usa",77.0,9
599,39523,"dale, texas, usa",77.0,9
600,39530,"gainesville, florida, usa",,8
601,39555,"hamilton, ontario, canada",26.0,8
602,39576,"salt lake city, utah, usa",,9
603,39591,"adelaide, south australia, australia",27.0,8
604,39621,"los angeles, california, usa",43.0,10
605,39719,"jackson, tennessee,",,10
606,40168,"oakland, california, usa",64.0,8
607,40214,"bradenton, florida, usa",38.0,8
608,40225,"boston, massachusetts, usa",,8
609,40225,"boston, massachusetts, usa",,10
610,40350,"the woodlands, texas,",,8
611,40460,"glen mills, pennsylvania, usa",,8
612,40577,"chateaugay, new york, usa",39.0,9
613,40589,"vancouver, british columbia, canada",,8
614,40745,"farmington, missouri, usa",50.0,8
615,40804,"milwaukie, ,",,8
616,40804,"milwaukie, ,",,9
617,40925,"victoria, british columbia, canada",12.0,8
618,40927,"melbourne, victoria, australia",,8
619,41050,"omaha, nebraska, usa",34.0,9
620,41097,"anchorage, alaska, usa",,9
621,41115,"dillsboro, north carolina, usa",,10
622,41162,"west chicago, illinois, usa",,8
623,41192,"annapolis, maryland, usa",52.0,10
624,41268,"mclean, virginia, usa",,8
625,41270,"hubbard, oregon, usa",32.0,8
626,41290,"new orleans, louisiana, usa",15.0,10
627,41476,"utica, michigan, usa",50.0,10
