,uid,location,age,rating
70,3886,"whitby, ontario, canada",,0
71,3918,"abilene, ,",,0
72,3935,"cannon falls, minnesota, usa",,0
73,3954,"detroit, michigan, usa",24.0,0
74,4038,"bethesda, maryland, usa",,0
75,4041,"alamogordo, new mexico, usa",45.0,0
76,4053,"san francisco, california, usa",,2
77,4119,"kennewick, washington, usa",13.0,0
78,4172,"windermere, florida,",26.0,0
79,4215,"regensburg, bavaria, germany",,0
80,4243,"wheelers hill, victoria, australia",52.0,0
81,4285,"adrian, michigan, usa",50.0,0
82,4285,"adrian, michigan, usa",50.0,0
83,4362,"eden prairie, minnesota, usa",,0
84,4400,"wilkes-barre, pennsylvania, usa",,0
85,4509,"hamburg, hamburg, germany",30.0,0
86,4556,"south berwick, maine, usa",,0
87,4556,"south berwick, maine, usa",,0
88,4667,"münchen, bayern, germany",31.0,0
89,4784,"arvada, colorado, usa",21.0,2
90,4799,"keswick, cumbria, united kingdom",,3
91,5075,"byron, georgia, usa",,0
92,5078,"houston, texas, usa",,0
93,5101,"montreal, quebec, canada",,0
94,5281,"rogers, minnesota, usa",,0
95,5293,"cambridge, england, united kingdom",34.0,0
96,5325,"maitland, ontario, canada",,0
97,5441,"south royalton, vermont, usa",65.0,0
98,5531,"san francisco, california, usa",,0
99,5581,"newtown, new south wales, australia",22.0,0
100,5680,"brookfield, wisconsin, usa",,0
101,5693,"monroe, ohio, usa",,0
102,5727,"plymouth, minnesota, usa",,0
103,5772,"milano, lombardia, italy",,0
104,5807,"peachland, ,",,0
105,5925,"pittsburgh, pennsylvania, usa",,0
106,5998,"seattle, washington, usa",32.0,0
107,6095,"elmore city, oklahoma, usa",19.0,0
108,6402,"halifax, nova scotia, canada",30.0,0
109,6590,"orono, minnesota, usa",,0
110,6669,"sechelt, british columbia, canada",18.0,0
111,6689,"east lansing, michigan, usa",,2
112,6720,"kitchener, ontario, canada",,0
113,6814,"ann arbor, michigan, usa",18.0,0
114,6837,"round rock, texas, usa",,0
115,6884,"north liberty, indiana, usa",25.0,0
116,6972,"sudbury, ontario, canada",20.0,0
117,7141,"pittsfield, massachusetts, usa",,0
118,7258,"carmel, indiana, usa",43.0,0
119,7407,"ambler, pennsylvania, usa",,1
120,7423,"bloomington, illinois, usa",39.0,0
121,7515,"canberra, australian capital territory, australia",45.0,0
122,7595,"federal way, washington, usa",15.0,0
123,7781,"alpharetta, georgia, usa",12.0,0
124,8086,"dallas, texas, usa",,0
125,8139,"charlotte, north carolina, usa",,0
126,8154,"toledo, ohio, usa",36.0,0
127,8361,"melbourne, victoria, australia",23.0,2
128,8612,"orange, california, usa",35.0,0
129,8656,"north vancouver, british columbia, canada",32.0,0
130,8685,"marietta, georgia, usa",32.0,0
131,8939,"warrnambool, victoria, australia",,0
132,9047,"douglas, massachusetts, usa",54.0,0
133,9063,"washington, dc, dc, usa",,2
134,9090,"albuquerque, new mexico, usa",13.0,0
135,9139,"mt. pleasant, michigan, usa",17.0,0
136,9171,"san jose, california, usa",39.0,0
137,9230,"santa barbara, california, usa",33.0,0
138,9260,"hannover, niedersachsen, germany",34.0,0
139,9290,"new orleans, louisiana, usa",52.0,0
140,9324,"joliet, illinois, usa",19.0,0
141,9498,"va. bch, virginia, usa",14.0,0
142,9578,"forest grove, oregon, usa",,0
143,9604,"camden, sc, usa",,0
144,9634,"paramus, new jersey, usa",,0
145,9642,"forster-tuncurry, new south wales, australia",14.0,0
146,9715,"winnipeg, manitoba, canada",,0
147,9730,"verdon, nebraska, usa",19.0,0
148,9825,"grand rapids, ,",,0
149,9827,"kannapolis, north carolina, usa",28.0,0
150,9834,"culleoka, tennessee, usa",30.0,0
151,9834,"culleoka, tennessee, usa",30.0,0
152,9863,"sussex, new brunswick, canada",,0
153,9944,"lisle, illinois, usa",24.0,0
154,9979,"brampton, ontario, canada",,0
155,9980,"healdsburg, california, usa",,0
156,9989,"joplin, missouri, usa",15.0,0
157,10174,"avalon, new south wales, australia",42.0,0
158,10317,"tualatin, oregon, usa",44.0,0
159,10319,"ellsworth, wisconsin, usa",45.0,0
160,10319,"ellsworth, wisconsin, usa",45.0,0
161,10319,"ellsworth, wisconsin, usa",45.0,0
162,10412,"paris, ile de france, france",48.0,3
163,10469,"sydney, new south wales, australia",28.0,1
164,10486,"irgendwo, baden-wuerttemberg, germany",,0
165,10494,"phoenix, arizona, usa",25.0,3
166,10524,"halifax, nova scotia, canada",,0
167,10609,"lothian, maryland, usa",42.0,0
168,10633,"stockholm, n/a, sweden",20.0,0
169,10730,"los angeles, california, usa",26.0,0
170,10936,"arlington, virginia, usa",,0
171,10939,"brooklyn, new york, usa",,0
172,11004,"sammamish, washington, usa",41.0,0
173,11053,"kuala lumpur, n/a, malaysia",,0
174,11160,"chester, england, united kingdom",,0
175,11390,"albany, new york, usa",93.0,0
176,11431,"petersburg, virginia, usa",,0
177,11463,"brisbane, queensland, australia",15.0,0
178,11569,"st. paul, minnesota, usa",55.0,0
179,11961,"milwaukee, wisconsin, usa",,0
180,12200,"denver, colorado, usa",25.0,0
181,12640,"ithaca, new york, usa",28.0,2
182,12671,"oceanside, new york, usa",,0
183,12694,"smyrna, georgia, usa",,0
184,12722,"old bridge, ,",24.0,0
185,12819,"monterey, california, usa",,0
186,12826,"wantirna south, victoria, australia",29.0,0
187,12967,"stamford, connecticut, usa",,0
188,12993,"madrid, basilicata, spain",32.0,0
189,13167,"river vale, new jersey, usa",,0
190,13209,"san diego, california, usa",28.0,0
191,13237,"concord, ohio, usa",,0
192,13282,"ofallon, illinois, usa",63.0,0
193,13302,"dallas, texas, usa",43.0,0
194,13342,"calgary, alberta, canada",23.0,0
195,13431,"leicester, england, united kingdom",47.0,0
196,13534,"st.joseph, missouri, usa",17.0,0
197,13553,"chateauguay, quebec, canada",25.0,0
198,13557,"atlanta, georgia, usa",,0
199,13594,"pittsburgh, pennsylvania, usa",,0
200,13659,"oshkosh, wisconsin, usa",35.0,0
201,13659,"oshkosh, wisconsin, usa",35.0,0
202,13891,"ashtabula, ohio, usa",58.0,0
203,13980,"austin, colorado, usa",17.0,0
204,14015,"arrasate, gipuzkoa, spain",27.0,0
205,14191,"cincinnati, ohio, usa",38.0,0
206,14191,"cincinnati, ohio, usa",38.0,0
207,14203,"lake munmorah, new south wales, australia",76.0,0
208,14206,"mission viejo, california, usa",,0
209,14212,"americus, georgia, usa",46.0,0
210,14222,"lacey, washington, usa",,0
211,14234,"nanoose bay, british columbia, canada",,0
212,14265,"coppell, texas, usa",,0
213,14288,"oakland, maine, usa",52.0,0
214,14491,"orleans, ,",,0
215,14491,"orleans, ,",,0
216,14524,"stone ridge, ,",29.0,0
217,14677,"louisville, kentucky, usa",18.0,0
218,14754,"markesan, wisconsin, usa",,0
219,14763,"cumberland, ontario, canada",,0
220,14797,"ancaster, ,",,0
221,14806,"westfield, massachusetts, usa",,0
222,14917,"highland park, new jersey, usa",,0
223,14952,"reading, england, united kingdom",25.0,0
224,15055,"piscataway, new jersey, usa",24.0,0
225,15114,"olongapo, n/a, philippines",23.0,0
226,15258,"livonia, michigan, usa",26.0,0
227,15275,"renton, washington, usa",31.0,0
228,15430,"round rock, , usa",,0
229,15439,"winter park, florida, usa",38.0,0
230,15449,"manhattan, kansas, usa",,0
231,15468,"seattle, washington, usa",34.0,0
232,15503,"mesa, arizona, usa",,0
233,15523,"seri kembangan, selangor, malaysia",22.0,0
234,15583,"santa ana, california, usa",14.0,0
235,15678,"victoria, british columbia, canada",,0
236,15915,"lawrence, kansas, usa",28.0,0
237,15978,"scottsdale, arizona, usa",22.0,0
238,15982,"atlanta, georgia, usa",33.0,0
239,15992,"mesa, arizona, usa",36.0,0
240,15993,"chesapeake, virginia, usa",57.0,0
241,16108,"roanoke, virginia, usa",52.0,0
242,16138,"lynchburg, virginia, usa",,0
243,16140,"boonville, missouri, usa",38.0,0
244,16144,"dallas, texas, usa",,0
245,16297,"hideaway waters, queensland, australia",,0
246,16326,"moe, victoria, australia",15.0,3
247,16458,"fishkill, new york, usa",39.0,0
248,16629,"burlington, vermont, usa",,0
249,16796,"kittery, maine, usa",79.0,0
250,16880,"grand bend, ontario, canada",60.0,0
251,17147,"san francisco, california, usa",22.0,0
252,17170,"columbus, ohio, usa",43.0,0
253,17201,"las cruces, new mexico, usa",42.0,0
254,17310,"southern pines, north carolina, usa",28.0,0
255,17347,"washington, dc, usa",15.0,0
256,17357,"flagstaff, arizona, usa",25.0,0
257,17420,"sun lakes, arizona, usa",62.0,0
258,17430,"regina, saskatchewan, canada",18.0,0
259,17608,"louisville, kentucky, usa",45.0,0
260,17614,"sugar land, texas, usa",49.0,0
261,17796,"edwards, california, usa",23.0,0
262,17890,"wisconsin rapids, wisconsin, usa",17.0,0
263,17890,"wisconsin rapids, wisconsin, usa",17.0,0
264,17890,"wisconsin rapids, wisconsin, usa",17.0,0
265,17907,"suisun city, california, usa",61.0,0
266,18013,"hereford, texas, usa",,0
267,18039,"southfield, michigan, usa",56.0,0
268,18051,"houston, texas, usa",,0
269,18084,"tucson, arizona, usa",,0
270,18188,"killeen, texas, usa",,0
271,18199,"highlands ranch, colorado, usa",56.0,0
272,18225,"philadelphia, pennsylvania, usa",,0
273,18230,"madison, wisconsin, usa",,0
274,18263,"everett, washington, usa",24.0,0
275,18339,"austin, texas, usa",,0
276,18507,"minot, north dakota, usa",58.0,0
277,18542,"san diego, california, usa",16.0,0
278,18580,"richmond, virginia, usa",15.0,0
279,18678,"long valley, new jersey, usa",,0
280,18678,"long valley, new jersey, usa",,0
281,18701,"sidney, ohio, usa",48.0,2
282,18822,"baldwinsville, new york, usa",,0
283,18973,"strongsville, ohio, usa",47.0,0
284,19029,"vancouver, british columbia, canada",39.0,0
285,19055,"melbourne, victoria, australia",21.0,0
286,19058,"tel aviv, n/a, israel",,0
287,19073,"charles town, west virginia, usa",,0
288,19117,"ormeau, queensland, australia",14.0,0
289,19223,"san diego, california, usa",72.0,0
290,19322,"blanchard, oklahoma, usa",,0
291,19500,"wauwatosa, wisconsin, usa",,0
292,19512,"sonoma, california, usa",,0
293,19590,"atlanta, georgia, usa",,0
294,19656,"redwood city, california, usa",51.0,0
295,19694,"sicklerville, new jersey, usa",42.0,0
296,19704,"indianapolis, indiana, usa",,0
297,19745,"manahawkin, new jersey, usa",,0
298,19801,"austin, texas, usa",,0
299,19801,"austin, texas, usa",,0
300,19831,"mount pearl, newfoundland, canada",30.0,0
301,19892,"wisconsin rapids, wisconsin, usa",17.0,0
302,19892,"wisconsin rapids, wisconsin, usa",17.0,0
303,20001,"murrieta, california, usa",,0
304,20023,"fresno, california, usa",,0
305,20095,"denver, colorado, usa",,0
306,20161,"columbia, tennessee, usa",50.0,0
307,20239,"west end, brisbane, queensland, australia",22.0,2
308,20421,"atlantic city, new jersey, usa",,0
309,20520,"christchurch, na, new zealand",,0
310,20739,"tulsa, oklahoma, usa",61.0,0
311,20878,"allen, texas, usa",,0
312,20892,"york, pennsylvania, usa",,0
313,20895,"denahm springs, louisiana, usa",,1
314,20903,"nokomis, florida, usa",,0
315,20911,"katy, texas, usa",50.0,0
316,20975,"poulsbo, washington, usa",,0
317,21047,"ocean pines, maryland, usa",,0
318,21094,"arlington, ,",62.0,0
319,21105,"everett, washington, usa",44.0,0
320,21225,"rochdale, lancashire, united kingdom",47.0,0
321,21266,"san diego, california, usa",,0
322,21283,"northridge, california, usa",,0
323,21353,"lisbon, lisbon, portugal",,0
324,21376,"auckland, auckland, new zealand",,0
325,21402,"bloomington, indiana, usa",30.0,0
326,21530,"olympia, washington, usa",29.0,0
327,21639,"powell river, british columbia, canada",,0
328,21712,"northampton, england, united kingdom",39.0,0
329,21744,"virginia beach, virginia, usa",,0
330,21865,"charleston, south carolina, usa",26.0,0
331,21938,"beaverton, oregon, usa",,0
332,21971,"fries, virginia, usa",,0
333,22078,"huntsville, alabama, usa",,0
334,22104,"greenville, north carolina, usa",33.0,0
335,22235,"dieppe, new brunswick, canada",32.0,0
336,22237,"long branch, new jersey, usa",,0
337,22507,"redlands, california, usa",28.0,0
338,22562,"chicago, illinois, usa",,0
339,22579,"euless, texas, usa",50.0,0
340,22579,"euless, texas, usa",50.0,0
341,22649,"new westminster, british columbia, canada",,0
342,22678,"los angeles, california, usa",,0
343,22832,"havertown, pennsylvania, usa",33.0,0
344,22882,"toronto, ontario, canada",27.0,0
345,23047,"los angeles, california, usa",,0
346,23052,"columbus, ohio, usa",29.0,0
347,23064,"pearland, texas, usa",39.0,0
348,23072,"valbonne, alpes maritimes, france",50.0,0
349,23103,"highland park, new jersey, usa",24.0,0
350,23146,"scottsboro, alabama, usa",,0
351,23307,"roswell, new mexico, usa",,0
352,23391,"london, england, united kingdom",,0
353,23490,"inverary, ontario, canada",65.0,0
354,23506,"griffin, georgia, usa",16.0,0
355,23521,"houston, texas, usa",41.0,0
356,23536,"bloomington, illinois, usa",,0
357,23628,"brooklyn,ny, new york, usa",,0
358,23737,"westfield, pennsylvania, usa",,0
359,23759,"lisle, illinois, usa",,0
360,23778,"san francisco, california, usa",38.0,0
361,23923,"flushing, new york, usa",,0
362,24005,"cambridge, massachusetts, usa",,0
363,24018,"colchester, connecticut, usa",61.0,0
364,24175,"okc, oklahoma, usa",,0
365,24278,"london, england, united kingdom",28.0,0
366,24307,"oakville, ontario, canada",21.0,0
367,24344,"palm coast, florida, usa",57.0,0
368,24506,"champaign, illinois, usa",23.0,0
369,24518,"beloit, wisconsin, usa",20.0,0
370,24526,"lomita, california, usa",,0
371,24583,"derby, england, united kingdom",,0
372,24592,"colorado springs, colorado, united kingdom",,0
373,24656,"norman, oklahoma, usa",39.0,0
374,24673,"sparwood, british columbia, canada",,0
375,25136,"vancouver, british columbia, canada",,0
376,25229,"minneapolis, minnesota, usa",,0
377,25279,"cape cod, massachusetts, usa",42.0,0
378,25335,"barreiro, barreiro, portugal",28.0,0
379,25340,"honolulu,, hawaii, usa",,0
380,25391,"ottawa, ontario, canada",,2
381,25419,"adelaide, south australia, australia",16.0,0
382,25507,"woodstock, new york, usa",,0
383,25510,"virginia beach, virginia, usa",42.0,0
384,25559,"hood river, oregon, usa",27.0,0
385,25741,"kaarst, nordrhein-westfalen, germany",,0
386,25768,"toodyay, western australia, australia",34.0,0
387,25790,"arlington, texas, usa",55.0,0
388,25908,"longport, new jersey, usa",,3
389,25986,"charlotte, north carolina, usa",44.0,0
390,26015,"el cajon, california, usa",,0
391,26015,"el cajon, california, usa",,0
392,26079,"victoria, ,",,0
393,26237,"st. charles, missouri, usa",,0
394,26341,"louisville, kentucky, usa",21.0,0
395,26354,"cotuit, massachusetts, usa",44.0,0
396,26375,"oakdale, minnesota, usa",56.0,0
397,26472,"burbank, illinois, usa",57.0,0
398,26568,"mason, ohio, usa",9.0,0
399,26614,"des plaines, illinois, usa",,0
400,26617,"cambridge springs, pennsylvania, usa",,0
401,26697,"cedarville, ohio, usa",14.0,0
402,26722,"wixom, michigan, usa",,0
403,26754,"columbia, missouri, usa",22.0,0
404,26791,"tucson, arizona, usa",24.0,0
405,26930,"albuquerque, new mexico, usa",24.0,0
406,26979,"winnipeg, manitoba, canada",,2
407,27271,"el cajon, california, usa",,0
408,27350,"sturgeon bay, wisconsin, usa",,0
409,27426,"brookline, massachusetts, usa",,0
410,27546,"christchurch, canterbury, new zealand",,0
411,27568,"market drayton, england, united kingdom",60.0,0
412,27598,"vergennes, vermont, usa",,0
413,27614,"tempe, arizona, usa",,0
414,27757,"pittsburgh, pennsylvania, usa",30.0,0
415,27795,"modesto, california, usa",27.0,0
416,27861,"saskatoon, saskatchewan, canada",21.0,0
417,27953,"fish creek, wisconsin, usa",40.0,0
418,28073,"pasadena, california, usa",,0
419,28081,"castlegar, ,",,0
420,28166,"montreal, quebec, canada",22.0,0
421,28179,"alvin, texas, usa",32.0,0
422,28325,"south bend, indiana, usa",,0
423,28377,"san jose, california, usa",,0
424,28385,"san francisco, california, usa",,0
425,28589,"murrieta, california, usa",31.0,0
426,28722,"bloomsdale, missouri, usa",,0
427,28960,"cedar hill, texas, usa",41.0,0
428,28969,"ottawa, ontario, canada",33.0,0
429,29026,"redwood city, california, usa",,0
430,29030,"pacific palisades, california, usa",14.0,0
431,29071,"cowichan bay, british columbia, canada",,0
432,29262,"paranaque, metro manila, philippines",24.0,0
433,29298,"waltham, massachusetts, usa",66.0,0
434,29405,"dundas, ontario, canada",,0
435,29446,"reading, england, united kingdom",18.0,0
436,29454,"washington, dc, usa",,0
437,29460,"mclean, virginia, usa",21.0,0
438,29555,"london, n/a, united kingdom",37.0,0
439,29573,"newcastle, new south wales, australia",,0
440,29648,"clarks summit, pennsylvania, usa",20.0,0
441,29753,"pekin, illinois, usa",,0
442,29864,"fort wayne, ,",,0
443,29899,"duxbury, massachusetts, usa",,0
444,30094,"san rafael, california, usa",44.0,0
445,30226,"vacaville, california, usa",,0
446,30270,"waukesha, wisconsin, usa",42.0,0
447,30296,"laurinburg, north carolina, usa",58.0,0
448,30342,"toronto, ontario, canada",38.0,0
449,30356,"vancouver, british columbia, canada",45.0,0
450,30376,"boca raton, florida, usa",,0
451,30390,"tallahassee, florida, usa",28.0,3
452,30397,"cleveland, ohio, usa",37.0,0
453,30400,"norwich, england, united kingdom",28.0,0
454,30456,"berkeley, california, usa",20.0,0
455,30579,"huntington beach, california, usa",,0
456,30580,"montclair, new jersey, usa",48.0,0
457,30628,"lincoln, nebraska, usa",,0
458,30670,"tucson, arizona, usa",,0
459,30691,"christchurch, canterbury, new zealand",11.0,3
460,30699,"victoria, british columbia, canada",,0
461,30805,"alexandria, virginia, usa",,0
462,30828,"victoria, british columbia, canada",32.0,0
463,30866,"westbury, new york, usa",48.0,0
464,30896,"salinas, california, usa",52.0,0
465,30910,"macon, georgia, usa",37.0,0
466,30997,"barstow, california, usa",,0
467,31020,"sherwood park, alberta, canada",,0
468,31025,"beaver falls, pennsylvania, usa",,0
469,31043,"grantsburg, wisconsin, usa",,0
470,31087,"fort wayne, indiana, usa",37.0,0
471,31137,"new river, arizona, usa",18.0,0
472,31260,"austin, texas, usa",,0
473,31364,"houston, texas, usa",,0
474,31376,"phoenix, arizona, usa",41.0,0
475,31379,"bay view, ,",,0
476,31398,"battle mountain, nevada, usa",,0
477,31398,"battle mountain, nevada, usa",,0
478,31398,"battle mountain, nevada, usa",,0
479,31606,"sunnyvale, california, usa",41.0,0
480,31644,"rapid city, south dakota, usa",44.0,0
481,31672,"culver city, california, usa",56.0,0
482,31672,"culver city, california, usa",56.0,0
483,31719,"edmonton, alberta, canada",63.0,0
484,31719,"edmonton, alberta, canada",63.0,0
485,31719,"edmonton, alberta, canada",63.0,0
486,31771,"whitefish bay, wisconsin, usa",65.0,0
487,31785,"marion, ohio, usa",,0
488,31943,"stockton, california, usa",66.0,0
489,32025,"sanford, florida, usa",,0
490,32045,"shelton, washington, usa",36.0,0
491,32105,"mentor, ohio, usa",40.0,0
492,32151,"las vegas, nevada, usa",,0
493,32225,"northridge, california, usa",,0
494,32228,"dunedin, florida, usa",,0
495,32245,"brisbane, queensland, australia",13.0,0
496,32247,"eugene, oregon, usa",43.0,0
497,32272,"virginia beach, virginia, usa",,2
498,32274,"portland, oregon, usa",,0
499,32376,"austin, texas, usa",35.0,2
500,32387,"st. anthony, idaho, usa",,1
501,32485,"sanford, florida, usa",,0
502,32525,"dixon, illinois, usa",42.0,0
503,32573,"madrid, madrid (españa), spain",48.0,0
504,32597,"apex, north carolina, usa",,0
505,32691,"greenville, south carolina, usa",53.0,0
506,32798,"columbia, south carolina, usa",,0
507,32837,"oklahoma city, oklahoma, usa",29.0,0
508,32913,"calgary, alberta, canada",,0
509,32951,"palmerston north, manawatu, new zealand",,0
510,33063,"oregon city, oregon, usa",39.0,0
511,33141,"bay of islands, northland, new zealand",,0
512,33147,"heidelberg, n/a, germany",,0
513,33187,"mckinney, texas, usa",52.0,0
514,33318,"pasco, washington, usa",33.0,0
515,33365,"highlands, new jersey, usa",17.0,3
516,33431,"toronto, ontario, canada",40.0,0
517,33469,"sao paulo, south america, brazil",29.0,0
518,33498,"aberdeen, scotland, united kingdom",32.0,0
519,33535,"port hedland, western australia, australia",36.0,3
520,33764,"stanwood, washington, usa",,0
521,33764,"stanwood, washington, usa",,0
522,33764,"stanwood, washington, usa",,0
523,33850,"rustburg, virginia, usa",,0
524,33902,"christchurch, canterbury, new zealand",,0
525,34175,"maplewood, minnesota, usa",18.0,1
526,34249,"jacksonville, florida, usa",18.0,0
527,34419,"air ronge, saskatchewan, canada",,0
528,34707,"plano, texas, usa",,0
529,34805,"vancouver, british columbia, canada",37.0,0
530,34813,"aberdeen, grampian, united kingdom",30.0,0
531,34822,"milwaukee, wisconsin, usa",,0
532,34875,"newcastle, new south wales, australia",,0
533,34936,"ewa beach, hawaii, usa",36.0,0
534,34967,"austin, texas, usa",50.0,0
535,35085,"graham, washington, usa",42.0,0
536,35142,"eustis, florida, usa",40.0,0
537,35353,"miami, florida, usa",,0
538,35526,"andover, minnesota, usa",,0
539,35660,"adelaide, south australia, australia",29.0,0
540,35676,"onoway, alberta, canada",,0
541,35792,"raleigh, north carolina, usa",,3
542,35823,"moncton, new brunswick, canada",38.0,0
543,35878,"fredericton, new brunswick, canada",,0
544,35980,"corroios, lisboa, portugal",49.0,0
545,36041,"folsom, california, usa",46.0,3
546,36119,"las vegas, nevada, usa",54.0,0
547,36124,"goodyear, az, usa",,0
548,36302,"regina, saskatchewan, canada",,2
549,36400,"kot addu, punjab, pakistan",28.0,0
550,36417,"grand falls/windsor, newfoundland, canada",53.0,3
551,36423,"crown point, indiana, usa",,0
552,36458,"los angeles, california, usa",18.0,0
553,36458,"los angeles, california, usa",18.0,3
554,36486,"anchorage, alaska, usa",43.0,0
555,36691,"rome, lazio, italy",29.0,0
556,36701,"belleville, ontario, canada",65.0,0
557,36705,"huntington beach, california, usa",,0
558,36886,"chula vista, california, usa",,0
559,36886,"chula vista, california, usa",,3
560,36897,"newcastle, new south wales, australia",42.0,0
561,36917,"san francisco, california, usa",,0
562,36993,"cleveland heights, ohio, usa",,0
563,37015,"winnetka, illinois, usa",44.0,0
564,37024,"cambridge, england, united kingdom",34.0,0
565,37051,"santa maria, california, usa",,0
566,37078,"hamilton, n/a, new zealand",19.0,0
567,37163,"nijmegen, gelderland, netherlands",,0
568,37314,"chicago, illinois, usa",34.0,0
569,37464,"greenville, south carolina, usa",58.0,0
570,37474,"freeport, texas, usa",,0
571,37504,"binghamton, new york, usa",,0
572,37550,"eugene, oregon, usa",19.0,3
573,37599,"bryan, texas, usa",,0
574,37615,"fountain inn, south carolina, usa",24.0,1
575,37667,"arlington, texas, usa",53.0,0
576,37713,"baton rouge, louisiana, usa",15.0,0
577,37826,"san jose, california, usa",,0
578,37844,"regensburg, bavaria, germany",,0
579,37881,"napa, california, usa",14.0,0
580,37912,"minneapolis, minnesota, usa",24.0,0
581,38011,"riverside, california, usa",,0
582,38038,"columbia, missouri, usa",,0
583,38127,"east st kilda, victoria, australia",26.0,0
584,38353,"edmonton, alberta, canada",35.0,3
585,38405,"bellevue, nebraska, usa",,0
586,38601,"wentzville, missouri, usa",54.0,0
587,38601,"wentzville, missouri, usa",54.0,0
588,38603,"kingston, ontario, canada",45.0,0
589,38768,"new west, british columbia, canada",25.0,0
590,38850,"peterborough, cambs, united kingdom",50.0,0
591,38865,"mentor, ohio, usa",16.0,0
592,38910,"lake oswego, oregon, usa",43.0,0
593,38931,"portland, oregon, usa",,0
594,38937,"bend, oregon, usa",70.0,0
595,39084,"port morien, nova scotia, canada",,0
596,39114,"spanish fort, alabama, usa",17.0,0
597,39250,"waterloo, iowa, usa",30.0,0
598,39250,"waterloo, iowa, usa",30.0,0
599,39442,"vancouver, washington, usa",,0
600,39520,"ottaw, ontario, canada",57.0,0
601,39533,"st. louis, missouri, usa",55.0,0
602,39641,"rio rico, arizona, usa",,0
603,39654,"plainfield, illinois, usa",18.0,0
604,39654,"plainfield, illinois, usa",18.0,0
605,39658,"dubbo, new south wales, australia",51.0,0
606,39675,"highland, illinois, usa",,0
607,39729,"st. louis, missouri, usa",17.0,0
608,39901,"fredericton, new brunswick, canada",,0
609,40046,"newton, massachusetts, usa",,0
610,40077,"römerstein, baden-wuerttemberg, germany",44.0,0
611,40161,"abington, massachusetts, usa",,0
612,40229,"sheffield, n/a, united kingdom",41.0,0
613,40239,"vancouver, british columbia, canada",39.0,0
614,40317,"van wert, ohio, usa",56.0,0
615,40431,"milwaukie, oregon,",,0
616,40482,"san diego, california, usa",34.0,0
617,40549,"tampa, florida, usa",62.0,0
618,40722,"middletown, california, usa",,0
