,uid,location,age,rating
124,11155,"richardson, texas, usa",27.0,6
125,11302,"salado, texas, usa",,7
126,11374,"zionville, north carolina, usa",48.0,4
127,11387,"euclid, ohio, usa",55.0,7
128,11391,"annandale-on-hudson, new york, usa",,4
129,11404,"gueydan, louisiana, usa",,5
130,11413,"bakersfield, california, usa",,5
131,11413,"bakersfield, california, usa",,7
132,11487,"greensboro, north carolina, usa",,6
133,11521,"st. louis, missouri, usa",24.0,7
134,11521,"st. louis, missouri, usa",24.0,6
135,11567,"boulder, colorado, usa",,7
136,11606,"ottawa, ontario, canada",,6
137,11645,"fremont, california, usa",,5
138,12366,"colorado springs, colorado, usa",33.0,7
139,12474,"paderborn, nordrhein-westfalen, germany",17.0,4
140,12503,"ottawa, ,",,7
141,12687,"vallejo, california, usa",43.0,7
142,12742,"d`ville, georgia, usa",,4
143,12786,"chapmanville, west virginia, usa",,7
144,12964,"los angeles, california, usa",21.0,7
145,12975,"sturbridge, massachusetts, usa",,6
146,13140,"pleasant grove, utah, usa",27.0,6
147,13260,"boise, id, usa",,7
148,13283,"westfield, new jersey, usa",56.0,7
149,13574,"canton, ohio, usa",,5
150,13636,"cheyenne, ok, u.s. of a.",,6
151,13834,"eugene, oregon, usa",,6
152,13846,"hazelwood, missouri, usa",,7
153,13917,"n/a, western australia, australia",,4
154,13929,"ann arbor, michigan, usa",39.0,7
155,14331,"indian rocks beach, florida, usa",66.0,7
156,14358,"toronto, ontario, canada",28.0,6
157,14763,"cumberland, ontario, canada",,4
158,14875,"baton rouge, louisiana, usa",18.0,7
159,15027,"oberlin, ohio, usa",,6
160,15172,"melbourne, victoria, australia",,7
161,15272,"marrero, louisiana, usa",,7
162,15303,"austin, texas, usa",25.0,5
163,15351,"salinas, california, usa",24.0,7
164,15523,"seri kembangan, selangor, malaysia",22.0,5
165,15872,"n. charleston, south carolina, usa",,7
166,15966,"bellevue, washington, usa",,7
167,16006,"tucson, arizona, usa",,7
168,16053,"norwalk, connecticut, usa",38.0,7
169,16058,"new york, new york, usa",34.0,6
170,16060,"philadelphia, pennsylvania, usa",,5
171,16271,"st. petersburg, florida, usa",60.0,5
172,16376,"rosemount, queensland, australia",59.0,5
173,16380,"perugia, ,",35.0,7
174,16631,"roswell, georgia, usa",,7
175,16649,"pembroke pines, florida, usa",17.0,7
176,16799,"enterprise, alabama, usa",21.0,7
177,16923,"salop, england, united kingdom",16.0,6
178,17156,"n cape may, new jersey, usa",47.0,5
179,17156,"n cape may, new jersey, usa",47.0,7
180,17440,"cudjoe key, florida, usa",,5
181,17440,"cudjoe key, florida, usa",,5
182,17440,"cudjoe key, florida, usa",,4
183,17449,"tempe, arizona, usa",,6
184,17457,"tucson, arizona, usa",43.0,6
185,17475,"kirkland, arizona, usa",51.0,7
186,17535,"rochester, new york, usa",,5
187,17614,"sugar land, texas, usa",49.0,5
188,17704,"houston, texas, usa",65.0,5
189,17768,"new york city, new york, usa",20.0,5
190,17794,"beaver, pennsylvania, usa",,5
191,17901,"ft lauderdale, florida, usa",66.0,6
192,17996,"vancouver, british columbia, canada",,6
193,18077,"aubrey, texas, usa",26.0,4
194,18164,"coventry, england, united kingdom",33.0,5
195,18278,"san bruno, california, usa",,7
196,18299,"la, california, usa",,6
197,18515,"smyrna, georgia, usa",,5
198,18900,"seattle, washington, usa",43.0,7
199,19032,"vancouver, british columbia, canada",,5
200,19036,"quincy, massachusetts, usa",25.0,7
201,19202,"utrecht, utrecht, netherlands",,7
202,19574,"caledonia, illinois, usa",59.0,7
203,19655,"castle rock, colorado, usa",,6
204,19689,"brooklyn, new york, usa",,7
205,19713,"burlington, ,",,7
206,19720,"portland, oregon, usa",46.0,5
207,19732,"clarkston, michigan, usa",35.0,6
208,19846,"louisville, kentucky, usa",53.0,6
209,19932,"glendale heights, illinois, usa",,7
210,20049,"columbus, ohio, usa",,7
211,20074,"tampere, n/a, finland",34.0,5
212,20123,"peru, illinois, usa",,7
213,20175,"tujunga, california, usa",,7
214,20297,"gaithersburg, maryland, morocco",,7
215,20306,"portland, oregon, usa",51.0,5
216,20361,"st louis, missouri, usa",29.0,5
217,20438,"san francisco, california, usa",,5
218,20453,"minnedosa, manitoba, canada",31.0,7
219,20595,"bloomer, wisconsin, usa",39.0,5
220,20712,"norristown, pennsylvania, usa",,5
221,20775,"pewee valley, kentucky, usa",44.0,6
222,20862,"spring valley, california, usa",,4
223,20881,"cambridge, massachusetts, usa",,6
224,20911,"katy, texas, usa",50.0,7
225,21019,"baltimore, maryland, usa",,6
226,21157,"dunedin, otago, new zealand",21.0,6
227,21211,"dracut, massachusetts, usa",44.0,5
228,21234,"cincinnati, ohio, usa",44.0,4
229,21264,"north brunswick, new jersey, usa",31.0,5
230,21264,"north brunswick, new jersey, usa",31.0,7
231,21316,"west allis, wisconsin, usa",,6
232,21392,"chagrin falls, ohio, usa",,5
233,21392,"chagrin falls, ohio, usa",,5
234,21471,"portland, oregon, usa",46.0,7
235,21493,"nanaimo, british columbia, canada",,6
236,21494,"eugene, oregon, usa",30.0,7
237,21501,"livingston, texas, usa",,5
238,21552,"lancaster, pennsylvania, usa",,6
239,21623,"kalorama, victoria, australia",15.0,6
240,21643,"waterloo, illinois, usa",,7
241,21722,"janesville, wisconsin, usa",48.0,7
242,21758,"roeland park, kansas, usa",,5
243,21790,"riverside, california, usa",15.0,5
244,21874,"eagle, colorado, usa",,5
245,21915,"las vegas, nevada, usa",37.0,7
246,21948,"raleigh, north carolina, usa",,7
247,21948,"raleigh, north carolina, usa",,6
248,21948,"raleigh, north carolina, usa",,7
249,22029,"rotterdam, zuid holland, netherlands",,6
250,22066,"seattle, washington, usa",,6
251,22122,"qualicum beach, british columbia, canada",,6
252,22152,"new york, new york, usa",,7
253,22329,"frankford, ,",,5
254,22347,"fredricton, new brunswick, canada",,6
255,22563,"santa monica, california, usa",33.0,5
256,22612,"boca raton, florida,",,5
257,22677,"sonoma, california, usa",62.0,5
258,22688,"albuquerque, new mexico, usa",,7
259,22774,"mcfadden, ontario, canada",1.0,7
260,22828,"hamilton, ontario, canada",,7
261,22927,"goldsboro, north carolina, usa",,6
262,22929,"vancouver, washington, usa",42.0,7
263,23002,"stillwater lake, nova scotia, canada",17.0,7
264,23193,"potsdam, new york, usa",25.0,4
265,23469,"portsmouth, new hampshire, usa",,4
266,23491,"victoria, british columbia, canada",33.0,7
267,23517,"condeixa-a-nova, coimbra, portugal",25.0,6
268,23566,"toms river, new jersey, usa",57.0,6
269,23581,"williamsville, new york, usa",44.0,5
270,23705,"chicago, illinois, usa",27.0,5
271,23794,"hot springs,, south dakota, usa",62.0,6
272,23795,"san jose, california, usa",,7
273,23852,"stade, niedersachsen, germany",17.0,7
274,24020,"spokane, washington, usa",26.0,7
275,24251,"north hills, california, usa",,7
276,24262,"north brunswick, new jersey, usa",16.0,7
277,24299,"tucson, arizona, usa",27.0,7
278,24335,"pocatello, idaho, usa",,7
279,24346,"beverly hills, california, usa",50.0,7
280,24659,"nashville, tennessee, usa",49.0,6
281,24772,"lake forest park, washington, usa",36.0,6
282,24916,"staten island, new york, usa",48.0,6
283,24956,"regina, saskatchewan, canada",,5
284,25071,"thunder bay, ontario, canada",69.0,7
285,25078,"washington, illinois, usa",79.0,7
286,25310,"nashville, tennessee, usa",,7
287,25389,"katy, texas, usa",58.0,5
288,25931,"eldersburg, maryland, usa",,6
289,25969,"livonia, new york, usa",48.0,5
290,25978,"omaha, ,",,5
291,26006,"dunedin, otago, new zealand",12.0,6
292,26029,"dallas, texas, usa",64.0,7
293,26037,"vienna, virginia, usa",,6
294,26039,"fountain valley, ,",,7
295,26041,"wimberley, texas, usa",,7
296,26051,"dixon, new mexico, usa",,5
297,26095,"clausthal-zellerfeld, niedersachsen, germany",23.0,7
298,26140,"edmonton, alberta, canada",24.0,6
299,26193,"seattle, washington, usa",,7
300,26206,"olathe, kansas, usa",35.0,6
301,26216,"corpus christi, texas, usa",,7
302,26238,"seattle, washington, usa",,7
303,26258,"valle de oro, texas, usa",,7
304,26268,"gijón, asturias, spain",25.0,6
305,26295,"ingleburn, new south wales, australia",27.0,5
306,26334,"calgary, alberta, canada",53.0,6
307,26453,"melbourne, victoria, australia",42.0,7
308,26605,"fredericksburg, virginia, usa",46.0,7
309,26605,"fredericksburg, virginia, usa",46.0,5
310,26627,"fort wayne, indiana, usa",32.0,6
311,26657,"san francisco, california, usa",,7
312,26801,"sacramento, california, usa",51.0,7
313,26871,"toronto, ontario, canada",,7
314,26886,"weisendorf, bayern, germany",21.0,7
315,27223,"irving, texas, usa",,5
316,27283,"minneapolis, minnesota, usa",,6
317,27296,"bonsall, california, usa",,7
318,27350,"sturgeon bay, wisconsin, usa",,5
319,27450,"hamburg, balkonien, germany",,7
320,27620,"eugene, oregon, usa",,7
321,27921,"elkins park, pennsylvania, usa",47.0,7
322,27973,"le mars, iowa,",,5
323,28081,"castlegar, ,",,6
324,28216,"pelham, new york, usa",53.0,7
325,28246,"bellevue, washington, usa",,7
326,28259,"cleveland heights, ohio, usa",,7
327,28640,"chicago, ,",,7
328,28779,"adelaide, south australia, australia",26.0,7
329,28891,"valley city, north dakota, usa",54.0,7
330,29045,"abbotsford, british columbia, canada",,6
331,29071,"cowichan bay, british columbia, canada",,5
332,29080,"reading, massachusetts, usa",,5
333,29396,"alb, new mexico, usa",15.0,6
334,29452,"sacramento, california, usa",17.0,4
335,29648,"clarks summit, pennsylvania, usa",20.0,6
336,29676,"manchaug, massachusetts, usa",,7
337,29822,"brainerd, minnesota, usa",56.0,7
338,29907,"merion station, pennsylvania, usa",,5
339,30087,"stockport, cheshire, united kingdom",,7
340,30164,"pensacola, florida, usa",25.0,7
341,30208,"san diego, california, usa",,6
342,30358,"st. petersburg, ,",,6
343,30390,"tallahassee, florida, usa",28.0,5
344,30392,"columbia, south carolina, usa",,7
345,30410,"noblesville, indiana, usa",,7
346,30477,"pleasanton, california, usa",,7
347,30546,"lynn haven, florida, usa",67.0,6
348,30551,"chesapeake, virginia, usa",45.0,6
349,30672,"grand prairie, texas, usa",56.0,4
350,30708,"fishers, indiana, usa",,7
351,30720,"simi valley, california, usa",,4
352,30750,"chapel hill, north carolina, usa",,5
353,30807,"hollister, california, usa",39.0,7
354,30910,"macon, georgia, usa",37.0,5
355,31023,"niles, illinois, usa",16.0,7
356,31042,"geulph, ontario, canada",,4
357,31189,"jacksonville, oregon, usa",,7
358,31238,"american fork, utah, usa",68.0,5
359,31288,"san benito, texas, usa",,7
360,31349,"cary, north carolina, usa",43.0,7
361,31352,"jackson, alabama, usa",43.0,5
362,31436,"hoboken, new jersey, usa",,5
363,31612,"three rivers, texas, usa",,5
364,31856,"mount forest, ontario, canada",,5
365,32008,"piedmont, south carolina, usa",42.0,7
366,32028,"houston, texas, usa",,7
367,32028,"houston, texas, usa",,6
368,32028,"houston, texas, usa",,7
369,32082,"austin, texas, usa",,5
370,32083,"calgary, alberta, canada",42.0,7
371,32106,"conroe, , usa",,6
372,32111,"dover, delaware, usa",,5
373,32127,"bolingbrook, illinois, usa",65.0,4
374,32246,"new orleans, louisiana, usa",,7
375,32302,"tomball, texas, usa",,6
376,32304,"comox, ,",,6
377,32458,"coppell, texas, usa",,4
378,32466,"virginia beach, virginia, usa",72.0,6
379,32481,"scottsdale, arizona, usa",,6
380,32484,"bronx, new york, usa",,5
381,32641,"jamaica plain, massachusetts, usa",23.0,7
382,32798,"columbia, south carolina, usa",,6
383,32862,"bloomington, indiana, usa",,5
384,32902,"salem, oregon, usa",,7
385,32930,"folsom, california, usa",18.0,6
386,32990,"de pere, wisconsin, usa",27.0,5
387,33080,"boonton, new jersey, usa",35.0,7
388,33111,"canton, michigan, usa",,6
389,33170,"vejbystrand, scania, sweden",,5
390,33294,"austin, texas, usa",,7
391,33577,"herndon, virginia, usa",,5
392,33679,"brandon, manitoba, canada",41.0,6
393,33706,"modesto, california, usa",,7
394,33897,"cincinnati, ,",,7
395,33973,"brighton, colorado, usa",31.0,7
396,34030,"round rock, texas, usa",,5
397,34179,"beacon falls, connecticut, usa",35.0,7
398,34225,"winter haven, florida, usa",,7
399,34233,"baker city, oregon, usa",25.0,6
400,34243,"manistee, michigan, usa",27.0,4
401,34312,"mauston, wisconsin, usa",,7
402,34497,"melbourne, victoria, australia",,4
403,34584,"capitola, california, usa",55.0,4
404,34632,"ringwood, victoria, australia",,7
405,34741,"cahokia, illinois, usa",,5
406,34813,"aberdeen, grampian, united kingdom",30.0,5
407,34868,"portland, oregon, usa",38.0,4
408,35305,"wellington, new zealand, new zealand",13.0,5
409,35350,"sanbornville, new hampshire, usa",29.0,5
410,35399,"marshall, michigan, usa",51.0,5
411,35562,"brantford, ontario, canada",,7
412,35598,"mcalester, oklahoma, usa",,5
413,35611,"glen ellyn, illinois, usa",,7
414,35800,"marysville, washington, usa",16.0,7
415,35877,"sterling, virginia, usa",57.0,4
416,35964,"matthews, north carolina, usa",,5
417,35964,"matthews, north carolina, usa",,7
418,36067,"puyallup, washington, usa",,5
419,36273,"surrey, england, united kingdom",24.0,7
420,36295,"olympia, washington, usa",37.0,7
421,36491,"glens falls, new york, usa",42.0,6
422,36701,"belleville, ontario, canada",65.0,4
423,37039,"lakeville, minnesota, usa",64.0,7
424,37221,"davis, california, usa",,5
425,37255,"onalaska, washington, usa",66.0,7
426,37258,"castle rock, colorado, usa",26.0,7
427,37314,"chicago, illinois, usa",34.0,6
428,37419,"silverthorne, colorado, usa",34.0,7
429,37591,"milford, massachusetts, usa",,6
430,37643,"toronto, ontario, canada",27.0,7
431,38025,"campbell, new york, usa",,7
432,38098,"birmingham, alabama, usa",,6
433,38121,"newcastle, ,",49.0,6
434,38148,"san antonio, texas, usa",37.0,7
435,38242,"doncaster, england, united kingdom",55.0,7
436,38296,"tomball, texas, usa",34.0,7
437,38353,"edmonton, alberta, canada",35.0,7
438,38364,"coram, new york, usa",,6
439,38426,"somerville, massachusetts, usa",,5
440,38616,"martensville, saskatchewan, canada",60.0,5
441,38743,"sarnia, ontario, canada",,5
442,38760,"nashville, tennessee, usa",,7
443,38931,"portland, oregon, usa",,7
444,38931,"portland, oregon, usa",,6
445,38953,"edmonton, alberta, canada",69.0,7
446,38957,"kingston, ontario, canada",,5
447,38979,"edgemoor, south carolina, usa",49.0,7
448,39034,"sarnia, ontario, canada",,7
449,39168,"columbia, south carolina, usa",,6
450,39168,"columbia, south carolina, usa",,5
451,39492,"london, ontario, canada",36.0,6
452,39586,"twin cities, minnesota, usa",,7
453,39633,"st. marys, georgia, usa",27.0,7
454,39635,"rockford, illinois, usa",29.0,7
455,39922,"el cajon, california, usa",67.0,5
456,40117,"kremmling, colorado, usa",,6
457,40145,"winnipeg, manitoba, canada",35.0,7
458,40624,"gadsden, alabama, usa",27.0,7
459,40731,"viera, florida, usa",,6
460,40932,"greenwell springs, louisiana, usa",41.0,7
461,40978,"london, london, united kingdom",,6
462,41115,"dillsboro, north carolina, usa",,6
463,41200,"raleigh, north carolina, usa",72.0,5
464,41351,"monterey, california, usa",,6
465,41351,"monterey, california, usa",,6
466,41383,"state college, pennsylvania, usa",,5
467,41393,"west hollywood, california, usa",,6
468,41414,"large city, state of continuing flux, usa",,4
469,41533,"upper lake, ,",54.0,6
470,41574,"olympia, washington, usa",,7
471,41612,"dallas, texas, usa",32.0,7
472,41620,"coquitlam, ,",,6
473,41792,"cody, wyoming, usa",,5
474,41929,"vancouver, british columbia, canada",,5
475,42018,"vista, california, usa",,7
476,42024,"san francisco, california, usa",25.0,7
477,42098,"rochester, new york, usa",49.0,7
478,42111,"freehold, new jersey, usa",61.0,7
479,42292,"apopka, florida, usa",61.0,7
480,42292,"apopka, florida, usa",61.0,7
481,42674,"kingwood, texas, usa",,5
482,42828,"phelps, new york, usa",29.0,4
483,42925,"visalia, california, usa",75.0,5
484,42949,"sydney, new south wales, australia",14.0,7
485,42981,"fayetteville, north carolina, usa",33.0,4
486,43275,"asheville, north carolina, usa",30.0,7
487,43293,"baton rouge, louisiana, usa",39.0,7
488,43575,"los angeles, california, usa",22.0,5
489,43620,"st. augustine, florida, usa",,6
490,43624,"boca raton, florida, usa",,7
491,43681,"san diego, california, usa",,7
492,43710,"washington, dc, usa",,7
493,43726,"guntersville, alabama, usa",17.0,7
494,43726,"guntersville, alabama, usa",17.0,5
495,43726,"guntersville, alabama, usa",17.0,6
496,43726,"guntersville, alabama, usa",17.0,6
497,43730,"vancouver, british columbia, canada",,5
498,43730,"vancouver, british columbia, canada",,5
499,43930,"johnson city, new york, usa",,4
500,43930,"johnson city, new york, usa",,6
501,43961,"norridge, illinois, usa",44.0,7
502,43977,"high river, alberta, canada",27.0,7
503,43977,"high river, alberta, canada",27.0,6
504,44028,"simi valley, california, usa",,7
505,44264,"torrance, california, usa",,5
506,44347,"ottawa, ontario, canada",49.0,4
507,44400,"lancaster, california, usa",39.0,7
508,44400,"lancaster, california, usa",39.0,5
509,44405,"bismarck, north dakota, usa",10.0,7
510,44470,"dover, new hampshire, usa",,7
511,44750,"manasquan, new jersey, usa",41.0,7
512,44761,"las vegas, nevada, usa",24.0,6
513,44848,"kingsland, georgia, usa",,6
514,44914,"burnet, texas, usa",,6
515,45114,"edmonton, alberta, canada",,7
516,45158,"long island, new york, usa",40.0,5
517,45202,"fountain inn, south carolina, usa",,5
518,45222,"belleville, illinois, usa",,7
519,45243,"toronto, ontario, canada",15.0,7
520,45463,"yakima, washington, usa",,6
521,45570,"chicago, illinois, usa",26.0,6
522,45811,"chicago, illinois, usa",24.0,6
523,45942,"charlotte, north carolina, usa",,7
524,45978,"huntsville, alabama, usa",,5
525,46017,"swarthmore, pennsylvania, usa",,5
526,46130,"saskatoon, saskatchewan, canada",,7
527,46221,"baltimore, maryland, usa",,5
528,46301,"bartlesville, oklahoma, usa",,4
529,46359,"kewaskum, wisconsin, usa",51.0,5
530,46431,"frederick, maryland, usa",,5
531,46585,"tupelo, mississippi, usa",,6
532,46643,"lachine, quebec, canada",36.0,7
533,46896,"tampa, florida, usa",,6
534,46910,"victorville, california, usa",32.0,4
535,47321,"fredericton, new brunswick, canada",53.0,4
536,47365,"grand falls/windsor, newfoundland, canada",,7
537,47383,"malone, washington, usa",55.0,7
538,47406,"douglasville, georgia, usa",,6
539,47556,"richmond, kentucky, usa",,6
540,47561,"erial, new jersey, usa",,7
541,47608,"council bluffs, iowa, usa",18.0,7
542,47797,"saint louis, missouri, usa",42.0,7
543,47895,"browerville, mississippi, usa",40.0,7
544,47905,"waterville, maine, usa",39.0,5
545,48027,"hollywood, california, usa",36.0,7
546,48034,"clarkston, michigan, usa",43.0,7
547,48230,"albuquerque, new mexico, usa",,7
548,48350,"olympia, washington, usa",,4
549,48517,"kingwood, texas, usa",,7
550,48542,"oxford, ohio, usa",,7
551,48563,"lincoln, nebraska, usa",21.0,7
552,48712,"w. st. paul, minnesota, usa",68.0,6
553,48854,"san jose, california, usa",,5
554,49015,"san francisco, california, usa",,4
555,49126,"singapore, n/a, singapore",16.0,7
556,49172,"universal, texas, usa",,6
557,49317,"crown point, indiana, usa",36.0,5
558,49377,"los angeles, california, usa",28.0,6
559,49411,"narberth, pennsylvania, usa",,7
560,49530,"west melbourne, florida, usa",27.0,4
561,49531,"juneau, alaska, usa",,5
562,49637,"homer, alaska, usa",,6
563,49676,"mindemoya, ontario, canada",,5
564,49713,"houston, texas, usa",,7
565,49743,"troutman, north carolina, usa",61.0,7
566,49763,"mobile, alabama, usa",,6
567,49865,"ponte vedra, florida, usa",,5
568,49990,"flagstaff, arizona, usa",50.0,7
569,50015,"newark, delaware, usa",50.0,7
570,50055,"medon, tennessee, usa",,7
571,50098,"chicago, illinois, usa",,7
572,50248,"horseshoe, north carolina, usa",53.0,7
573,50388,"portland, oregon, usa",,7
574,50538,"east moline, illinois, usa",,7
575,50538,"east moline, illinois, usa",,7
576,50634,"brown summit, north carolina, usa",63.0,5
577,50735,"kanab, utah, usa",,7
578,50768,"toronto, ontario, canada",38.0,7
579,50864,"aurora, ohio, usa",53.0,7
580,50891,"marshalltown, iowa, usa",55.0,6
581,51370,"arroyo grande, california, usa",,7
582,51377,"hanover, pennsylvania, usa",,6
583,51403,"frankfurt, , germany",32.0,7
584,51676,"nyack, new york, usa",56.0,7
585,51830,"salt lake city, utah, usa",,4
586,51925,"zeeland, michigan, usa",54.0,6
587,51945,"brooklyn, new york, usa",32.0,7
588,52008,"keene, new hampshire, usa",42.0,7
589,52112,"wichita, kansas, usa",40.0,7
590,52119,"alexandria, virginia, usa",,7
591,52189,"buffalo, new york, usa",,7
592,52215,"downingtown, pennsylvania, usa",25.0,4
593,52242,"annapolis, maryland, usa",64.0,7
594,52310,"pittsford, new york, usa",60.0,6
595,52463,"cooper city, florida, usa",,7
596,52509,"mexico city, n/a, mexico",,5
597,52572,"gold coast, queensland, australia",,6
598,52618,"clemmons, north carolina, usa",,7
599,52656,"north liberty, iowa, usa",23.0,5
600,52715,"leesburg, florida, usa",62.0,7
601,52748,"sweetwater, texas, usa",41.0,6
602,52845,"boring, oregon, usa",27.0,6
603,52852,"brooklyn, new york, usa",,7
604,52924,"london, uk, united kingdom",,6
605,52969,"palmdale, california, usa",17.0,7
606,52996,"griffin, georgia, usa",,7
607,53068,"atlanta, georgia, usa",,7
608,53084,"sacramento, california, usa",26.0,7
609,53123,"new york, new york, usa",,5
610,53143,"east falmouth, ,",,5
611,53263,"san luis obispo, california, usa",,7
612,53349,"leola, pennsylvania, usa",,7
613,53501,"london, england, united kingdom",32.0,7
614,53506,"hewitt, new jersey, usa",,7
615,54081,"ottawa, ontario, canada",,6
616,54305,"anacortes, washington, usa",,7
617,54416,"n/a, n/a, usa",51.0,6
618,54432,"ventura, california, usa",41.0,4
619,54632,"bozeman, montana, usa",,6
620,54634,"eugene, oregon, usa",,7
621,54679,"west cornwall, connecticut, usa",46.0,5
622,54783,"belton, south carolina, usa",30.0,6
623,54824,"woodbridge, virginia, usa",22.0,6
624,54914,"washington, dc, usa",,6
625,55067,"edmonton, alberta, canada",32.0,7
626,55164,"london, england, united kingdom",,7
627,55173,"new orleans, louisiana, usa",,6
628,55184,"winnipeg, manitoba, canada",31.0,5
629,55185,"olds, alberta, canada",15.0,6
630,55195,"boca raton, florida, usa",63.0,7
