,uid,location,age,rating
205,17528,"singapore, n/a, singapore",22.0,0
206,17671,"springfield, missouri, usa",35.0,0
207,17680,"huntington, vermont, usa",,1
208,17707,"cedar springs, michigan, usa",,0
209,17756,"new lenox, illinois, usa",56.0,0
210,17929,"bentley, alberta, canada",,0
211,18025,"honolulu, hawaii, usa",,0
212,18108,"ewing, new jersey, usa",15.0,0
213,18141,"casper, wyoming, usa",,0
214,18147,"manchester, michigan, usa",55.0,0
215,18321,"grayslake, illinois, usa",,0
216,18326,"manchester, england, united kingdom",,0
217,18377,"nashville, tennessee, usa",,0
218,18380,"orlando, florida, usa",,0
219,18470,"little rock, arkansas, usa",46.0,0
220,18543,"lebanon, new hampshire, usa",,0
221,18587,"louisville, , usa",30.0,0
222,18587,"louisville, , usa",30.0,0
223,18666,"dordrecht, zuid-holland, netherlands",,0
224,19041,"edmonton, alberta, canada",,0
225,19069,"baltimore, maryland, usa",32.0,0
226,19157,"el paso, texas, usa",19.0,0
227,19175,"painesville, ohio, usa",,0
228,19471,"saint paul, minnesota, usa",,0
229,19528,"gulfport, florida, usa",,0
230,19636,"london, ontario, canada",19.0,0
231,19665,"sierra city, california, usa",,0
232,19709,"leesburg, virginia, usa",39.0,0
233,19809,"marthasville missouri, missouri, usa",,0
234,19845,"round rock, texas, usa",42.0,0
235,19853,"perth, western australia, australia",39.0,0
236,19880,"portland, oregon, usa",,0
237,20361,"st louis, missouri, usa",29.0,0
238,20405,"chicago, illinois, usa",,0
239,20422,"boulder, colorado,",,2
240,20450,"bombay, mah, india",1.0,0
241,20618,"pickens, south carolina, usa",40.0,0
242,20862,"spring valley, california, usa",,0
243,20878,"allen, texas, usa",,0
244,20886,"saskatoon, saskatchewan, canada",34.0,0
245,21058,"south haven, michigan, usa",,0
246,21059,"panama city, florida, usa",46.0,0
247,21103,"garland, texas, usa",,0
248,21103,"garland, texas, usa",,0
249,21380,"grand rapids, michigan, usa",,0
250,21394,"richmond hill, new york, usa",,0
251,21492,"lexington, kentucky, usa",,0
252,21644,"boston, massachusetts, usa",29.0,0
253,21680,"scottsdale, arizona, usa",60.0,0
254,21788,"louisville, kentucky, usa",56.0,0
255,21874,"eagle, colorado, usa",,0
256,21892,"minneapolis, minnesota, usa",38.0,0
257,21922,"bellefonte, pennsylvania, usa",,2
258,21948,"raleigh, north carolina, usa",,0
259,22078,"huntsville, alabama, usa",,0
260,22164,"boring, ,",,0
261,22492,"huntsville, alabama, usa",60.0,0
262,22562,"chicago, illinois, usa",,0
263,22621,"chicago, illinois, usa",23.0,0
264,22633,"atchison, kansas, usa",,0
265,22653,"hiram, maine, usa",31.0,0
266,22668,"london, england, united kingdom",19.0,0
267,22701,"barrie, ontario, canada",,0
268,22940,"albuquerque, new mexico, usa",15.0,0
269,22990,"palo alto, california, usa",33.0,0
270,23032,"chico, california, usa",54.0,0
271,23467,"addlestone, surrey, united kingdom",28.0,0
272,23509,"toronto, ontario, canada",20.0,0
273,23704,"oakland, california, usa",41.0,0
274,23769,"ottawa, ontario, canada",,1
275,23996,"kokomo, indiana, usa",,0
276,24130,"atlanta, georgia, usa",,0
277,24134,"colorado springs, colorado, usa",35.0,0
278,24274,"manhattan, kansas, usa",18.0,0
279,24288,"adelaide, south australia, australia",23.0,0
280,24518,"beloit, wisconsin, usa",20.0,0
281,24542,"charlotte, north carolina, usa",52.0,0
282,24581,"st. paul, minnesota, usa",52.0,0
283,24648,"kingston, ontario, canada",60.0,3
284,24686,"global city, dc, usa",,0
285,24734,"valley view, ohio, usa",51.0,0
286,24880,"woodland hills, california, usa",,0
287,24981,"austn, texas, usa",19.0,0
288,25117,"houston, texas, usa",,0
289,25155,"castro valley, california, usa",,0
290,25193,"lompoc, california, usa",38.0,0
291,25299,"royston, british columbia, canada",57.0,0
292,25320,"mt tremblant, quebec, canada",,1
293,25363,"isahaya, nagasaki, japan",39.0,0
294,25380,"state college, pennsylvania, usa",40.0,0
295,25475,"garner, north carolina, usa",74.0,0
296,25527,"seattle, washington, usa",40.0,0
297,25568,"columbia, missouri, usa",52.0,0
298,25768,"toodyay, western australia, australia",34.0,3
299,25887,"seattle, washington, usa",35.0,0
300,26135,"alexandria, virginia, usa",,0
301,26138,"tulsa, ,",32.0,0
302,26138,"tulsa, ,",32.0,0
303,26309,"bridgewater, nova scotia, canada",18.0,0
304,26310,"ellicott city, maryland, usa",32.0,0
305,26392,"mendon, massachusetts, usa",61.0,0
306,26491,"los angeles, california, usa",21.0,0
307,26515,"kingwood, texas, usa",48.0,0
308,26531,"columbus, ohio, usa",18.0,0
309,26532,"ann arbor, michigan, usa",30.0,0
310,26569,"dallas, texas, usa",,0
311,26603,"san diego, calabria, usa",26.0,0
312,26617,"cambridge springs, pennsylvania, usa",,0
313,26686,"worthing, sussex, united kingdom",39.0,0
314,26735,"riverview, new brunswick, canada",37.0,0
315,26762,"brookfield, wisconsin, usa",17.0,0
316,26871,"toronto, ontario, canada",,0
317,26871,"toronto, ontario, canada",,0
318,26888,"saskatoon, saskatchewan, canada",49.0,0
319,26959,"van, british columbia, canada",,2
320,27057,"wilmington, delaware, usa",,0
321,27304,"cleveland, oklahoma, usa",,1
322,27343,"toronto, ontario, canada",,0
323,27437,"flagstaff, arizona, usa",,0
324,27474,"skippack, pennsylvania, usa",,0
325,27543,"austin, texas, usa",19.0,0
326,27669,"dunbar, nebraska, usa",55.0,0
327,27683,"reseda, california, usa",,0
328,27691,"horseheads, new york, usa",,0
329,27781,"tucson, arizona, usa",61.0,0
330,27898,"hutton rudby, north yorkshire, united kingdom",,0
331,27927,"boston, massachusetts, usa",,0
332,28018,"evanston, illinois, usa",20.0,0
333,28083,"fullerton, california, usa",,0
334,28137,"fort lauderdale, florida, usa",,0
335,28179,"alvin, texas, usa",32.0,0
336,28192,"nepean, ontario, canada",21.0,0
337,28319,"raleigh, north carolina, usa",23.0,0
338,28467,"corpus christi, texas, usa",37.0,0
339,28575,"stow, ohio, usa",,0
340,28674,"nelsonville, ohio, usa",,0
341,28913,"palo alto, california, usa",,0
342,28921,"league city, texas, usa",,0
343,29267,"st.cloud, minnesota, usa",34.0,0
344,29287,"ann arbor, michigan, usa",,0
345,29340,"leiden, zuid holland, netherlands",,0
346,29381,"huntington beach, california, usa",34.0,0
347,29535,"vancouver, british columbia, canada",,0
348,29565,"chicago, illinois, usa",24.0,0
349,29602,"`s-gravenzande, zuid-holland,",,0
350,29661,"madison, wisconsin, usa",26.0,0
351,29839,"medina, ohio, usa",42.0,3
352,29863,"berkley, michigan, usa",,0
353,29870,"san angelo, texas, usa",41.0,0
354,29907,"merion station, pennsylvania, usa",,0
355,29942,"victoria, british columbia, canada",,0
356,30088,"pittsburgh, pennsylvania, usa",,0
357,30092,"burnaby, british columbia, canada",16.0,0
358,30203,"toronto, ontario, canada",34.0,0
359,30259,"acton, massachusetts, usa",,0
360,30444,"st augustine, florida, usa",,0
361,30456,"berkeley, california, usa",20.0,0
362,30569,"greenville, south carolina, usa",18.0,0
363,30584,"league city, texas, usa",,0
364,30723,"slingerlands, new york, usa",,0
365,30760,"gfafb, north dakota, usa",,0
366,30835,"hamilton, new jersey, usa",,0
367,30900,"fremont, california, usa",,0
368,30900,"fremont, california, usa",,0
369,31024,"columbus, ohio, usa",30.0,0
370,31110,"bettendorf, iowa,",,0
371,31159,"slough, england, united kingdom",28.0,0
372,31291,"richmond, virginia, usa",,0
373,31309,"dublin, n/a, ireland",,0
374,31405,"west bend, wisconsin, usa",34.0,0
375,31524,"lakewood, washington, usa",65.0,0
376,31554,"new york, new york, usa",,0
377,31622,"aberdeen, north carolina, usa",,0
378,31783,"london, london, united kingdom",,0
379,31842,"rutland, vermont, usa",,0
380,32363,"west columbia, south carolina, usa",,0
381,32405,"lancaster, new york, usa",17.0,0
382,32469,"moorpark, california, usa",,0
383,32528,"budd lake, new jersey, usa",17.0,0
384,32548,"oak lawn, illinois, usa",70.0,0
385,32691,"greenville, south carolina, usa",53.0,0
386,32856,"imperial, missouri, usa",,0
387,32894,"brisbane, queensland, australia",21.0,0
388,32902,"salem, oregon, usa",,0
389,32940,"born, n/a, luxembourg",24.0,0
390,32968,"san francisco, california, usa",,0
391,33108,"escondido, california, usa",19.0,0
392,33209,"san francisco, california, usa",26.0,0
393,33224,"edmonton, alberta, canada",71.0,0
394,33332,"rotterdam, new york, usa",43.0,0
395,33403,"milwaukee, wisconsin, usa",,0
396,33465,"albuquerque, new mexico, usa",13.0,0
397,33537,"st. paul, minnesota, usa",,0
398,33667,"birmingham, england, united kingdom",58.0,0
399,33744,"minden, ontario, canada",57.0,0
400,33768,"niceville, florida, usa",31.0,0
401,33843,"willmar, minnesota, usa",,0
402,33861,"lexington, kentucky, usa",,0
403,33920,"kinnelon, new jersey, usa",45.0,0
404,34107,"sunrise, florida, usa",,0
405,34181,"leland, north carolina, usa",,0
406,34283,"ramstein-miesenbach, n/a, germany",,0
407,34292,"beaverton, ,",18.0,0
408,34390,"elyria, ohio, usa",,0
409,34428,"portland, oregon, usa",23.0,3
410,34428,"portland, oregon, usa",23.0,0
411,34538,"decatur, illinois, usa",,0
412,34569,"napa, california, usa",15.0,1
413,34576,"reno, nevada, usa",,0
414,34698,"inverness, florida, usa",19.0,0
415,34729,"kennesaw, georgia, usa",47.0,0
416,34745,"oakland, ,",37.0,0
417,34772,"silver spring, maryland, usa",,0
418,34839,"oceanside, california, usa",16.0,0
419,35047,"st. hilaire de beauvoir, langue d`oc rousillon, france",,0
420,35077,"cambridge, massachusetts, usa",,0
421,35100,"austin, texas, usa",37.0,0
422,35126,"yellville, ar, usa",58.0,0
423,35193,"astoria, oregon, usa",33.0,0
424,35199,"williamsport, pennsylvania, usa",41.0,0
425,35602,"anchorage, alaska, usa",20.0,0
426,35785,"san francisco, california, usa",32.0,0
427,35874,"marlow, england, united kingdom",,0
428,35904,"roanoke, virginia, usa",24.0,0
429,36124,"goodyear, az, usa",,2
430,36221,"beverly, massachusetts, usa",,0
431,36399,"baltimore, maryland, usa",45.0,0
432,36458,"los angeles, california, usa",18.0,0
433,36468,"christchurch, canterbury, new zealand",,0
434,36486,"anchorage, alaska, usa",43.0,0
435,36503,"leeds, england, united kingdom",,0
436,36524,"modesto, ca, usa",51.0,0
437,36803,"abq, new mexico, usa",,0
438,36826,"moreno valley, california, usa",28.0,0
439,36910,"newton aycliffe, england, united kingdom",,0
440,37015,"winnetka, illinois, usa",44.0,0
441,37037,"copenhagen, n/a, denmark",,0
442,37199,"surrey, british columbia, canada",,0
443,37292,"brisbane, queensland, australia",23.0,0
444,37408,"cairo, n/a, egypt",62.0,0
445,37450,"phoenix, arizona, usa",,0
446,37458,"sammamish, washington, usa",,0
447,37504,"binghamton, new york, usa",,0
448,37504,"binghamton, new york, usa",,3
449,37549,"zaragoza, aragón, spain",22.0,0
450,37583,"cary, north carolina, usa",31.0,0
451,37583,"cary, north carolina, usa",31.0,0
452,37749,"silver spring, maryland, usa",,0
453,37808,"dallas, texas, usa",43.0,0
454,37826,"san jose, california, usa",,0
455,37932,"colorado springs, colorado, usa",53.0,0
456,37971,"kansas city, missouri, usa",29.0,0
457,38002,"wetaskiwin, alberta, canada",,0
458,38027,"sacramento, california, usa",71.0,0
459,38085,"portsmouth, england, united kingdom",35.0,0
460,38149,"new york, new york, usa",34.0,0
461,38172,"middletown, pennsylvania, usa",47.0,0
462,38195,"luang prabang, luang prabang, laos",,0
463,38254,"bay point, california, usa",37.0,0
464,38256,"montreal, quebec, canada",,0
465,38288,"camano island, washington, usa",,0
466,38430,"chapel hill, north carolina, usa",,0
467,38608,"montreal, quebec, canada",47.0,0
468,38617,"gatineau, quebec, canada",,0
469,38624,"calgary, alberta, canada",16.0,0
470,38659,"edmonton, alberta, canada",,0
471,39116,"niskayuna, new york, usa",,0
472,39151,"nashville, tennessee, usa",25.0,0
473,39239,"deming, new mexico, usa",63.0,0
474,39253,"canberra, australian capital territory, australia",22.0,0
475,39349,"ridge spring, south carolina, usa",48.0,0
476,39360,"minneapolis, minnesota, usa",,0
477,39378,"henryville, pennsylvania, usa",27.0,0
478,39478,"carberry, manitoba, canada",,0
479,39610,"córdoba, córdoba, argentina",25.0,0
480,39884,"montreal, quebec, canada",44.0,0
481,39901,"fredericton, new brunswick, canada",,0
482,40073,"orland hills, illinois, usa",,0
483,40140,"newnan, georgia, usa",54.0,0
484,40533,"toronto, ontario, canada",,0
485,40548,"san rafael, california, usa",,0
486,40550,"kansas city, missouri, usa",,0
487,40613,"davidson, north carolina, usa",,0
488,40660,"carver, minnesota, usa",,0
489,40928,"larkspur, california, usa",15.0,0
490,40962,"greenwood lake, new york, usa",,0
491,41192,"annapolis, maryland, usa",52.0,0
492,41192,"annapolis, maryland, usa",52.0,0
493,41228,"dayton, ohio, usa",41.0,0
494,41257,"voorhees, new jersey, usa",,0
495,41282,"tucson, arizona, usa",,0
496,41315,"rochester, minnesota, usa",,0
497,41322,"austin, texas, usa",26.0,0
498,41373,"saint john, new brunswick, canada",,0
499,41488,"wenatchee, washington, usa",42.0,0
500,41505,"vancouver, british columbia, canada",,0
501,41543,"london, ontario, canada",14.0,0
502,41580,"niles, michigan, usa",47.0,0
503,41669,"bath, england, united kingdom",36.0,0
504,41680,"silverdale, washington, usa",,0
505,41707,"ottawa, ontario, canada",42.0,0
506,41789,"davenport, iowa, usa",47.0,0
507,42018,"vista, california, usa",,0
508,42035,"manchester, crumpsall, united kingdom",,0
509,42177,"wayne, pennsylvania, usa",,0
510,42247,"altoona, pennsylvania, usa",,0
511,42267,"oregon city, oregon, usa",49.0,0
512,42290,"philadelphia, pennsylvania, usa",27.0,0
513,42310,"iowa city, iowa, usa",26.0,2
514,42390,"carbondale, illinois, usa",37.0,0
515,42464,"yarmouth, nova scotia, canada",61.0,0
516,42503,"redondo beach, california, usa",,0
517,42622,"hancock, michigan, usa",56.0,0
518,42641,"feasterville, pennsylvania, usa",36.0,0
519,42656,"fullerton, california, usa",,0
520,42663,"oak creek, wisconsin, usa",,0
521,42667,"hampton, new brunswick, canada",,0
522,42761,"chambersburg, pennsylvania, usa",23.0,0
523,42770,"lisboa, lisboa, portugal",25.0,0
524,42770,"lisboa, lisboa, portugal",25.0,0
525,42789,"spring valley, california, usa",,0
526,42812,"ann arbor, michigan, usa",0.0,0
527,42812,"ann arbor, michigan, usa",0.0,0
528,42812,"ann arbor, michigan, usa",0.0,0
529,42964,"virginia beach, virginia, usa",34.0,0
530,42984,"beaumont, alberta, canada",,0
531,43116,"benicia, california, usa",,0
532,43175,"chicago, illinois, usa",32.0,3
533,43298,"edmond, oklahoma, usa",32.0,0
534,43332,"ottawa, ontario, canada",,0
535,43336,"brampton, ontario, canada",,0
536,43354,"everett, washington, usa",23.0,0
537,43412,"tampa, florida, usa",,0
538,43469,"berrien springs, michigan, usa",55.0,0
539,43612,"san antonio, texas, usa",19.0,0
540,43636,"taos, new mexico, usa",,0
541,43755,"san rafael, california, usa",20.0,0
542,43977,"high river, alberta, canada",27.0,0
543,43987,"la grande, oregon, usa",,0
544,44046,"sacramento, california, usa",36.0,0
545,44090,"n/a, england, united kingdom",38.0,0
546,44189,"brattleboro, vermont, usa",18.0,0
547,44228,"toronto, ontario, canada",,0
548,44373,"charleston, south carolina, usa",,0
549,44448,"newliskeard, ontario, canada",27.0,0
550,44466,"new york, new york, usa",,0
551,44621,"la grange, illinois, usa",38.0,0
552,44621,"la grange, illinois, usa",38.0,0
553,44923,"wales, wisconsin, usa",,0
554,44961,"summerside, prince edward island, canada",26.0,0
555,44966,"ottawa, ontario, canada",60.0,0
556,45079,"bloomingdale, georgia, usa",,0
557,45086,"graham, washington, usa",18.0,0
558,45114,"edmonton, alberta, canada",,0
559,45114,"edmonton, alberta, canada",,0
560,45114,"edmonton, alberta, canada",,0
561,45155,"minden, louisiana, usa",57.0,0
562,45270,"boulder creek, california, usa",,0
563,45280,"calgary, alberta,",46.0,0
564,45291,"denver, colorado, usa",,0
565,45434,"germantown, maryland, usa",,0
566,45721,"lansdale, pennsylvania,",35.0,0
567,45847,"san francisco, california, usa",26.0,0
568,45857,"bel nor, missouri, usa",45.0,0
569,45885,"jacksonville, florida, usa",,0
570,45903,"bonita, california, usa",,0
571,45923,"chicago, illinois, usa",32.0,0
572,45973,"n/a, maryland, usa",,0
573,45983,"danville, california, usa",,0
574,46012,"austin, texas, usa",25.0,0
575,46057,"toronto, ontario, canada",,0
576,46088,"fairford, england, united kingdom",,0
577,46165,"littleton, colorado, usa",54.0,0
578,46173,"san francisco, california, usa",,0
579,46327,"whitby, ontario, canada",41.0,0
580,46329,"chicago, illinois, usa",33.0,0
581,46333,"monmouth junction, new jersey, usa",,0
582,46530,"mississauga, ontario, canada",25.0,0
583,46585,"tupelo, mississippi, usa",,0
584,46719,"york, north yorkshire, united kingdom",,0
585,46747,"bellingham, washington, usa",22.0,0
586,46803,"austin, texas, usa",27.0,0
587,46879,"oakland, california, usa",,0
588,46882,"philadelphia, pennsylvania, usa",,0
589,46920,"minneapolis, minnesota, usa",24.0,0
590,46936,"derry, new hampshire, usa",,0
591,47167,"fairfax, virginia, usa",,0
592,47183,"ottawa, ontario, canada",,0
593,47275,"houston, texas, usa",35.0,0
594,47381,"los angeles, california, usa",,3
595,47475,"toronto, ontario, canada",19.0,0
596,47498,"baltimore, maryland, usa",34.0,0
597,47503,"des plaines, illinois, usa",,0
598,47532,"fayetteville, north carolina, usa",,0
599,47822,"truckee, california, usa",35.0,0
600,47841,"north hollywood, california, usa",,0
601,47912,"douglasville, georgia, usa",33.0,0
602,47961,"plant city, florida, usa",,0
603,47989,"pendleton, south carolina, usa",33.0,0
604,48032,"midland, michigan, usa",22.0,0
605,48154,"st. louis, missouri, usa",,3
606,48242,"cincinnati, ohio, usa",21.0,0
607,48249,"tulsa, oklahoma, usa",21.0,0
608,48437,"davenport, ,",,0
609,48441,"colorado springs, colorado, usa",,0
610,48640,"novato, california, usa",51.0,0
611,48804,"recife, pernambuco, brazil",31.0,0
612,48814,"anchorage, alaska, usa",,0
613,48989,"mansfield, pennsylvania,",,0
614,49002,"pittston, pennsylvania,",,0
615,49024,"port-au-prince, n/a, haiti",,0
616,49299,"reston, virginia, usa",30.0,0
617,49299,"reston, virginia, usa",30.0,0
618,49344,"miami, florida, usa",,0
619,49395,"missouri valley, iowa, usa",,0
620,49499,"bellevue, nebraska, usa",28.0,0
621,49547,"omaha, nebraska, usa",,0
622,49556,"reading, england, united kingdom",18.0,0
623,49637,"homer, alaska, usa",,0
624,49731,"ross, california, usa",,0
625,49785,"tustin, california, usa",,0
626,49942,"mansfield, pennsylvania, usa",20.0,0
627,49970,"hanover, ,",,0
