,uid,location,age,rating
230,44987,"québec, quebec, canada",24.0,7
231,45114,"edmonton, alberta, canada",,7
232,45155,"minden, louisiana, usa",57.0,6
233,45169,"north van, british columbia, canada",,5
234,45173,"northampton, massachusetts, usa",,6
235,45204,"ferndale, washington, usa",30.0,5
236,45534,"san francisco, california, usa",,6
237,45653,"cumberland, rhode island, usa",,7
238,45718,"allston, massachusetts, usa",,7
239,45854,"portland, oregon, usa",,6
240,45935,"due west, south carolina, usa",,6
241,46329,"chicago, illinois, usa",33.0,7
242,46329,"chicago, illinois, usa",33.0,4
243,46591,"las vegas, nevada, usa",,6
244,46792,"windham, new hampshire, usa",32.0,7
245,47179,"sidney, british columbia, canada",,5
246,47254,"new haven, connecticut, usa",,5
247,47381,"los angeles, california, usa",,7
248,47661,"milano, lombardia, italy",,7
249,47822,"truckee, california, usa",35.0,7
250,47822,"truckee, california, usa",35.0,5
251,48154,"st. louis, missouri, usa",,7
252,48350,"olympia, washington, usa",,7
253,48367,"clarkston, washington, usa",,7
254,48942,"bristol, england, united kingdom",46.0,5
255,49028,"iowa city, iowa, usa",,6
256,49184,"n. hollywood, california, usa",,7
257,49572,"albuquerque, new mexico, usa",,7
258,49589,"groton, connecticut, usa",28.0,7
259,49755,"london, england, united kingdom",31.0,4
260,50400,"portland, oregon, usa",,5
261,50409,"wollongong, new south wales, australia",21.0,7
262,50425,"bloomfield, new york, usa",19.0,6
263,50815,"kendall park, new jersey, usa",61.0,7
264,51323,"nampa, idaho, usa",,6
265,51521,"san francisco, california, usa",,6
266,52083,"surprise, arizona, usa",31.0,6
267,52264,"plano, texas,",,6
268,52364,"washington, dc, usa",41.0,6
269,52436,"logan, utah, usa",34.0,7
270,52607,"lakewood, ohio, usa",,5
271,52927,"los angeles, california, usa",,6
272,53036,"twinsburg, ohio, usa",29.0,7
273,53218,"tumwater, washington, usa",58.0,7
274,53397,"phoenix, arizona, maricopa",,5
275,53446,"cecil, wisconsin, usa",41.0,7
276,53481,"newport news, virginia, usa",47.0,6
277,53502,"rialto, california, usa",42.0,5
278,53822,"burbank, california, usa",36.0,6
279,54102,"savannah, georgia, usa",,7
280,54262,"melbourne, victoria, australia",,5
281,54289,"petaluma, california, usa",,7
282,54429,"hollywood, florida, usa",32.0,7
283,54526,"doha, camp, kuwait",,5
284,54616,"butler, pennsylvania, usa",,7
285,54987,"cedarburg, wisconsin, usa",,6
286,55014,"lee, new hampshire, usa",23.0,7
287,55370,"elkins park, pennsylvania, usa",57.0,7
288,55445,"penang, penang, malaysia",,6
289,55565,"clermont-ferrand, n/a, france",25.0,7
290,55756,"panama city beach, florida, usa",50.0,6
291,56427,"eugene, oregon, usa",,7
292,56559,"fremont, california, usa",49.0,5
293,56803,"trenton, missouri, usa",34.0,4
294,56964,"perth, western australia, australia",42.0,7
295,56977,"oslo, oslo, norway",41.0,7
296,57032,"portland, oregon, usa",,7
297,57273,"woodstock, new york, usa",46.0,5
298,57345,"ottawa, ontario, canada",19.0,6
299,57765,"erie, pennsylvania, usa",,7
300,57765,"erie, pennsylvania, usa",,7
301,57927,"encino, california, usa",,5
302,58147,"los angeles, california, usa",21.0,5
303,58258,"santa rosa, california, usa",24.0,6
304,58957,"el cajon, california, usa",47.0,5
305,59088,"new york, new york, usa",17.0,7
306,59088,"new york, new york, usa",17.0,7
307,59117,"beaverton, ,",,6
308,59163,"london, ontario, canada",39.0,5
309,59430,"akron, ohio, usa",48.0,7
310,60233,"olympia, washington, usa",,5
311,60627,"dania beach, florida, usa",59.0,7
312,60665,"orange, new jersey, usa",,7
313,60769,"high ridge, missouri, usa",32.0,5
314,61369,"colfax, illinois, usa",33.0,7
315,61375,"celebration, florida, usa",44.0,7
316,61527,"san rafael, california, usa",,5
317,61603,"winfield, illinois, usa",35.0,6
318,62201,"austin, texas, usa",,6
319,62330,"silver spring, maryland, usa",,7
320,62383,"cincinnati, ohio, usa",,5
321,62517,"pomona, california, usa",,7
322,62654,"houghton, new york, usa",35.0,5
323,62702,"montreal, quebec, canada",,5
324,63604,"bellingham, washington, usa",35.0,7
325,63620,"indianapolis, in, indiana, usa",70.0,7
326,63721,"orion township, michigan, usa",,5
327,63721,"orion township, michigan, usa",,5
328,63721,"orion township, michigan, usa",,5
329,63831,"boston, massachusetts, usa",,6
330,64170,"rochester, minnesota, usa",,5
331,64803,"decatur, georgia, usa",67.0,7
332,64803,"decatur, georgia, usa",67.0,7
333,64803,"decatur, georgia, usa",67.0,7
334,64822,"lake villa, illinois, usa",,7
335,64847,"carlisle, england, united kingdom",21.0,6
336,65027,"senecaville, ohio, usa",32.0,5
337,65033,"grapevine, texas, usa",59.0,7
338,65148,"edina, minnesota, usa",,7
339,65200,"austin, texas, usa",,5
340,65292,"beulah, north dakota, usa",57.0,7
341,65305,"amsterdam, n/a, netherlands",29.0,5
342,65390,"lethbridge, alberta, canada",,5
343,65559,"k. mozkin, haifa, israel",27.0,5
344,65640,"winchester, england, united kingdom",,6
345,65807,"highlandville, missouri, usa",,7
346,66563,"las cruces, new mexico, usa",,7
347,66757,"shediac cape, new brunswick, canada",,7
348,67025,"norwalk, connecticut, usa",40.0,5
349,67237,"novato, california, usa",41.0,7
350,67324,"bremerton, washington, usa",51.0,7
351,67691,"fort-lauderdale, florida, usa",,5
352,67755,"lake charles, louisiana, usa",25.0,6
353,67861,"ooltewah, tennessee, usa",,7
354,67896,"boston, massachusetts, usa",29.0,6
355,67988,"houston, texas, usa",73.0,7
356,68178,"dromana, victoria, australia",,5
357,68373,"marquette, michigan, usa",20.0,7
358,68619,"santa monica, california, usa",,6
359,68683,"annandale, new york, usa",,5
360,69068,"north conway, new hampshire, usa",57.0,7
361,69272,"the hague, n/a, netherlands",,7
362,69425,"columbia, south carolina, usa",,6
363,69466,"springfield, missouri, usa",19.0,7
364,69528,"cupertino, california, usa",65.0,7
365,69661,"knoxville, , usa",54.0,4
366,69750,"denver, colorado, usa",,5
367,69916,"oyster bay, new york, usa",55.0,6
368,70118,"stubbington, england, united kingdom",38.0,7
369,70287,"carol stream, illinois, usa",16.0,7
370,70783,"cleveland, ohio, usa",81.0,5
371,71295,"lincoln, nebraska, usa",,7
372,71310,"mount prospect, illinois, usa",17.0,7
373,71761,"duluth, georgia, usa",,7
374,71778,"la puente, california, usa",52.0,7
375,72002,"new hope, ,",,7
376,72227,"rostock, mecklenburg-vorpommern, germany",,7
377,72244,"san carlos, arizona, usa",34.0,7
378,72882,"prairie village, kansas, usa",64.0,7
379,72887,"albany, georgia, usa",54.0,7
380,72888,"bloomfield, new jersey, usa",25.0,7
381,73094,"reno, nevada, usa",,7
382,73198,"gainesville, florida, usa",31.0,7
383,73219,"chicago, illinois, usa",26.0,7
384,73485,"paris, n/a, france",30.0,7
385,73668,"albuquerque, new mexico, usa",,7
386,73963,"somewhere, massachusetts, usa",70.0,7
387,74043,"colorado springs, colorado, usa",,7
388,74539,"baton rouge, louisiana, usa",37.0,7
389,74778,"cambridge, massachusetts, usa",,5
390,75320,"dallastown, pennsylvania, usa",,7
391,75322,"vancouver, british columbia, canada",,7
392,75370,"alamús, catalunya, spain",25.0,5
393,75377,"hornby island, british columbia, canada",,7
394,75766,"brentwood bay, british columbia, canada",,5
395,75809,"fort mitchell, kentucky, usa",27.0,5
396,75809,"fort mitchell, kentucky, usa",27.0,5
397,75809,"fort mitchell, kentucky, usa",27.0,7
398,75809,"fort mitchell, kentucky, usa",27.0,5
399,75809,"fort mitchell, kentucky, usa",27.0,7
400,75893,"charlottesville, virginia, usa",,7
401,75952,"dingley village, victoria, australia",37.0,7
402,76239,"crewe, england, united kingdom",52.0,5
403,76497,"lisbon, lisbon, portugal",38.0,7
404,76904,"mercer, pennsylvania, usa",47.0,7
405,77038,"box hill, victoria, australia",26.0,7
406,77203,"new westminster, bc, canada",54.0,6
407,77603,"new haven, connecticut, usa",,7
408,77735,"juneau, alaska, usa",,6
409,77926,"peoria, ,",49.0,7
410,78701,"portsmouth, virginia, usa",19.0,7
411,78779,"tempe, arizona, usa",23.0,6
412,78859,"bothell, washington, usa",,7
413,78891,"york, n/a, united kingdom",,6
414,78917,"roanoke, virginia, usa",,7
415,78975,"fort worth, texas, usa",,7
416,79296,"st. louis, missouri, usa",,7
417,79629,"florence, arizona, usa",,7
418,79650,"appleton, wisconsin, usa",,5
419,79715,"summerville, south carolina, usa",,5
420,79734,"asheboro, north carolina, usa",47.0,7
421,79751,"kansas city, missouri, usa",,7
422,79846,"madison, wisconsin, usa",32.0,5
423,79921,"maple ridge, british columbia, canada",57.0,4
424,80408,"oceanside, california, usa",,5
425,80638,"w. barnstable, massachusetts, usa",28.0,7
426,80795,"columbia, south carolina, usa",,5
427,81051,"mascoutah, illinois, usa",39.0,5
428,81135,"chelsea, michigan, usa",,7
429,81355,"panama city, florida, usa",27.0,5
430,81357,"ithaca, new york, usa",,7
431,81410,"la mesa, california, usa",,7
432,81466,"collegeville, pennsylvania, usa",,6
433,81490,"ottawa, ontario, canada",58.0,4
434,81518,"manila, pennsylvania, philippines",31.0,7
435,81628,"albuquerque, new mexico, usa",,7
436,81637,"gerroa, new south wales, australia",66.0,7
437,81766,"roswell, georgia, usa",,7
438,81852,"montreal, quebec, canada",27.0,6
439,82097,"lake toxaway, north carolina, usa",,5
440,82188,"danvers, massachusetts, usa",34.0,5
441,82208,"ny, new york, usa",49.0,7
442,82414,"santa  cruz, california, usa",56.0,6
443,82510,"st. louis, missouri, usa",,5
444,82666,"gb, florida, usa",,7
445,82900,"darwin, northern territory, australia",,5
446,83349,"tucson, arizona, usa",,4
447,83529,"foster city, california, usa",76.0,7
448,83581,"fayetteville, north carolina, usa",,5
449,83688,"lockport, manitoba, canada",,6
450,83690,"swanton, vermont, usa",,7
451,84265,"louisville, kentucky, usa",,5
452,84293,"portland, oregon, usa",,7
453,84644,"dothan, alabama, usa",47.0,5
454,84766,"buffalo, new york, usa",36.0,7
455,84846,"otto, north carolina, usa",45.0,7
456,84941,"baltimore, ,",57.0,6
457,85128,"manhattan beach, california, usa",36.0,7
458,85164,"cambridge, massachusetts, usa",30.0,6
459,85164,"cambridge, massachusetts, usa",30.0,6
460,85213,"wetaskiwin, alberta, canada",26.0,6
461,85713,"edmonton, alberta, canada",,5
462,86302,"sault ste. marie, ontario, canada",29.0,5
463,86541,"lakeland, ,",,7
464,86974,"asheboro, north carolina, usa",36.0,5
465,87161,"st louis, missouri, usa",53.0,7
466,87255,"grain valley, missouri, usa",,5
467,87287,"dennysville, maine, usa",54.0,5
468,87308,"seattle, washington, usa",27.0,6
469,87941,"sydney, new south wales, australia",47.0,7
470,87954,"st. charles, missouri, usa",31.0,5
471,87954,"st. charles, missouri, usa",31.0,7
472,88047,"iowa city, iowa, usa",22.0,4
473,88674,"wellsville, new york, usa",,5
474,88784,"a coruña, n/a, spain",55.0,5
475,88841,"telford, pennsylvania, usa",46.0,5
476,88897,"burnaby, british columbia, canada",33.0,7
477,89873,"maryville, tennessee, usa",66.0,6
478,91074,"moruya, new south wales, australia",,7
479,91441,"indianapolis, indiana, usa",,4
480,91873,"greensboro, north carolina, usa",,6
481,92330,"anjou, quebec, canada",,7
482,92722,"tuttle, oklahoma, usa",57.0,6
483,92806,"reisterstown, maryland, usa",25.0,5
484,92943,"wenham, massachusetts, usa",,4
485,93275,"vancouver, british columbia, canada",,6
486,93509,"enschede, overijssel, netherlands",23.0,7
487,93615,"washington, michigan, usa",,7
488,93910,"san jose, california, usa",,6
489,93951,"sydney, new south wales, australia",51.0,7
490,94674,"belmont, massachusetts, usa",,7
491,94896,"shreveport, louisiana, usa",20.0,7
492,95130,"hagerstown, maryland, usa",57.0,5
493,95585,"york, pennsylvania, usa",,7
494,95586,"westerville, ohio, united kingdom",36.0,7
495,96280,"kansas city, missouri, usa",31.0,5
496,96405,"calgary, alberta, canada",,7
497,96689,"traverse city, michigan, usa",34.0,5
498,96998,"santa rosa, california, usa",,5
499,96998,"santa rosa, california, usa",,5
500,97007,"christchurch, canterbury, new zealand",27.0,7
501,97144,"ballston spa, new york, usa",,5
502,97302,"richmond, michigan, usa",33.0,7
503,97454,"lawrenceburg, indiana, usa",,4
504,97818,"cologne, nrw,",,5
505,97851,"cary, north carolina, usa",,7
506,97960,"kent, washington, usa",,7
507,98351,"omaha, nebraska, usa",42.0,6
508,98351,"omaha, nebraska, usa",42.0,6
509,99445,"memphis, tennessee, usa",33.0,7
510,99620,"machesney park, illinois, usa",,5
511,100018,"kingsburg, california, usa",,5
512,100128,"largo, florida, usa",45.0,5
513,100167,"jersey city, new jersey, usa",28.0,5
514,100357,"new yoek, new york, usa",,7
515,100434,"grasberg, niedersachsen, germany",20.0,7
516,100475,"short hills, new jersey, usa",38.0,4
517,100510,"fresno, california, usa",19.0,7
518,100726,"oakland, california, usa",,5
519,100907,"columbia, south carolina, usa",24.0,7
520,101283,"standish, ,",56.0,5
521,101513,"falls church, virginia, usa",39.0,7
522,101682,"winnipeg, manitoba, canada",33.0,7
523,101784,"granite city, illinois, usa",,7
524,101873,"oakdale, minnesota, usa",,5
525,102452,"sylacauga, alabama, usa",18.0,7
526,103345,"clitheroe, england, united kingdom",,7
527,104028,"sacramento, california, usa",,7
528,104048,"napa, california, usa",16.0,7
529,104128,"alameda, california, usa",,6
530,104210,"boulder, colorado, usa",35.0,6
531,104313,"atlanta, georgia, usa",40.0,7
532,104441,"prince george, british columbia, canada",,5
533,104486,"knoxville, tennessee, usa",23.0,4
534,104502,"groton, connecticut, usa",,5
535,104707,"victoria, british columbia, canada",45.0,5
536,104887,"paris, 
/a""., france""",32.0,6
537,104930,"renton, washington, usa",,6
538,105138,"astoria, new york, usa",,6
539,105266,"fairfax, virginia, usa",27.0,7
540,105285,"priest river, idaho, usa",41.0,5
541,105458,"lisboa, n/a, portugal",,5
542,105515,"elmore city, oklahoma, usa",19.0,7
543,105521,"king of prussia, pennsylvania, usa",59.0,7
544,106550,"eugene, oregon, usa",,5
545,106782,"grand rapids, michigan, usa",32.0,5
546,106782,"grand rapids, michigan, usa",32.0,6
547,107543,"northville, michigan, usa",55.0,7
548,107895,"vancouver, washington, usa",,7
549,107994,"state college, pennsylvania, usa",,6
550,108316,"denver, colorado, usa",67.0,5
551,108332,"basye, virginia, usa",24.0,5
552,108332,"basye, virginia, usa",24.0,6
553,108611,"brooklyn, new york, usa",,4
554,109321,"tucson, arizona, usa",,7
555,109603,"singapore, n/a, singapore",44.0,5
556,109873,"costa mesa, california, usa",,7
557,109972,"spanaway, washington, usa",,5
558,110103,"harrogate, england, united kingdom",58.0,6
559,110360,"warrenton, missouri, usa",20.0,7
560,110640,"dallas, texas, usa",,6
561,110918,"hood river, oregon, usa",,7
562,110962,"st.thomas, virgin islands, usa",18.0,6
563,111051,"stpaul, minnesota, usa",33.0,4
564,111408,"corona, california, usa",,6
565,112115,"jay, maine, usa",,6
566,112158,"granada hills, california, usa",21.0,6
567,112220,"selma, california, usa",,6
568,112220,"selma, california, usa",,5
569,112422,"jacksonville, florida, usa",,7
570,112701,"atlanta, georgia, usa",,7
571,112880,"kingston, ontario, canada",,5
572,112920,"glen allen, virginia, usa",37.0,7
573,112974,"christchurch, canterbury, new zealand",15.0,5
574,113064,"imperial, pennsylvania, usa",,7
575,113088,"phoenix, arizona, usa",36.0,4
576,113097,"dumfries, virginia, usa",,6
577,113188,"south berwick, ,",,6
578,113396,"toronto, ontario, canada",,5
579,113473,"gainesville, florida, usa",,7
580,113700,"salem, west virginia, usa",58.0,7
581,113802,"shepparton, victoria, australia",,5
582,113830,"beverly, kentucky, usa",,7
583,114031,"oak park, illinois, usa",,7
584,114355,"falls church, virginia, usa",25.0,7
585,114362,"phoenix, arizona, usa",28.0,5
586,114362,"phoenix, arizona, usa",28.0,7
587,115101,"helsinki, n/a, finland",19.0,5
588,115303,"raleigh, north carolina, usa",43.0,4
589,115407,"london, ontario, canada",28.0,5
590,115549,"post falls, idaho, usa",29.0,5
591,115624,"consett, n/a, united kingdom",63.0,6
592,116017,"wilmington, north carolina, usa",,7
593,116116,"nottingham, new hampshire, usa",,7
594,116283,"shawnee, oklahoma, usa",25.0,7
595,116394,"oneonta, new york, usa",,7
596,116605,"delmont, pennsylvania, usa",,7
597,116705,"memphis, tennessee, usa",,6
598,116743,"midlothian, virginia, usa",,7
599,116743,"midlothian, virginia, usa",,5
600,117061,"philadelphia, pennsylvania, usa",29.0,7
601,117073,"herkimer, new york, usa",19.0,5
602,117103,"sutherlin, oregon, usa",28.0,6
603,117175,"lexington, virginia, usa",,6
604,117326,"herkimer, new york, usa",18.0,7
605,117401,"boise, idaho, usa",55.0,6
606,117490,"smyrna, georgia, usa",29.0,5
607,117859,"charleston, west virginia, usa",34.0,7
608,118099,"randolph, massachusetts, usa",31.0,6
609,118635,"london, england, united kingdom",25.0,6
610,118736,"kutztown, pennsylvania, usa",,5
611,119096,"ottawa, ontario, canada",45.0,6
612,119284,"springfield, virginia, usa",,5
613,119502,"stockton, california, usa",,7
614,119617,"portland, oregon, usa",,7
615,119660,"london, england, united kingdom",39.0,6
616,119680,"st.phillips, newfoundland, canada",,6
617,120004,"charlotte, north carolina, usa",,7
618,120578,"portola valley, california, usa",,6
619,120605,"lakewood, ohio, usa",61.0,6
620,120648,"doylestown, pennsylvania, usa",,7
621,120745,"singleton, new south wales, australia",57.0,6
622,120785,"seabeck, washington, usa",,7
623,121023,"latham, new york, usa",,5
624,121101,"los angeles, california, usa",18.0,6
625,121415,"high wycombe, buckinghamshire, united kingdom",19.0,7
626,121460,"rockaway township, new jersey, usa",54.0,7
627,121526,"garden grove, california, usa",69.0,7
628,121682,"málaga, benalmádena, spain",27.0,5
