,uid,location,age,rating
138,36582,"gig harbor, ,",57.0,8
139,36622,"morgan hill, california, usa",,9
140,36709,"belleville, ontario, canada",24.0,10
141,37059,"inverhuron, ontario, canada",22.0,9
142,37437,"napa, california, usa",15.0,8
143,37956,"beverly hills, california, usa",40.0,8
144,38473,"cochecton, new york, usa",29.0,8
145,39239,"deming, new mexico, usa",63.0,10
146,39382,"chicago, illinois, usa",,10
147,39686,"spring hill, tennessee, usa",56.0,8
148,40341,"brooksville, florida, usa",24.0,8
149,40350,"the woodlands, texas,",,8
150,40360,"markham, ontario, canada",,8
151,40360,"markham, ontario, canada",,10
152,40422,"victoria, british columbia, canada",,10
153,40919,"colorado springs, colorado, usa",60.0,9
154,41160,"stony plain, alberta, canada",,8
155,41200,"raleigh, north carolina, usa",72.0,8
156,41211,"san francisco, california, usa",,10
157,41219,"gawler east, south australia, australia",48.0,8
158,41345,"holden, massachusetts, usa",13.0,10
159,41582,"lacey, washington, usa",34.0,9
160,41971,"medicine hat, alberta, canada",34.0,9
161,42127,"apache junction, arizona, usa",,8
162,42137,"ellington, connecticut, usa",47.0,9
163,42302,"west chester, pennsylvania, usa",24.0,8
164,42320,"smithton, illinois, usa",34.0,9
165,42369,"amarillo, texas, usa",,8
166,42929,"aloha, oregon, usa",,8
167,43162,"lokoja, kogi state, nigeria",25.0,10
168,43563,"seattle, washington, usa",,10
169,43586,"fishers, indiana, usa",31.0,9
170,43634,"mechanicsville, virginia, usa",32.0,9
171,43900,"mountain grove, missouri, usa",,9
172,44166,"seoul, n/a, south korea",36.0,8
173,44472,"st-sauveur, quebec, canada",14.0,10
174,44718,"hillsboro, oregon, usa",30.0,9
175,44935,"chelsfield, kent, england, united kingdom",,8
176,45114,"edmonton, alberta, canada",,9
177,45121,"ojai, ,",,10
178,45430,"lake oswego, oregon, usa",41.0,9
179,45878,"corona, california, usa",,8
180,46165,"littleton, colorado, usa",54.0,9
181,46546,"la mesa, california, usa",,9
182,47218,"muscatine, iowa, usa",,9
183,47275,"houston, texas, usa",35.0,8
184,47763,"klang, kota raja, malaysia",24.0,8
185,48053,"calgary, alberta, canada",,8
186,48300,"long island, new york, usa",16.0,10
187,48374,"birmingham, alabama, usa",,8
188,48428,"pewaukee, wisconsin, usa",,10
189,48703,"sydney, new south wales, australia",13.0,8
190,48891,"omaha, ,",,10
191,49042,"christchurch, canterbury, new zealand",,8
192,49184,"n. hollywood, california, usa",,8
193,49272,"seattle, washington, usa",,10
194,49595,"keene, new hampshire, usa",,8
195,49798,"northfield, minnesota, usa",62.0,10
196,49845,"kanata, ontario, canada",21.0,8
197,50732,"naples, florida, usa",,8
198,50916,"westminster, colorado, usa",41.0,8
199,51025,"edmonton, alberta, canada",,10
200,51132,"coupeville, washington, usa",,10
201,51879,"scarborough, maine, usa",,10
202,51979,"new york, new york, usa",,10
203,51996,"falls church, virginia, usa",46.0,8
204,52394,"nottingham, england, united kingdom",,8
205,52400,"barbourville, kentucky, usa",18.0,10
206,52664,"bakersfield, calabria, usa",,10
207,52775,"somersworth, new hampshire, usa",,9
208,53215,"colorado springs, colorado, usa",32.0,8
209,53438,"commerce township, ,",,9
210,53438,"commerce township, ,",,9
211,54290,"englewood, colorado, usa",35.0,8
212,54290,"englewood, colorado, usa",35.0,8
213,54490,"greenville, north carolina, usa",,8
214,54751,"keyport, new jersey, usa",20.0,8
215,54932,"mechanicsburg, pennsylvania, usa",59.0,8
216,55647,"berlin, new jersey, usa",,8
217,55783,"springfield, massachusetts, usa",44.0,10
218,55783,"springfield, massachusetts, usa",44.0,10
219,56169,"washington, dc, usa",,10
220,56253,"duesseldorf, nrw, germany",,8
221,56392,"edmonds, washington, usa",46.0,10
222,56666,"covington, kentucky, usa",20.0,10
223,56752,"petaluma, california, usa",53.0,8
224,56888,"bologna, emilia romagna, italy",26.0,8
225,57189,"cerritos, california, usa",27.0,10
226,57311,"washoe valley, nevada, usa",43.0,10
227,57800,"washington, dc, usa",,10
228,57886,"danvers, massachusetts, usa",57.0,10
229,58112,"san diego, california, usa",48.0,8
230,58440,"snellville, georgia, usa",,9
231,58773,"nashville, tennessee, usa",,8
232,58782,"rochester, new york, usa",,8
233,58839,"bloomington, indiana, usa",23.0,10
234,59192,"sacramento, california, usa",37.0,10
235,59192,"sacramento, california, usa",37.0,10
236,59192,"sacramento, california, usa",37.0,9
237,59192,"sacramento, california, usa",37.0,10
238,59262,"fairbanks, alaska, usa",42.0,8
239,59389,"southington, ohio, usa",32.0,8
240,59443,"belvidere, illinois, usa",,8
241,59593,"atlanta, georgia, usa",,9
242,59825,"ottawa, ontario, canada",35.0,8
243,59862,"montreal, quebec, canada",,10
244,60055,"sherman oaks, california, usa",29.0,8
245,60185,"newton, iowa, usa",46.0,8
246,60331,"chicago, illinois, usa",,9
247,60532,"bakersfield, california, usa",,8
248,60672,"kamloops, british columbia, canada",25.0,9
249,60680,"wonju, south korea, usa",45.0,9
250,60854,"manchester, missouri, usa",,8
251,61014,"newark, delaware, usa",29.0,9
252,61751,"west seneca, new york, usa",17.0,9
253,61828,"seoul, n/a, south korea",41.0,10
254,61888,"phoenix, arizona, usa",46.0,10
255,61979,"n/a, n/a, hong kong",,8
256,62302,"memphis, tennessee, usa",,8
257,62375,"fredericton, new brunswick, canada",,9
258,62427,"mandurah, western australia, australia",,10
259,62572,"shepherdsville, kentucky, usa",33.0,10
260,62573,"milwaukee, wisconsin, usa",52.0,8
261,62856,"taunton, somerset, england, united kingdom",,9
262,63105,"goffstown, new hampshire, usa",44.0,8
263,63910,"halifax, nova scotia, canada",32.0,8
264,64034,"kanata, ontario, canada",38.0,8
265,64052,"adelaide, south australia, australia",57.0,8
266,64530,"antelope, california, usa",26.0,8
267,64977,"chapel hill, north carolina, usa",,10
268,65027,"senecaville, ohio, usa",32.0,8
269,65027,"senecaville, ohio, usa",32.0,8
270,65122,"rawalpindi, n/a, pakistan",27.0,8
271,65178,"blagoevgrad, n/a, bulgaria",,8
272,65256,"cleveland hts, ohio, usa",58.0,8
273,65265,"marysville, kansas, usa",,8
274,65486,"san diego, california, usa",,8
275,65632,"london, england, united kingdom",,9
276,65719,"cambridge, england, united kingdom",61.0,8
277,65845,"macomb, illinois, usa",61.0,8
278,65936,"new york, new york, usa",76.0,10
279,65944,"chicago, illinois, usa",35.0,10
280,66175,"columbus, ohio, usa",37.0,10
281,66183,"fowler, california, usa",57.0,9
282,66247,"auckland, n/a, new zealand",17.0,8
283,66476,"louisville, kentucky, usa",22.0,10
284,66502,"marquette, michigan, usa",64.0,8
285,66512,"dallas, texas, usa",26.0,9
286,66593,"encinitas, california, usa",,8
287,66685,"woodland, california, usa",,10
288,66685,"woodland, california, usa",,10
289,66701,"clinton, montana, usa",,10
290,66780,"prince george, british columbia, canada",54.0,8
291,66934,"jacksonville, florida, usa",,9
292,67128,"watertown, new york, usa",26.0,10
293,67131,"collegeville, pennsylvania, usa",19.0,10
294,67131,"collegeville, pennsylvania, usa",19.0,10
295,67143,"killbuck, new york, usa",28.0,10
296,67147,"monroe, connecticut, usa",,10
297,67422,"downers grove, illinois, usa",18.0,8
298,67648,"snellville, georgia, usa",,10
299,67690,"cartersville, georgia, usa",20.0,9
300,67952,"scotsburn, nova scotia, canada",,10
301,68267,"sandpoint, idaho, usa",,10
302,68518,"baltimore, maryland, usa",,10
303,68528,"tampa, florida, usa",29.0,8
304,69024,"calgary, alberta, canada",,9
305,69377,"san antonio, texas, usa",,8
306,69466,"springfield, missouri, usa",19.0,8
307,70109,"edmonton, alberta, canada",,8
308,70170,"providence, rhode island, usa",,8
309,70371,"paia, hawaii, usa",,10
310,70371,"paia, hawaii, usa",,10
311,70479,"paris, ille de france, france",19.0,8
312,70655,"corvallis, oregon, usa",32.0,8
313,70711,"atlantic beach, florida, usa",32.0,8
314,71009,"lake orion, michigan, usa",,8
315,71026,"shawnigan lake, british columbia, canada",,8
316,71291,"barcelona, catalunya, spain",48.0,8
317,71480,"walnut creek, california, usa",,8
318,71761,"duluth, georgia, usa",,8
319,71994,"west bloomfield, michigan, usa",,8
320,72327,"bucharest, n/a, romania",20.0,10
321,72327,"bucharest, n/a, romania",20.0,9
322,72514,"berlin, berlin, germany",21.0,8
323,72737,"denver, colorado, usa",47.0,10
324,73177,"denver, colorado, usa",,9
325,73527,"baltimore, maryland, usa",,8
326,73646,"amsterdam, n/a, netherlands",,8
327,73885,"tunbridge wells, kent, united kingdom",27.0,8
328,73999,"westtown, new york, usa",,9
329,74711,"istanbul, n/a, turkey",27.0,10
330,74861,"san francisco, california, usa",,9
331,74874,"san antonio, texas, usa",40.0,8
332,74917,"chisinau, chisinau, moldova",32.0,10
333,75424,"deep river, ontario, canada",,10
334,75483,"sarasota, florida, usa",,9
335,75625,"new york, new york, usa",37.0,9
336,76054,"laval, quebec, canada",39.0,8
337,76261,"woodstock, ontario, canada",,10
338,76427,"austin, texas, usa",29.0,8
339,76428,"mauston, wisconsin, usa",55.0,10
340,76654,"cincinnati, ohio, usa",25.0,8
341,76661,"collinsville, illinois, usa",,9
342,76883,"malibu, california, usa",,10
343,76902,"grove city, ohio, usa",22.0,10
344,76902,"grove city, ohio, usa",22.0,10
345,76939,"las vegas, nevada, usa",49.0,10
346,77198,"guayaquil, n/a, ecuador",27.0,8
347,78300,"rego park, new york, usa",33.0,10
348,78422,"cochran, georgia, usa",46.0,9
349,78577,"costa mesa, california, usa",,8
350,78596,"albany, georgia, usa",,10
351,78667,"los angeles, california, usa",19.0,10
352,78948,"toronto, ontario, canada",,8
353,79351,"stockton, california, usa",19.0,10
354,79419,"pittsburgh, pennsylvania, usa",,8
355,79636,"granada hills, california, usa",33.0,8
356,79706,"davenport, iowa, usa",,8
357,79734,"asheboro, north carolina, usa",47.0,8
358,80098,"charlotte, north carolina, usa",,9
359,80556,"suwon, n/a, south korea",,9
360,80980,"stockholm, stockholm, sweden",,9
361,81039,"edinburgh, midlothian, united kingdom",,8
362,81889,"cedar grove, new jersey, usa",62.0,9
363,82146,"fallston, maryland, usa",17.0,8
364,83116,"cambridge, massachusetts, usa",,8
365,83212,"chicago, illinois, usa",,10
366,83286,"boulder, colorado, usa",22.0,8
367,83539,"vancouver, british columbia, canada",32.0,9
368,83595,"houston, texas, usa",29.0,10
369,84129,"sorrento, victoria, australia",51.0,8
370,84134,"budapest, ,",,10
371,84222,"atco, new jersey, usa",,10
372,84443,"san francisco, california, usa",,10
373,84666,"ashland, oregon, usa",,10
374,84742,"round rock, texas, usa",46.0,8
375,84816,"washington, dc, usa",,10
376,85087,"castalia, iowa, usa",18.0,10
377,85272,"ormond beach, florida, usa",77.0,10
378,85751,"queens, new york, usa",33.0,8
379,85934,"columbia, missouri, usa",39.0,8
380,85994,"mesa, n/a, usa",62.0,8
381,85994,"mesa, n/a, usa",62.0,9
382,85994,"mesa, n/a, usa",62.0,8
383,86461,"central falls, rhode island, usa",21.0,8
384,86604,"köln, nordrhein-westfalen, germany",,10
385,86692,"new york, new york, usa",22.0,10
386,87422,"waterford, michigan, usa",49.0,10
387,87654,"narrows, virginia, usa",44.0,9
388,88159,"baton rouge, louisiana, usa",44.0,8
389,88195,"happy valley, oregon, usa",52.0,10
390,88200,"ventura, california, usa",30.0,9
391,88836,"amherst, new york, usa",,10
392,89024,"san francisco, california, usa",27.0,9
393,89024,"san francisco, california, usa",27.0,9
394,89086,"whigham, georgia, usa",40.0,10
395,89363,"murfreesboro, north carolina, usa",,9
396,89829,"orlando, florida, usa",19.0,10
397,89914,"austin, tx, usa",,9
398,90153,"apex, north carolina, usa",,8
399,90316,"orange, california, usa",33.0,10
400,90752,"los angeles, california, usa",35.0,8
401,91198,"reston, virginia, usa",,8
402,91233,"cairo, n/a, egypt",,9
403,91653,"edmonton, alberta, canada",,8
404,91681,"glen cove, new york, usa",44.0,9
405,91856,"los angeles, california, usa",,8
406,91963,"savannah, georgia, usa",29.0,8
407,92036,"new york, new york, usa",,9
408,92252,"new york, new york, usa",,10
409,92425,"los angeles, california, usa",27.0,8
410,92781,"san diego, california, usa",38.0,10
411,92831,"houston, texas, usa",,9
412,92865,"nottingham, england, united kingdom",23.0,10
413,92865,"nottingham, england, united kingdom",23.0,10
414,94041,"kitchener, ontario, canada",,8
415,94071,"toronto, ontario, canada",37.0,10
416,94293,"arlington, virginia, usa",28.0,9
417,94432,"ottawa, ontario, canada",30.0,8
418,94589,"rocky river, ohio, usa",24.0,9
419,94709,"orion, illinois, usa",41.0,10
420,94709,"orion, illinois, usa",41.0,10
421,94749,"desoto, texas, usa",38.0,9
422,94921,"nashville, tennessee, usa",32.0,8
423,95365,"kenneth city, florida, usa",61.0,8
424,95543,"mineral city, ohio, usa",25.0,8
425,95926,"little elm, texas, usa",,10
426,96190,"mesa, arizona, usa",44.0,10
427,96656,"south bend, indiana, usa",60.0,9
428,96711,"reston, virginia, usa",,10
429,96711,"reston, virginia, usa",,9
430,96825,"beloit, wisconsin, usa",20.0,10
431,97046,"waynesboro, pennsylvania, usa",,9
432,97053,"rogers, arkansas, usa",43.0,10
433,97065,"elk grove, california, usa",50.0,9
434,97274,"cincinnati, ohio, usa",53.0,10
435,97297,"snodland, england, united kingdom",15.0,10
436,97304,"eureka, california, usa",,9
437,97762,"walla walla, washington, usa",20.0,8
438,97956,"perth, western australia, australia",25.0,8
439,98046,"alameda, california, usa",,10
440,98070,"st charles, missouri,",25.0,10
441,98265,"kirkland, washington, usa",52.0,10
442,98521,"winmalee, new south wales, australia",,9
443,98654,"hyde park, new york, usa",57.0,10
444,98654,"hyde park, new york, usa",57.0,10
445,99089,"pleasanton, california, usa",57.0,10
446,99167,"hampton, virginia, usa",36.0,10
447,99235,"minneapolis, minnesota, usa",43.0,9
448,99298,"sandpoint, , usa",,8
449,99298,"sandpoint, , usa",,10
450,99307,"jacksonville, kentucky, usa",20.0,8
451,99865,"burlington, massachusetts, usa",39.0,9
452,100028,"montclair, new jersey,",,10
453,100847,"lacey, washington, usa",33.0,8
454,100882,"de forest, wisconsin, usa",,10
455,101469,"southampton, new york, usa",24.0,8
456,101641,"wexford, leinster, ireland",18.0,10
457,101663,"bilthoven, n/a, netherlands",,8
458,102090,"stevenage, hertfordshire, united kingdom",36.0,8
459,102456,"wildwood, missouri, usa",,9
460,102533,"seoul, seoul, south korea",31.0,8
461,102614,"duncan, british columbia, canada",,8
462,102810,"cameron park, california, usa",29.0,8
463,103008,"houston, texas, usa",27.0,9
464,103149,"guntersville, alabama, usa",16.0,10
465,103193,"parma, ohio, usa",54.0,9
466,103230,"pasadeener, texas, usa",39.0,10
467,103508,"houston, texas, usa",,9
468,103526,"harrodsburg, kentucky, usa",18.0,8
469,103789,"foothills, north carolina, usa",23.0,10
470,104995,"minneapolis, minnesota, usa",,8
471,105287,"idaho falls, idaho, usa",45.0,8
472,105760,"riverside, california, usa",,8
473,105781,"san francisco, california, usa",20.0,9
474,106015,"libertyville, illinois, usa",,8
475,106167,"harrisonburg, virginia, usa",,9
476,106274,"glen mills, pennsylvania, usa",,8
477,106550,"eugene, oregon, usa",,9
478,106598,"billings, montana, usa",,10
479,106686,"wichita falls, texas, usa",,8
480,106834,"greenville, south carolina, usa",,10
481,107045,"nanaimo, british columbia, canada",22.0,9
482,107074,"jasper, indiana, usa",37.0,8
483,107216,"seattle, washington, usa",,10
484,107281,"roanoke, virginia, usa",,10
485,107289,"san francisco, california, usa",,10
486,107411,"marangaroo  wa, western australia, australia",53.0,8
487,107642,"los angeles, california, usa",,8
488,107975,"el cerrito, california, usa",49.0,10
489,108101,"schenectady, new york, usa",30.0,9
490,108220,"yorba linda, california, usa",,10
491,109304,"byron bay, nsw, australia",50.0,8
492,109545,"mount plymouth, florida, usa",15.0,9
493,109704,"healdsburg, ,",,9
494,109939,"los angeles, california, usa",,10
495,109945,"franklin, wisconsin, usa",,10
496,110180,"wellington, wellington, new zealand",38.0,9
497,110387,"san marino, california, usa",,8
498,110463,"johnson city, tennessee, usa",,10
499,110599,"new westminster, british columbia, canada",34.0,9
500,111353,"sydney, new south wales, australia",36.0,8
501,111490,"union, washington, usa",,9
502,111557,"christchurch, n/a, new zealand",,8
503,112015,"highland mills, new york, usa",,8
504,112316,"loveland, colorado, usa",,8
505,112319,"phoenix, arizona, usa",41.0,8
506,112445,"marietta, georgia, usa",,10
507,112584,"edmonton, alberta, canada",29.0,9
508,112805,"fairview, oregon, usa",36.0,8
509,112806,"tucson, arizona, usa",,10
510,112858,"piscataway, new jersey, usa",,8
511,112901,"norcross, georgia, usa",,10
512,113097,"dumfries, virginia, usa",,8
513,113300,"chico, ca, usa",,9
514,113378,"chapel hill, ,",,8
515,113382,"beloit, wisconsin, usa",28.0,9
516,113709,"glens falls, new york, usa",,8
517,113861,"rexburg, idaho, usa",14.0,8
518,115483,"minneapolis, minnesota, usa",26.0,9
519,115498,"hummelstown, pennsylvania, usa",,10
520,115539,"oak harbor, ohio, usa",32.0,8
521,116472,"bath township, ohio, usa",,8
522,116518,"lodi, new jersey, usa",,10
523,116820,"minneapolis, minnesota, usa",45.0,10
524,117154,"morro del jable, las palmas de gran canaria, spain",74.0,10
525,117250,"st. louis, ,",,8
526,117319,"kinston, north carolina, usa",25.0,10
527,117427,"fayetteville, north carolina, usa",32.0,8
528,117662,"somerville, massachusetts, usa",36.0,9
529,117845,"fort wayne, indiana, usa",32.0,9
530,118416,"kingman, arizona, usa",,10
531,118416,"kingman, arizona, usa",,10
532,118598,"homer, alaska, usa",49.0,9
533,118989,"scituate,ri,usa, rhode island, usa",,10
534,119100,"san giovani de fiore, calabria, usa",55.0,10
535,119206,"mcmurdo station, antarctica, antarctica",,8
536,119244,"fenton, missouri, usa",,9
537,119853,"willamette valley, oregon, usa",46.0,8
538,120010,"london, london, united kingdom",28.0,8
539,120042,"raleigh, north carolina, usa",22.0,9
540,120624,"mountain view, california, usa",47.0,8
541,120688,"cambridge, massachusetts, usa",,8
542,120886,"edmonton, kentucky, usa",49.0,8
543,120938,"hartford, connecticut, usa",25.0,10
544,121084,"minneapolis, minnesota, usa",42.0,9
545,121172,"providence, rhode island, usa",,8
546,121236,"new bern, north carolina, usa",,9
547,121335,"tumwater, washington, usa",34.0,8
548,121337,"boston, massachusetts, usa",,10
549,121865,"north vancouver, british columbia, canada",,8
550,121865,"north vancouver, british columbia, canada",,8
551,121865,"north vancouver, british columbia, canada",,8
552,122025,"dora, alabama, usa",,10
553,122191,"corona, california, usa",37.0,9
554,122305,"bolingbrook, illinois, usa",13.0,8
555,122702,"olympia, washington, usa",,8
556,122765,"san diego, california, usa",,9
557,122765,"san diego, california, usa",,8
558,122765,"san diego, california, usa",,8
559,123241,"bloomington, indiana, usa",,10
560,123258,"hampton, new brunswick, canada",,9
561,123279,"portland, oregon, usa",44.0,9
562,123393,"lynchburg, virginia, usa",35.0,8
563,123598,"missoula, montana, usa",48.0,8
564,123600,"blackburn, victoria, australia",30.0,8
565,123681,"ann arbor, michigan, usa",44.0,8
566,123993,"washington, dc, usa",,10
567,124011,"hollywood, florida, usa",,8
568,124436,"breda, noord-brabant, netherlands",38.0,8
569,124846,"renton, washington, usa",18.0,9
570,125317,"taipei, taipei, taiwan",,9
571,125782,"stanton, kentucky, usa",33.0,10
572,125819,"valparaiso, indiana, usa",,9
573,126192,"portland, oregon, usa",,8
574,126314,"sarasota, florida, usa",,8
575,126713,"burlington, north carolina, usa",45.0,10
576,127296,"decatur, georgia, usa",,10
577,127450,"simi valley, california, usa",,10
578,127539,"camden, new jersey, usa",,9
579,127579,"longview, washington, usa",,9
580,127895,"fayetteville, north carolina, usa",,8
581,128713,"ottawa, ontario, canada",54.0,10
582,128950,"philadelphia, pennsylvania, usa",45.0,10
583,129482,"claremore, oklahoma, usa",24.0,8
584,129641,"durham, north carolina, usa",16.0,9
585,129742,"livermore, california, usa",39.0,10
586,129848,"west hollywood, california, usa",24.0,8
587,129916,"san juan, puerto rico, usa",31.0,8
588,130108,"viera, florida, usa",,10
589,130279,"winter park, florida, usa",26.0,10
590,130534,"chicago, illinois, usa",,8
591,130890,"petaluma, california, usa",58.0,10
592,130915,"scotia, new york, usa",,9
593,130915,"scotia, new york, usa",,10
594,130940,"austin, texas, usa",27.0,9
595,131178,"brantford, ontario, canada",,8
596,131220,"charlotte, north carolina, usa",30.0,8
597,131813,"worcester, england, united kingdom",45.0,10
598,132154,"mountain view, california, usa",38.0,8
599,133130,"sunnyvale, california, usa",38.0,9
600,133230,"middleburg, florida, canada",,10
601,133779,"brooklyn, new york, usa",28.0,10
602,133810,"rainy river, ontario, canada",15.0,8
603,134082,"kuala lumpur, ft, malaysia",,8
604,134092,"ridgefield park, new jersey, usa",50.0,10
605,134350,"omaha, nebraska, usa",39.0,9
606,134415,"boca raton, florida, usa",,9
607,134497,"skyforest, california, usa",,9
608,134933,"barreiro, n/a, portugal",21.0,8
609,135189,"louisville, colorado, usa",51.0,8
610,135301,"sarnia, ontario, canada",23.0,8
611,135355,"gallery on the green, canton ct, connecticut, usa",,8
612,135572,"singapore, singapore, singapore",,8
613,135572,"singapore, singapore, singapore",,8
614,135684,"halesowen, england, united kingdom",44.0,9
615,135908,"palo alto, california, usa",25.0,10
616,135914,"rochester, minnesota, usa",31.0,8
617,135927,"woolwich twp., new jersey, usa",,10
618,135999,"elmore, alabama, usa",,8
619,136278,"calgary, alberta, canada",36.0,10
620,136502,"portland, maine, usa",67.0,8
621,137104,"seattle, washington, usa",,9
622,137741,"lawrence, massachusetts, usa",,8
623,138314,"melbourne, victoria, australia",,8
624,138367,"san francisco, california, usa",46.0,10
625,138665,"atlantic beach, florida, usa",,10
626,139294,"ashburton, victoria, australia",57.0,8
