,uid,location,age,rating
99,8240,"lawrenceburg, indiana, usa",50.0,8
100,8278,"cortland, new york, usa",22.0,10
101,8370,"phoenix, arizona, usa",33.0,9
102,8550,"palm springs, california, usa",0.0,9
103,8557,"del mar, california, usa",,9
104,8633,"waltham, massachusetts, usa",,9
105,8843,"nottingham, england, united kingdom",29.0,9
106,8862,"cliffside park, new jersey, usa",47.0,10
107,9023,"tucson, arizona, usa",33.0,9
108,9034,"santiago, region metropolitana, chile",,10
109,9046,"todmorden, england, united kingdom",,8
110,9057,"wellington, n/a, new zealand",41.0,10
111,9117,"new york city, new york, usa",1.0,9
112,9219,"royal oak, michigan, usa",,10
113,9492,"gainesville, florida, usa",19.0,10
114,9592,"eugene, oregon, usa",40.0,8
115,9652,"saint petersburg, florida, usa",34.0,9
116,9882,"augusta, georgia, usa",23.0,10
117,9896,"gibbon, nebraska, usa",,8
118,10008,"sedona, arizona, usa",43.0,10
119,10124,"menlo park, california, usa",50.0,8
120,10233,"providence, rhode island, usa",22.0,9
121,10309,"edinburgh, scotland, united kingdom",22.0,8
122,10434,"la jolla, california, usa",,8
123,10626,"surrey, ,",,8
124,10760,"san marcos, texas, usa",67.0,9
125,10840,"st. peter, minnesota, usa",51.0,10
126,10959,"romulus, mi, michigan, usa",57.0,9
127,10959,"romulus, mi, michigan, usa",57.0,8
128,10959,"romulus, mi, michigan, usa",57.0,9
129,10990,"randers, eastjutland,",,8
130,11125,"fort lee, new jersey, usa",,8
131,11203,"toronto, ontario, canada",48.0,9
132,11320,"peterborough, ontario, canada",,8
133,11412,"overland park, kansas, usa",,8
134,11511,"edinburgh, scotland, united kingdom",63.0,10
135,11584,"webster groves, missouri, usa",,10
136,11609,"london, england, united kingdom",,8
137,11741,"mississauga, ontario, canada",29.0,8
138,11945,"los angeles, california, usa",28.0,8
139,12281,"new york city, new york, usa",23.0,8
140,12307,"gold bar, washington, usa",19.0,8
141,12340,"new york, new york, usa",43.0,8
142,12384,"pittsburgh, pennsylvania, usa",,8
143,12472,"kalamazoo, michigan, usa",,10
144,12472,"kalamazoo, michigan, usa",,9
145,12500,"gibsons, british columbia, canada",,10
146,12502,"spokane, washington, usa",,9
147,12513,"nanaimo, bc, v9v 1h4, british columbia, canada",,8
148,12559,"pembroke dock, wales, united kingdom",42.0,9
149,12634,"richmond hill, ontario, canada",35.0,8
150,12640,"ithaca, new york, usa",28.0,9
151,12671,"oceanside, new york, usa",,9
152,12671,"oceanside, new york, usa",,10
153,12733,"madison, wisconsin, usa",,10
154,12820,"port moody, british columbia, canada",39.0,8
155,13034,"falls village, connecticut, usa",,8
156,13156,"dayton, texas, usa",,8
157,13207,"sale marasino (bs), lombardia, italy",35.0,8
158,13222,"montreal, quebec, canada",43.0,8
159,13265,"jamestown, new york, usa",53.0,10
160,13445,"fredericton, new brunswick, canada",,10
161,13503,"nashville, tennessee, usa",31.0,10
162,13557,"atlanta, georgia, usa",,10
163,13642,"birmingham, alabama, usa",,9
164,13685,"helsinki, n/a, finland",21.0,8
165,13746,"new york, new york, usa",45.0,10
166,13766,"wilmington, north carolina, usa",,9
167,14002,"toronto, ontario, canada",43.0,10
168,14002,"toronto, ontario, canada",43.0,8
169,14095,"sparks, nevada, usa",,8
170,14097,"marengo, illinois, usa",,9
171,14184,"calgary, alberta, canada",,8
172,14191,"cincinnati, ohio, usa",38.0,10
173,14212,"americus, georgia, usa",46.0,9
174,14241,"somewhere in pictou county, nova scotia, canada",,9
175,14319,"littleton, colorado, usa",,8
176,14453,"sarnia, ontario, canada",29.0,10
177,14496,"fairbanks, alaska, usa",,9
178,14506,"carlisle, pennsylvania, usa",,9
179,14508,"pascoag, rhode island, usa",19.0,8
180,14535,"ft hood, texas, usa",37.0,9
181,14536,"fountain valley, california, usa",,10
182,14584,"atlanta, georgia, usa",39.0,10
183,14710,"minonk, illinois, usa",18.0,9
184,14790,"london, england, united kingdom",,8
185,14812,"maple ridge, british columbia, canada",35.0,8
186,14863,"birmingham, england, united kingdom",63.0,10
187,14952,"reading, england, united kingdom",25.0,10
188,14952,"reading, england, united kingdom",25.0,10
189,15067,"new york, new york, usa",30.0,10
190,15071,"new castle, delaware, usa",22.0,8
191,15241,"athens, georgia, usa",27.0,9
192,15310,"pompano beach, florida, usa",29.0,9
193,15479,"ottawa, ontario, canada",21.0,10
194,15632,"toronto, ontario, canada",,9
195,15642,"gainesville, florida, usa",29.0,10
196,15688,"louisville, kentucky, usa",25.0,10
197,15696,"seattle, washington, usa",33.0,10
198,15703,"stone town, zanzibar, tanzania",,8
199,15711,"st. paul, minnesota, usa",24.0,8
200,15720,"charlotte, north carolina, usa",,10
201,15780,"bethesda, maryland, usa",54.0,9
202,15849,"severn, maryland, usa",,9
203,15883,"redwood city, california, usa",28.0,9
204,15985,"pasadena, california, usa",25.0,8
205,16260,"fullerton, california, usa",19.0,9
206,16280,"west liberty, iowa, usa",24.0,8
207,16285,"nerang, queensland, australia",,8
208,16345,"howell, michigan, usa",,9
209,16357,"alice springs, northern territory, australia",64.0,10
210,16553,"placentia, california, usa",27.0,8
211,16678,"viella, asturias, spain",32.0,8
212,16746,"lilburn, georgia, usa",,9
213,16764,"walnut creek, california, usa",,8
214,16782,"columbus, ohio, usa",53.0,10
215,16859,"waitakere city, n/a, new zealand",44.0,8
216,16870,"rochester, new york, usa",,9
217,16941,"aachen, nordrhein-westfalen, germany",,10
218,17007,"pickering, ontario, canada",18.0,10
219,17012,"moss beach, california,",,9
220,17106,"toronto, ontario, canada",58.0,8
221,17108,"standish, ,",,9
222,17165,"leven, fife, united kingdom",,9
223,17229,"boston, massachusetts, usa",29.0,8
224,17275,"tinley park, illinois, usa",,8
225,17332,"phoenix, arizona, usa",33.0,8
226,17359,"tucson, arizona, usa",43.0,10
227,17380,"hull, quebec, canada",,8
228,17443,"chicago, illinois, usa",,8
229,17464,"farmington, new mexico, usa",64.0,10
230,17487,"circle pines, minnesota, usa",61.0,10
231,17514,"bolingbrook, illinois, usa",,9
232,17576,"davidson, north carolina, usa",,9
233,17583,"wisconsin rapids, wisconsin, usa",,10
234,17616,"sanibel, florida, usa",,10
235,17802,"heidelberg, arizona, germany",,9
236,17869,"beverly, massachusetts, usa",,8
237,17892,"millsboro, delaware, usa",56.0,8
238,18032,"albuquerque, new mexico, usa",,8
239,18157,"london, ontario, canada",29.0,9
240,18312,"mentor, ohio, usa",54.0,10
241,18349,"lawrence, kansas, usa",62.0,8
242,18609,"la crescenta, california, usa",,8
243,18654,"sanford, florida,",,8
244,18728,"cedar crest, new mexico, usa",,9
245,18782,"garden city, kansas, usa",17.0,10
246,18806,"los angeles, california, usa",39.0,8
247,18819,"dallas, texas, usa",,8
248,18836,"herkimer, new york, usa",40.0,10
249,18951,"tucson, arizona, usa",65.0,10
250,19212,"glendale, california, usa",33.0,8
251,19248,"perry, florida, usa",46.0,9
252,19248,"perry, florida, usa",46.0,9
253,19248,"perry, florida, usa",46.0,8
254,19416,"greenfield, massachusetts, usa",44.0,9
255,19528,"gulfport, florida, usa",,10
256,19549,"long branch, new jersey, usa",,8
257,19589,"siasconset, massachusetts, usa",50.0,10
258,19684,"celina, ohio, usa",,10
259,19762,"thirlmere, new south wales, australia",,9
260,20351,"saskatoon, saskatchewan, canada",,8
261,20435,"fairhope, alabama, usa",62.0,8
262,20468,"north vancouver, british columbia, canada",,8
263,20839,"port coquitlam, british columbia, canada",75.0,8
264,21047,"ocean pines, maryland, usa",,10
265,21124,"perry, iowa, usa",,9
266,21196,"sykesville, maryland, usa",47.0,10
267,21311,"winter haven, , usa",,10
268,21400,"scott afb, illinois, usa",19.0,8
269,21402,"bloomington, indiana, usa",30.0,10
270,21470,"weehawken, new jersey, usa",,8
271,21479,"temecula, california, usa",16.0,10
272,21494,"eugene, oregon, usa",30.0,9
273,21620,"virginia beach, virginia, usa",57.0,10
274,21623,"kalorama, victoria, australia",15.0,10
275,21698,"prince george, british columbia, canada",,9
276,21705,"folkestone, england, united kingdom",25.0,8
277,21717,"jackson, new jersey, usa",19.0,8
278,21788,"louisville, kentucky, usa",56.0,9
279,21874,"eagle, colorado, usa",,9
280,21999,"avon lake, ohio, usa",37.0,8
281,22241,"randallstown, maryland, usa",,8
282,22422,"new york city, new york, usa",22.0,8
283,22562,"chicago, illinois, usa",,8
284,22563,"santa monica, california, usa",33.0,9
285,22583,"columbia, south carolina, usa",26.0,10
286,22596,"lincoln, england, united kingdom",,8
287,22632,"whitecourt, arizona, canada",29.0,10
288,22687,"kotka, kymenlaakso, finland",,8
289,22748,"grosse pointe, michigan, usa",,8
290,22812,"des moines, washington, usa",,9
291,22831,"caringbah, new south wales, australia",26.0,9
292,22866,"maryville, tennessee, usa",,10
293,23003,"kentfield, california, usa",62.0,10
294,23115,"penafiel, porto, portugal",23.0,8
295,23145,"surrey, british columbia, canada",,9
296,23360,"ketchum, idaho, usa",,8
297,23469,"portsmouth, new hampshire, usa",,8
298,23578,"hinsdale, illinois, usa",57.0,8
299,23655,"bath, maine, usa",26.0,10
300,23823,"clawson, michigan, usa",,10
301,23951,"morehead, kentucky, usa",65.0,8
302,24036,"bradford, rhode island, usa",,10
303,24057,"hartwell, georgia, usa",63.0,9
304,24111,"redmond, washington, usa",29.0,10
305,24190,"calgary, alberta, canada",,8
306,24344,"palm coast, florida, usa",57.0,10
307,24352,"ontario, california, usa",31.0,9
308,24437,"victoria, british columbia, canada",,8
309,24495,"estes park, colorado, usa",,9
310,24509,"pocono lake, pennsylvania, usa",,8
311,24633,"boca raton, florida, usa",13.0,8
312,24853,"sydney, new south wales, australia",,8
313,25003,"tokyo, tokyo, japan",,10
314,25206,"canberra, act, australia",,10
315,25280,"west kingston,, rhode island, usa",45.0,8
316,25369,"atlanta, georgia, usa",33.0,10
317,25388,"vero beach, florida, usa",,10
318,25456,"spokane, washington, usa",46.0,10
319,25521,"crawfordville, florida, usa",24.0,8
320,25594,"warminster, pennsylvania, usa",43.0,10
321,25681,"renton, washington, usa",57.0,10
322,25740,"kersey, colorado, usa",51.0,10
323,25798,"perth, western australia, australia",27.0,8
324,25942,"kelowna, british columbia, canada",,8
325,25970,"newtown, ct, ,",,8
326,26020,"fort lauderdale, florida, usa",64.0,9
327,26369,"red deer, alberta, canada",,9
328,26534,"vienna, vienna, austria",35.0,9
329,26617,"cambridge springs, pennsylvania, usa",,8
330,26673,"clayton, ohio, usa",42.0,8
331,26801,"sacramento, california, usa",51.0,8
332,26945,"omaha, nebraska, usa",,9
333,26987,"albany, oregon, usa",,8
334,27270,"ladysmith, british columbia, canada",,10
335,27366,"tallahassee, florida, usa",35.0,10
336,27511,"newport, oregon, usa",,8
337,27624,"london, england, united kingdom",54.0,8
338,27794,"haverhill, massachusetts, usa",,10
339,27826,"des moines, iowa, usa",50.0,8
340,27839,"edmonton, aberta, canada",,10
341,27853,"anchorage, alaska, usa",,10
342,27873,"st. louis, missouri, usa",32.0,10
343,27954,"sevierville, tennessee, usa",,10
344,28025,"scottsdale, arizona, usa",33.0,10
345,28166,"montreal, quebec, canada",22.0,9
346,28194,"fremont, california, usa",,9
347,28326,"san diego, california, usa",,8
348,28482,"halifax, massachusetts, usa",,10
349,28493,"bradenton, florida, usa",,8
350,28595,"fairbanks, alaska, usa",,10
351,28603,"northcentral, pennsylvania, usa",56.0,8
352,28603,"northcentral, pennsylvania, usa",56.0,9
353,28661,"new orleans, louisiana, usa",,8
354,28687,"goshen, ohio, usa",27.0,9
355,28705,"lebanon, pennsylvania, usa",51.0,9
356,28719,"bronx, new york, usa",,10
357,28957,"seattle, ,",,8
358,28973,"walnut creek, california, usa",19.0,8
359,29008,"omaha, nebraska, usa",50.0,9
360,29086,"gettysburg, pennsylvania, usa",,10
361,29111,"aurora, colorado, usa",29.0,8
362,29181,"westfield, new jersey, usa",,8
363,29190,"beverly, massachusetts, usa",,9
364,29206,"heathrow, florida, usa",47.0,8
365,29262,"paranaque, metro manila, philippines",24.0,10
366,29429,"monett, missouri, usa",,8
367,29429,"monett, missouri, usa",,9
368,29505,"kelowna, british columbia, canada",,8
369,29513,"hermosa beach, california, usa",,10
370,29652,"yakima, washington, usa",,9
371,29858,"warminster, england, united kingdom",,8
372,29891,"vancouver, british columbia, canada",13.0,10
373,29895,"chapel hill, north carolina, usa",,9
374,29967,"oxford, n/a, united kingdom",,9
375,30094,"san rafael, california, usa",44.0,8
376,30094,"san rafael, california, usa",44.0,9
377,30094,"san rafael, california, usa",44.0,9
378,30222,"van nuys, california, usa",,8
379,30270,"waukesha, wisconsin, usa",42.0,9
380,30270,"waukesha, wisconsin, usa",42.0,8
381,30349,"wakefield, west yorkshire, united kingdom",44.0,9
382,30376,"boca raton, florida, usa",,10
383,30413,"albany, california, usa",,9
384,30489,"jacksonville, florida, usa",29.0,10
385,30781,"madison, wisconsin, usa",28.0,9
386,30781,"madison, wisconsin, usa",28.0,10
387,30845,"newark, delaware, usa",,9
388,30918,"boise, idaho, usa",37.0,9
389,31059,"prestonsburg, kentucky, usa",12.0,8
390,31104,"woodstock, connecticut, usa",18.0,8
391,31106,"beverly hills, california, usa",,9
392,31119,"los angeles, california, usa",48.0,10
393,31130,"cookstown, ontario, canada",,10
394,31171,"dorr, michigan, usa",46.0,8
395,31188,"mississauga, ontario, canada",50.0,8
396,31189,"jacksonville, oregon, usa",,8
397,31285,"sedrowoolley, washington, usa",,10
398,31299,"homer city, pennsylvania, usa",74.0,8
399,31351,"auckland, n/a, new zealand",,9
400,31435,"lititz, pennsylvania, usa",,9
401,31477,"lake oswego, oregon, usa",,10
402,31484,"exton, , usa",,8
403,31492,"ladera ranch, california, usa",26.0,8
404,31505,"sacramento, california, usa",50.0,10
405,31546,"las vegas, nevada, usa",,10
406,31590,"boston, massachusetts, usa",,8
407,31757,"south county, rhode island, usa",51.0,8
408,31767,"bismarck, north dakota, usa",15.0,10
409,32018,"la porte, indiana, usa",,8
410,32071,"broken arrow, oklahoma, usa",,10
411,32274,"portland, oregon, usa",,8
412,32312,"raleigh, ,",35.0,8
413,32496,"imola, bologna, italy",21.0,8
414,32785,"washburn, wisconsin, usa",,8
415,32798,"columbia, south carolina, usa",,8
416,32911,"orlando, florida, usa",,10
417,32935,"leeds, england, united kingdom",,10
418,32996,"acworth, georgia, usa",32.0,10
419,33104,"london, england, united kingdom",,10
420,33157,"lower hutt, wellington, new zealand",38.0,10
421,33244,"navarre, florida, usa",14.0,9
422,33391,"youngstown, ohio, usa",,8
423,33480,"waldorf, maryland, usa",39.0,8
424,33552,"pride, louisiana, usa",48.0,8
425,33585,"palmdale, california, usa",41.0,10
426,33650,"coral springs, florida, usa",,9
427,33665,"north vancouver, british columbia, canada",,8
428,33717,"melbourne, victoria, australia",29.0,8
429,33757,"tulsa, oklahoma, usa",57.0,8
430,33934,"pinson, alabama, usa",,9
431,33934,"pinson, alabama, usa",,9
432,34068,"boston, massachusetts, usa",55.0,10
433,34222,"denton, texas, usa",22.0,9
434,34316,"augusta, georgia, usa",16.0,8
435,34350,"helensburgh, scotland, united kingdom",,9
436,34500,"las cruces, new mexico, usa",,8
437,34509,"hampton, victoria, australia",,8
438,34511,"rossburn, manitoba, canada",58.0,10
439,34568,"declined, california, usa",,10
440,34585,"shreveport, louisiana, usa",,8
441,34599,"brooklin, ontario, canada",,8
442,34682,"wethersfield, connecticut, usa",31.0,8
443,34735,"warrenville, illinois, usa",53.0,10
444,34735,"warrenville, illinois, usa",53.0,8
445,34804,"palm city, florida, usa",40.0,8
446,34935,"houston, texas, usa",48.0,9
447,34957,"columbia, missouri, usa",21.0,9
448,35033,"malaga, pizarra, spain",55.0,9
449,35063,"tiffin, iowa, usa",55.0,8
450,35177,"cleveland, ohio, usa",27.0,9
451,35397,"brooklyn, new york, usa",24.0,10
452,35682,"san francisco, california, usa",25.0,9
453,35797,"holbrook, new south wales, australia",36.0,8
454,35923,"cove, oregon, usa",,8
455,35964,"matthews, north carolina, usa",,9
456,36197,"topeka, kansas, usa",44.0,8
457,36235,"cincinnati, ,",,9
458,36270,"new york, new york, usa",28.0,9
459,36351,"port alberni, british columbia, canada",,8
460,36484,"palmdale, california, usa",52.0,9
461,36582,"gig harbor, ,",57.0,10
462,36709,"belleville, ontario, canada",24.0,9
463,36709,"belleville, ontario, canada",24.0,10
464,36874,"tsawwassen, british columbia, canada",,10
465,36886,"chula vista, california, usa",,8
466,36933,"virginia beach, virginia, usa",29.0,10
467,37119,"pittsburgh, pennsylvania, usa",20.0,10
468,37161,"arcadia, california, usa",,10
469,37314,"chicago, illinois, usa",34.0,8
470,37376,"st. charles, ,",44.0,8
471,37470,"piedmont, alabama, usa",,8
472,37504,"binghamton, new york, usa",,8
473,37523,"vestal, new york, usa",,9
474,37564,"evansville, indiana, usa",58.0,9
475,37578,"buffalo, new york,",,10
476,37630,"palm desert, california, usa",71.0,8
477,37808,"dallas, texas, usa",43.0,8
478,37820,"fullerton, california, usa",46.0,8
479,37953,"alamo, california, usa",,9
480,37972,"vancouver, british columbia, canada",,9
481,38015,"austin, texas, usa",36.0,9
482,38172,"middletown, pennsylvania, usa",47.0,10
483,38202,"henderson, nebraska, usa",32.0,10
484,38206,"uniontown, pennsylvania, usa",,10
485,38218,"bakersfield, california, usa",32.0,8
486,38254,"bay point, california, usa",37.0,8
487,38260,"newton, iowa, usa",42.0,9
488,38351,"scottsdale, arizona, usa",,10
489,38411,"rochester, minnesota, usa",,10
490,38426,"somerville, massachusetts, usa",,8
491,38606,"creston, british columbia, canada",30.0,10
492,38643,"london, ontario, canada",,8
493,38647,"himeji, hyogo, japan",,8
494,38906,"elizabeth city, north carolina, usa",,10
495,38924,"philadelphia, pennsylvania, usa",,8
496,39064,"gloucester, massachusetts, usa",26.0,9
497,39238,"edmonton, alberta, canada",,8
498,39288,"louisville, kentucky, usa",,8
499,39360,"minneapolis, minnesota, usa",,8
500,39390,"seattle, washington, usa",37.0,9
501,39403,"denton, texas, usa",32.0,9
502,39452,"chicago, illinois, usa",31.0,8
503,39461,"madrid, madrid, spain",24.0,8
504,39509,"ballwin, missouri, usa",46.0,9
505,39523,"dale, texas, usa",77.0,10
506,39639,"newhall, california, usa",34.0,8
507,39744,"fort benning, georgia, usa",,8
508,39888,"milwaukee, wisconsin, usa",,9
509,39901,"fredericton, new brunswick, canada",,10
510,40176,"tsawwassen, british columbia, canada",,8
511,40243,"haverhill, massachusetts, usa",44.0,9
512,40297,"portland, oregon, usa",,10
513,40360,"markham, ontario, canada",,10
514,40609,"new york, new york, usa",34.0,9
515,40725,"london, england, united kingdom",25.0,8
516,40745,"farmington, missouri, usa",50.0,8
517,40882,"guelph, ontario, canada",57.0,10
518,40916,"arlington, virginia, usa",,10
519,40954,"houston, texas, usa",29.0,8
520,41122,"cambridge, ,",56.0,10
521,41235,"spruce pine, north carolina, usa",,8
522,41238,"brookhaven, mississippi, usa",,10
523,41309,"vancouver/ richmond, british columbia, canada",33.0,8
524,41378,"hollidaysburg, pennsylvania, usa",,8
525,41461,"wellman, iowa, usa",,8
526,41580,"niles, michigan, usa",47.0,10
527,41580,"niles, michigan, usa",47.0,10
528,41580,"niles, michigan, usa",47.0,8
529,41657,"bainbridge, georgia, usa",48.0,8
530,41675,"west linn, oregon, usa",,9
531,41688,"olympia, washington, usa",,8
532,41765,"wilmington, north carolina, usa",,9
533,42024,"san francisco, california, usa",25.0,10
534,42117,"chicago, illinois, usa",26.0,10
535,42127,"apache junction, arizona, usa",,9
536,42137,"ellington, connecticut, usa",47.0,8
537,42153,"livermore, california, usa",,8
538,42239,"ny, new york, usa",,9
539,42273,"mill valley, california, usa",34.0,10
540,42316,"fort worth, texas, usa",,8
541,42332,"san angelo, texas, usa",53.0,10
542,42483,"windham, new york, usa",34.0,8
543,42506,"bloomington, indiana, usa",39.0,10
544,42506,"bloomington, indiana, usa",39.0,10
545,42679,"carrum downs, victoria, australia",50.0,8
546,42795,"springfield, missouri, usa",26.0,10
547,42828,"phelps, new york, usa",29.0,8
548,42864,"singapore, n/a, singapore",,8
549,42965,"meridian, mississippi, usa",,8
550,43113,"bellevue, washington,",,10
551,43113,"bellevue, washington,",,10
552,43279,"lompoc, california, usa",,10
553,43297,"watkinsville, georgia, usa",,9
554,43452,"cambridge, massachusetts, usa",,10
555,43491,"oxford, ohio, usa",18.0,9
556,43530,"columbus, ohio, usa",43.0,8
557,43575,"los angeles, california, usa",22.0,8
558,43708,"birmingham, england, united kingdom",28.0,9
559,43713,"quincy, florida, usa",51.0,8
560,43749,"crystal river, florida, usa",54.0,8
561,43749,"crystal river, florida, usa",54.0,9
562,43751,"ottawa, ontario, canada",74.0,8
563,43827,"albuquerque, new mexico, usa",,9
564,43892,"madison heights, michigan, usa",,9
565,43937,"austin, texas, usa",,10
566,43990,"pflugerville, texas, usa",49.0,9
567,44073,"desert hot springs, ca, california, usa",,9
568,44164,"windsor locks, connecticut, usa",,8
569,44264,"torrance, california, usa",,9
570,44285,"keyser, west virginia, usa",21.0,10
571,44290,"buzzards bay, massachusetts, usa",28.0,8
572,44441,"oceanside, california, usa",41.0,9
573,44444,"levittown, pennsylvania, usa",,10
574,44472,"st-sauveur, quebec, canada",14.0,10
575,44537,"edison, new jersey, usa",,9
576,44597,"niles, michigan, usa",,10
577,44597,"niles, michigan, usa",,10
578,44761,"las vegas, nevada, usa",24.0,8
579,44947,"saint petersburg, florida, usa",36.0,8
580,45035,"santa fe, new mexico, usa",24.0,10
581,45234,"oak harbor, washington, usa",58.0,8
582,45284,"somerset, california, usa",46.0,9
583,45500,"eindhoven, north brabant, netherlands",,10
584,45539,"sarasota, florida, usa",,9
585,45603,"ontario, ontario, canada",13.0,10
586,45674,"boston, massachusetts, usa",,8
587,45693,"san jose, california, usa",,8
588,45731,"shelby township, michigan, usa",26.0,9
589,45779,"mississauga, ontario, canada",,8
590,45781,"augusta, maine, usa",,10
591,45838,"braintree, massachusetts, usa",,9
592,45845,"newton, new jersey, usa",17.0,9
593,45984,"calgary, alberta, canada",,10
594,46089,"north myrtle beach, south carolina, usa",61.0,10
595,46172,"toronto, ontario, canada",,10
596,46186,"brick, new jersey, usa",15.0,10
597,46279,"portland, oregon, usa",47.0,8
598,46286,"toledo, ohio,",22.0,10
599,46500,"raytown, missouri, usa",23.0,9
600,46576,"hillsborough, new jersey, usa",51.0,9
601,46887,"newport beach, ,",,8
602,46910,"victorville, california, usa",32.0,10
603,46922,"charlotte, north carolina, usa",,8
604,46947,"la jolla, california, usa",,10
605,46963,"phx, arizona, usa",20.0,9
606,47029,"mt. vernon, washington, usa",24.0,10
607,47091,"bertrange, bertrange, luxembourg",,8
608,47140,"nashua, new hampshire, usa",52.0,10
609,47151,"wilmington, north carolina, usa",35.0,10
610,47275,"houston, texas, usa",35.0,10
611,47364,"harrison, ohio, usa",,8
612,47381,"los angeles, california, usa",,8
613,47683,"toronto, ontario, canada",24.0,9
614,47847,"detroit, michigan, usa",48.0,9
615,47863,"loveland, colorado, usa",,10
616,47894,"dunedin, otago, new zealand",,9
617,48007,"pueblo west, colorado, usa",,8
618,48158,"fridley, minnesota, usa",27.0,8
619,48158,"fridley, minnesota, usa",27.0,8
620,48249,"tulsa, oklahoma, usa",21.0,8
621,48286,"seattle, washington, usa",,9
622,48480,"rutherford, new jersey, usa",32.0,8
623,48483,"fraser, michigan, usa",49.0,10
624,48546,"tarpon springs, florida, usa",,9
625,48608,"tigard, oregon, usa",,8
