,uid,location,age,rating
166,26043,"santa rosa, california, usa",,10
167,26132,"weatherford, oklahoma, usa",,10
168,26530,"lovettsville, virginia, usa",,8
169,26602,"milwaukee, wisconsin, usa",,8
170,26619,"highland, california, usa",43.0,10
171,26716,"chillicothe, ohio, usa",31.0,10
172,26987,"albany, oregon, usa",,8
173,27349,"san francisco, california, usa",,10
174,27436,"sacramento, california, usa",,9
175,27477,"gaston, south carolina, usa",13.0,9
176,27479,"mastic, new york, usa",47.0,8
177,27609,"reston, virginia, usa",,10
178,28023,"livermore, california, usa",19.0,9
179,28133,"paso robles, california, usa",73.0,8
180,28216,"pelham, new york, usa",53.0,9
181,28254,"temecula, california,",,9
182,28575,"stow, ohio, usa",,8
183,28630,"valhalla, new york, usa",18.0,8
184,28705,"lebanon, pennsylvania, usa",51.0,10
185,28821,"new orleans, louisiana, usa",,9
186,29161,"cockeysville, maryland, usa",,9
187,29173,"shaker heights, ohio, usa",14.0,8
188,29182,"bergen, new york, usa",,9
189,29340,"leiden, zuid holland, netherlands",,8
190,29413,"carmel valley, california, usa",65.0,8
191,29479,"new york, new york, usa",,10
192,29520,"halifax, nova scotia, canada",24.0,8
193,29536,"taipei, n/a, taiwan",,8
194,29594,"la jolla, california, usa",21.0,8
195,30059,"columbus, georgia, usa",42.0,10
196,30162,"owen sound, ontario, canada",42.0,9
197,30270,"waukesha, wisconsin, usa",42.0,9
198,30543,"farmington hills, michigan, usa",,9
199,30610,"virginia city, nevada, usa",,10
200,30614,"key west, florida, usa",,10
201,30635,"new york, new york, usa",,8
202,30833,"abita springs, louisiana, usa",,9
203,30926,"sneads ferry, north carolina, usa",,8
204,31379,"bay view, ,",,9
205,31514,"columbia, south carolina, usa",45.0,10
206,31529,"farmington hills, michigan, usa",43.0,10
207,31649,"beaverton, oregon, usa",,8
208,31894,"thessalon, ontario, canada",,9
209,31916,"lakewood, ohio, usa",32.0,8
210,32469,"moorpark, california, usa",,8
211,32554,"evansville, indiana, usa",,8
212,32590,"fort worth, texas, usa",,8
213,32641,"jamaica plain, massachusetts, usa",23.0,8
214,32691,"greenville, south carolina, usa",53.0,8
215,32920,"ft. worth, texas, usa",21.0,8
216,33005,"nogales, arizona, usa",,10
217,33042,"seattle, washington, usa",,9
218,33095,"westerose, alberta, canada",,8
219,33113,"oakland, california, usa",,10
220,33137,"evanston, illinois, usa",18.0,8
221,33255,"riverside, california, usa",,8
222,33311,"satsuma, florida, usa",54.0,9
223,33395,"chester, virginia, usa",29.0,8
224,33720,"brisbane, saarland, australia",31.0,8
225,34181,"leland, north carolina, usa",,9
226,34413,"ottawa, ontario, canada",31.0,10
227,34995,"dublin, lenister, ireland",,10
228,35097,"immenstadt, bayern, germany",25.0,9
229,35108,"omaha, nebraska, usa",,9
230,35115,"houston, texas, usa",,8
231,35238,"austin, texas, usa",24.0,10
232,35567,"hereford, arizona, usa",,9
233,35609,"bilbao, vizcaya, spain",27.0,9
234,35768,"portland, maine, usa",,9
235,36165,"champaign, illinois, usa",64.0,8
236,36465,"ottawa, ontario, canada",,8
237,36472,"detroit, michigan, usa",37.0,9
238,36486,"anchorage, alaska, usa",43.0,8
239,36597,"greenville, south carolina, usa",,8
240,36623,"valparaiso, indiana, usa",,10
241,36666,"san francisco, california, usa",,8
242,36748,"galloway, new jersey, usa",28.0,10
243,36779,"austin, texas, usa",26.0,10
244,37085,"sfo, california, usa",23.0,8
245,37129,"victoria, british columbia, canada",31.0,10
246,37291,"laurel fork, virginia, usa",,10
247,37409,"kempner, texas, usa",40.0,8
248,37432,"wenatchee, washington, usa",,8
249,37860,"winnipeg, manitoba, canada",,9
250,37886,"pasadena, california, usa",38.0,10
251,38003,"santa margarita, california, usa",,10
252,38057,"ripon, wisconsin, usa",,10
253,38058,"ripon, wisconsin, usa",,10
254,38132,"boise, idaho, usa",54.0,9
255,38138,"warwick, new york, usa",39.0,9
256,38275,"thornleigh, new south wales, australia",31.0,8
257,38431,"riverside, illinois, usa",35.0,10
258,38659,"edmonton, alberta, canada",,8
259,38927,"nicollet, minnesota, usa",20.0,8
260,38969,"cleveland heights, ohio, usa",,8
261,39075,"decatur, illinois, usa",58.0,8
262,39260,"edmonton, alberta, canada",,8
263,39314,"stroud, england, united kingdom",53.0,8
264,39360,"minneapolis, minnesota, usa",,8
265,39523,"dale, texas, usa",77.0,9
266,39523,"dale, texas, usa",77.0,8
267,39536,"princeton junction, new jersey, usa",,8
268,39536,"princeton junction, new jersey, usa",,9
269,39719,"jackson, tennessee,",,9
270,39862,"london, n/a, united kingdom",27.0,9
271,39894,"eugene, oregon, usa",,8
272,40030,"austin, texas, usa",70.0,9
273,40095,"houston, texas, usa",,9
274,40104,"burnaby, british columbia, canada",,8
275,40178,"bastrop, texas, usa",54.0,10
276,40569,"fort worth, texas, usa",47.0,8
277,40965,"huntington beach, california, usa",,8
278,41092,"melbourne, victoria, australia",25.0,8
279,41120,"leighton buzzard, england, united kingdom",27.0,8
280,41196,"kingston, ontario, canada",38.0,10
281,41203,"atlanta, georgia, usa",,8
282,41290,"new orleans, louisiana, usa",15.0,8
283,41360,"pembroke, north carolina, usa",20.0,8
284,41414,"large city, state of continuing flux, usa",,10
285,41677,"london, england, united kingdom",25.0,8
286,42105,"sterling heights, michigan, usa",29.0,9
287,42128,"winchester, illinois, usa",41.0,9
288,42137,"ellington, connecticut, usa",47.0,9
289,42498,"haleiwa, hawaii, usa",,10
290,42581,"nyc, new york, usa",26.0,9
291,42805,"bristol, pennsylvania, usa",27.0,8
292,42813,"indianapolis, indiana, usa",,9
293,42830,"novato, ,",,8
294,42916,"auckland, n/a, new zealand",,9
295,43391,"tucson, arizona, usa",55.0,8
296,43405,"chester, virginia, usa",,8
297,43420,"columbia, south carolina, usa",,9
298,43601,"montgomery village, maryland, usa",50.0,9
299,44064,"palos verdes estates, california, usa",67.0,10
300,44181,"clarkrange, tennessee, usa",61.0,8
301,44192,"myggenäs, n/a, sweden",,8
302,44246,"melbourne, victoria, australia",28.0,8
303,44547,"orlando, florida, usa",77.0,8
304,44597,"niles, michigan, usa",,9
305,44621,"la grange, illinois, usa",38.0,8
306,44755,"oceanside, california, usa",,8
307,44889,"toronto, ontario, canada",52.0,8
308,45025,"huntsville, alabama, usa",,8
309,45102,"hillsboro, oregon, usa",56.0,10
310,45121,"ojai, ,",,10
311,45197,"portland, oregon, usa",,8
312,45249,"st. paul, minnesota, usa",29.0,8
313,45285,"tampa, florida, usa",16.0,10
314,45313,"everett, massachusetts, usa",61.0,10
315,45517,"raleigh, north carolina, usa",,8
316,45539,"sarasota, florida, usa",,10
317,45857,"bel nor, missouri, usa",45.0,8
318,46292,"albuquerque, new mexico, usa",10.0,9
319,46341,"westmount, quebec, canada",13.0,8
320,46900,"pawtucket, rhode island, usa",,8
321,47126,"point pleasant beach, new jersey, usa",,10
322,47153,"lorain, ohio, usa",19.0,8
323,47376,"gulfport, mississippi, usa",53.0,10
324,47561,"erial, new jersey, usa",,10
325,47619,"atlanta, georgia, usa",52.0,8
326,48017,"montreal, quebec, canada",,8
327,48111,"yorktown heights, new york, usa",41.0,9
328,48111,"yorktown heights, new york, usa",41.0,9
329,48146,"hot springs, arkansas, usa",34.0,10
330,48306,"worcester, england, united kingdom",26.0,10
331,48350,"olympia, washington, usa",,8
332,48712,"w. st. paul, minnesota, usa",68.0,10
333,48715,"denver, colorado, usa",51.0,8
334,48722,"london, london, united kingdom",,9
335,48897,"madrid, madrid, spain",25.0,9
336,48949,"chicago, illinois, usa",39.0,9
337,49571,"concord, california, usa",,8
338,49642,"london, england, united kingdom",28.0,9
339,50068,"palatine, illinois, usa",,8
340,50090,"jamestown, rhode island, usa",,9
341,50135,"tully, new york, usa",65.0,8
342,50579,"christchurch, sachsen, new zealand",,8
343,50805,"berkeley, california, usa",,8
344,50946,"louisville, colorado, usa",,9
345,50984,"cardiff, wales, united kingdom",18.0,10
346,51121,"marietta, georgia, usa",,8
347,51157,"carmichael, california, usa",,10
348,51293,"anchorage, alaska, usa",25.0,10
349,51325,"holyoke, massachusetts, usa",54.0,10
350,51361,"dafter, michigan, usa",43.0,9
351,51521,"san francisco, california, usa",,8
352,51890,"cherry hill, new jersey, usa",,8
353,52040,"montgomery, alabama, usa",,9
354,52100,"cary, north carolina,",,8
355,52186,"debary, florida, usa",16.0,10
356,52242,"annapolis, maryland, usa",64.0,8
357,52263,"fraser, colorado, usa",,9
358,52296,"vancouver, british columbia, canada",28.0,8
359,53091,"london, england, united kingdom",26.0,10
360,53107,"st ignatius, montana, usa",,10
361,53186,"blairmore, alberta, canada",,8
362,53288,"sydney, new south wales, australia",14.0,8
363,53325,"chula vista, california, usa",,10
364,53448,"norcross, georgia, usa",16.0,9
365,53464,"orland park, illinois, usa",44.0,8
366,53967,"bath, england, united kingdom",47.0,8
367,54013,"north port, florida, usa",53.0,9
368,54113,"decatur, illinois, usa",41.0,8
369,54181,"chalfont st giles, england,",48.0,10
370,54289,"petaluma, california, usa",,8
371,54460,"hollywood, florida, usa",21.0,8
372,54474,"palo alto, california, usa",14.0,9
373,54816,"waalwijk, noord-brabant, netherlands",,9
374,54870,"tamworth, england, united kingdom",,9
375,55014,"lee, new hampshire, usa",23.0,8
376,55090,"muscatine, iowa, usa",,10
377,55193,"mendon, massachusetts, usa",,9
378,55205,"alexandria, virginia, usa",49.0,8
379,55413,"rising star, texas, usa",14.0,9
380,56814,"sambro, nova scotia, canada",,10
381,56830,"littleton, colorado, usa",55.0,8
382,57109,"virginia beach, virginia, usa",,8
383,57143,"beaverton, oregon, usa",29.0,8
384,57159,"westfield, new jersey, usa",,8
385,57267,"corvallis, oregon, usa",,8
386,57275,"socorro, new mexico, usa",,8
387,57311,"washoe valley, nevada, usa",43.0,10
388,57380,"bristol, tennessee, usa",33.0,9
389,57450,"providence, rhode island, usa",,9
390,57533,"knoxville, tennessee, usa",,8
391,57951,"ralston, nebraska, usa",35.0,10
392,58112,"san diego, california, usa",48.0,9
393,58649,"chicago, illinois, usa",,10
394,58773,"nashville, tennessee, usa",,8
395,58782,"rochester, new york, usa",,10
396,58843,"wellington, wellington, new zealand",,10
397,59004,"charlestown, indiana, usa",,10
398,59084,"seville, ohio, usa",59.0,8
399,59104,"hamilton, ontario, canada",8.0,10
400,59145,"baltimore, maryland, usa",35.0,8
401,59190,"antioch, illinois, usa",41.0,8
402,59527,"arlington, veneto, usa",,8
403,59575,"lake ozark, missouri, usa",31.0,8
404,59790,"st. louis, missouri, usa",,8
405,59810,"vashon, washington, usa",45.0,8
406,59819,"greenwood, british columbia, canada",,9
407,59907,"new orleans, louisiana, usa",35.0,8
408,59955,"glenside, pennsylvania, usa",20.0,10
409,59966,"central islip, new york, usa",16.0,10
410,60087,"lacey, washington, usa",,10
411,60627,"dania beach, florida, usa",59.0,10
412,60680,"wonju, south korea, usa",45.0,9
413,60804,"saint peters, missouri, usa",,8
414,60866,"polo, illinois, usa",20.0,8
415,60953,"birmingham, alabama, usa",,8
416,60983,"hant`s harbour, newfoundland, canada",,9
417,61017,"la mesa, california, usa",38.0,8
418,61283,"woodland, california, usa",,8
419,61534,"warsaw, n/a, poland",60.0,8
420,61874,"kirtland, new mexico, usa",59.0,9
421,61888,"phoenix, arizona, usa",46.0,9
422,62015,"springfield, illinois, usa",40.0,9
423,62171,"buxtehude, niedersachsen, germany",36.0,8
424,62252,"port orchard, washington, canada",,8
425,62302,"memphis, tennessee, usa",,10
426,62525,"zachary, louisiana, usa",31.0,10
427,62561,"tucson, arizona, usa",,10
428,62568,"salt lake city, utah, usa",15.0,10
429,62572,"shepherdsville, kentucky, usa",33.0,9
430,62918,"frankford, delaware, usa",,8
431,63324,"boston, massachusetts, usa",,8
432,63349,"oswego, new york, usa",,8
433,63443,"casper, wyoming, usa",53.0,8
434,63458,"new orleans, louisiana, usa",,8
435,63490,"gardnerville, nevada, usa",49.0,9
436,63904,"gibsonia, pennsylvania, usa",,10
437,64199,"rvc, new york, usa",,8
438,64199,"rvc, new york, usa",,8
439,64231,"honolulu, hawaii, usa",56.0,8
440,64467,"sonoma, california, usa",37.0,9
441,64524,"grand junction, colorado, usa",34.0,10
442,64669,"winnipeg, manitoba, canada",,8
443,64761,"belton, texas, usa",29.0,8
444,64830,"elgin, illinois, usa",51.0,8
445,64842,"cleveland heights, ,",,8
446,65390,"lethbridge, alberta, canada",,8
447,65392,"keene, new hampshire, usa",,8
448,65395,"hawthorn, victoria, australia",,8
449,65607,"ness city, kansas, usa",,8
450,65649,"westminster, maryland, usa",,10
451,65754,"paris, n/a, france",42.0,9
452,65755,"mt. airy, north carolina, usa",18.0,10
453,65970,"royston, georgia, usa",52.0,8
454,66018,"glen burnie, maryland, usa",,10
455,66211,"springfield, pennsylvania, usa",,10
456,66318,"affton, missouri, usa",57.0,9
457,66341,"dayton, minnesota, usa",,8
458,66380,"richmond, british columbia, canada",,10
459,66455,"white bear lake, minnesota, usa",,8
460,66546,"whiting, indiana, usa",19.0,10
461,66655,"lakeville, minnesota, usa",,9
462,66868,"springfield, missouri, usa",,9
463,67019,"st. louis, missouri, usa",,10
464,67190,"quincy, massachusetts, usa",47.0,8
465,67571,"canon city, colorado, usa",51.0,9
466,67581,"buena park, california, usa",51.0,10
467,67593,"washington, missouri, usa",22.0,10
468,67754,"memphis, tennessee, usa",17.0,9
469,67797,"dickinson, texas, usa",,10
470,67828,"adelaide,holdfastbay, south australia, australia",,8
471,68440,"middlesex, new jersey, usa",,8
472,69875,"woodbury, minnesota, usa",,8
473,70135,"kansas city, missouri, usa",,10
474,70286,"lansdale, pennsylvania, usa",21.0,9
475,70336,"pullman, washington, usa",,9
476,70480,"charleston, south carolina, usa",15.0,10
477,70490,"boring, oregon, usa",,9
478,70683,"plymouth, california, usa",,9
479,70962,"mississauga, ontario, canada",,8
480,70968,"bryan, texas, usa",,8
481,71109,"new orleans, louisiana, usa",37.0,9
482,71351,"austin, texas, usa",,8
483,71480,"walnut creek, california, usa",,10
484,71623,"aurora, illinois, usa",34.0,9
485,71683,"adelaide, south australia, australia",23.0,8
486,71761,"duluth, georgia, usa",,8
487,71788,"hong kong, sar, china",67.0,8
488,71808,"harrisburg, pennsylvania, usa",,8
489,72109,"frisco, texas, usa",41.0,9
490,72587,"surrey, british columbia, canada",,8
491,73130,"santa monica, california, usa",34.0,8
492,73261,"washington, dc, usa",65.0,8
493,73889,"sydney, new south wales, australia",17.0,8
494,73899,"norwalk, connecticut, usa",,8
495,74025,"hamilton, ontario, canada",33.0,8
496,74157,"grand rapids, michigan, usa",13.0,9
497,74395,"hewitt, new jersey, usa",54.0,10
498,74694,"fort campbell, kentucky, usa",23.0,9
499,74787,"manhattan beach, california, usa",,8
500,74912,"portland, oregon, usa",41.0,9
501,75023,"madison, wisconsin,",23.0,8
502,75236,"ottawa, ontario, canada",,8
503,75249,"urbana, illinois, usa",19.0,9
504,75501,"bellingham, washington, usa",32.0,8
505,75735,"glendale, wisconsin, usa",30.0,8
506,75801,"forreston, illinois, usa",,9
507,75809,"fort mitchell, kentucky, usa",27.0,8
508,76239,"crewe, england, united kingdom",52.0,8
509,76434,"dublin, na, ireland",,9
510,76778,"rock hill, south carolina, usa",,9
511,76796,"montgomery village, maryland, usa",,8
512,76821,"brooklyn, new york, usa",23.0,9
513,76980,"manchester, n/a,",38.0,9
514,77035,"whitehaven, england, united kingdom",32.0,10
515,77282,"little rock, arkansas, usa",37.0,10
516,77459,"paramount, california, usa",,10
517,77459,"paramount, california, usa",,8
518,77483,"arvada, colorado, usa",,8
519,77688,"schaumburg, illinois, usa",36.0,8
520,77692,"san diego, california, usa",28.0,9
521,77749,"stinson beach, california, usa",,10
522,77898,"brooklyn, new york, usa",,10
523,77906,"garden plain, kansas, usa",,8
524,77917,"eau claire, wisconsin, usa",50.0,8
525,77976,"st. louis, missouri, usa",23.0,9
526,78074,"seattle, washington, usa",,8
527,78410,"melbourne, victoria, australia",34.0,8
528,78461,"vallejo, california, usa",,10
529,78727,"tacoma, washington, usa",23.0,8
530,79365,"chicago, illinois, usa",,10
531,79561,"olympia, washington, usa",56.0,8
532,79718,"kittanning, pennsylvania, usa",42.0,10
533,79845,"georgetown, tennessee, usa",,9
534,80214,"fenton, missouri, usa",,10
535,80503,"shaker hts., ohio, usa",27.0,8
536,80515,"downers grove, illinois, usa",30.0,10
537,80640,"forestville, maryland, usa",,8
538,80676,"menlo park, california, usa",,9
539,80719,"baytown, texas, usa",27.0,8
540,80949,"arlington, massachusetts, usa",,8
541,81016,"lancaster, pennsylvania, usa",,8
542,81026,"mount pleasant, michigan, usa",,10
543,81204,"uttoxeter, staffordshire, united kingdom",,9
544,81404,"olympia, washington, usa",50.0,10
545,81447,"douglasville, georgia, usa",,8
546,81505,"columbia, south carolina, usa",,8
547,81581,"portland, oregon, usa",,8
548,81612,"weatherford, texas, usa",18.0,10
549,81633,"cambria, california, usa",,8
550,81675,"fitchburg, wisconsin, usa",49.0,8
551,81913,"wilton manors, florida, usa",79.0,8
552,82229,"akron, ohio, usa",,8
553,82353,"munich, bayern, germany",53.0,10
554,82609,"newmarket, england, united kingdom",,10
555,82653,"abilene, texas, usa",53.0,9
556,83193,"mt. plesasant, south carolina, usa",50.0,9
557,83275,"pensacola, florida, usa",70.0,10
558,83279,"san francisco, california, usa",,8
559,83565,"indianapolis, indiana, usa",,10
560,83982,"ta` xbiex, n/a, malta",42.0,9
561,84038,"seven mile beach, ,",69.0,8
562,84095,"palmdale, california, usa",53.0,9
563,84208,"chicago, illinois, usa",33.0,10
564,84284,"monroe, ohio, usa",54.0,8
565,84289,"alexandria, virginia, usa",22.0,10
566,84532,"hamilton, ohio, usa",57.0,8
567,84822,"buffalo, new york, usa",70.0,9
568,84997,"staten island, new york, usa",,8
569,85058,"novato, california, usa",,10
570,85069,"ocean springs, mississippi, usa",18.0,9
571,85095,"longwood, florida, usa",63.0,10
572,85145,"madrid, madrid, spain",28.0,10
573,85639,"waterloo, ontario, canada",35.0,8
574,85681,"plantation, florida, usa",,10
575,85802,"memphis, tennessee, usa",,9
576,85925,"dunkirk, new york, usa",,10
577,86017,"indianapolis, indiana, usa",,8
578,86048,"ann arbor, michigan, usa",,9
579,86088,"falun, alberta, canada",,9
580,86288,"cheriton, virginia, usa",,8
581,86290,"charlottesville, virginia, usa",17.0,8
582,86423,"okeana, ohio, usa",,10
583,86470,"ivey, georgia, usa",,8
584,86716,"keedysville, maryland, usa",31.0,10
585,87067,"santa fe, new mexico, usa",27.0,9
586,87227,"halifax, nova scotia, canada",,8
587,87303,"sherwood park, alberta, canada",20.0,10
588,87573,"golden, colorado, usa",34.0,8
589,87693,"colorado springs, colorado, usa",49.0,10
590,87864,"manchester, england, united kingdom",,10
591,87959,"fremont, california, usa",,10
592,87973,"dublin, ohio, usa",61.0,8
593,88028,"summit, new jersey, usa",,9
594,88028,"summit, new jersey, usa",,8
595,88078,"bristol, england, united kingdom",18.0,9
596,88098,"oakland, california, usa",26.0,10
597,88154,"pelham, new hampshire, usa",51.0,9
598,88181,"columbia, maryland, usa",,8
599,88329,"fort wayne, indiana, usa",,8
600,88335,"bakersfield, california, usa",63.0,8
601,88607,"saint louis, missouri, usa",,8
602,88835,"phoenix, arizona, usa",,8
603,88852,"redwood city, california, usa",30.0,9
604,89711,"bronx, new york, usa",44.0,10
605,89909,"victoria, british columbia, canada",14.0,9
606,89986,"a coruña, a coruña, spain",16.0,8
607,89991,"wien, wien, austria",,10
608,90153,"apex, north carolina, usa",,10
609,90448,"milladore, wisconsin, usa",55.0,8
610,90668,"astoria, new york, usa",33.0,10
611,90727,"rhine, georgia, usa",,8
612,90842,"houston, texas, usa",22.0,9
613,91149,"boulder, colorado, usa",,10
614,91304,"forestdale, massachusetts, usa",50.0,10
615,91304,"forestdale, massachusetts, usa",50.0,8
616,91368,"arlesheim, n/a, switzerland",43.0,8
617,91504,"santa ana, california, usa",46.0,10
618,91506,"santa clarita, california, usa",,10
619,91911,"spring valley, california, usa",,8
620,92027,"portland, oregon, usa",,8
621,92074,"ashford, england, united kingdom",48.0,8
622,92106,"bronx, new york, usa",16.0,8
623,92269,"spring, texas, usa",,8
624,92484,"rockford, illinois, usa",,8
625,92678,"smyrna, tennessee, usa",27.0,8
626,92689,"london, ontario, canada",,10
