,uid,location,age,rating
472,28518,"wilton, connecticut, usa",42.0,0
473,28614,"shreveport, louisiana, usa",63.0,0
474,28661,"new orleans, louisiana, usa",,0
475,28814,"hobart, tasmania, australia",13.0,0
476,28947,"highland mills, new york, usa",73.0,0
477,28949,"tewksbury, massachusetts, usa",,0
478,29080,"reading, massachusetts, usa",,0
479,29080,"reading, massachusetts, usa",,2
480,29245,"berlin, berlin, germany",,1
481,29262,"paranaque, metro manila, philippines",24.0,0
482,29294,"reading, england, united kingdom",,0
483,29444,"los angeles, california, usa",,0
484,29481,"boise, idaho, usa",44.0,0
485,29489,"ypsilanti, michigan, usa",32.0,0
486,29558,"brampton, ,",34.0,0
487,29643,"london, england, united kingdom",,0
488,29648,"clarks summit, pennsylvania, usa",20.0,0
489,29695,"montrose, colorado, usa",68.0,0
490,29814,"grosse ile, michigan,",51.0,0
491,29861,"mississauga, ontario, canada",61.0,0
492,29864,"fort wayne, ,",,0
493,29870,"san angelo, texas, usa",41.0,0
494,29938,"vancouver, british columbia, canada",,0
495,30066,"frisco, texas, usa",,0
496,30066,"frisco, texas, usa",,0
497,30094,"san rafael, california, usa",44.0,0
498,30124,"chicago, illinois, usa",,0
499,30236,"santa clara, california, usa",46.0,0
500,30267,"daphne, alabama, usa",50.0,0
501,30339,"columbia, california, usa",58.0,0
502,30348,"canberra, australian capital territory, australia",22.0,0
503,30358,"st. petersburg, ,",,0
504,30376,"boca raton, florida, usa",,0
505,30391,"hacienda heights, california, usa",19.0,0
506,30424,"clovis, california, usa",,0
507,30442,"sonoma, california, usa",,0
508,30462,"amesbury, massachusetts, usa",30.0,0
509,30462,"amesbury, massachusetts, usa",30.0,0
510,30491,"merritt island, florida, usa",,0
511,30500,"woodbury, minnesota, usa",,0
512,30553,"victoria, british columbia, canada",,0
513,30628,"lincoln, nebraska, usa",,0
514,30676,"frederick, ,",42.0,0
515,30705,"bolingbrook, illinois, usa",33.0,0
516,30705,"bolingbrook, illinois, usa",33.0,0
517,30725,"smithers, british columbia, canada",,0
518,30729,"sun prairie, wisconsin, usa",,0
519,30765,"aberdeen, north carolina, usa",32.0,0
520,30768,"new orleans, louisiana, usa",,0
521,30812,"richmond, virginia, usa",,0
522,30895,"plantation, florida, usa",38.0,0
523,30900,"fremont, california, usa",,0
524,30921,"petrolia, ontario, canada",,0
525,30934,"rolling meadows, illinois, usa",,0
526,30953,"vancouver, british columbia, canada",,0
527,30965,"mchenry, illinois, usa",,0
528,31025,"beaver falls, pennsylvania, usa",,0
529,31025,"beaver falls, pennsylvania, usa",,0
530,31025,"beaver falls, pennsylvania, usa",,0
531,31085,"east haddam, connecticut, usa",56.0,0
532,31095,"riverside, iowa, usa",44.0,0
533,31171,"dorr, michigan, usa",46.0,0
534,31178,"000000000000000000, missouri, usa",,0
535,31189,"jacksonville, oregon, usa",,0
536,31238,"american fork, utah, usa",68.0,0
537,31238,"american fork, utah, usa",68.0,0
538,31274,"richmond, california, usa",,0
539,31281,"frankfort, michigan, usa",,0
540,31307,"manchester, new hampshire, usa",36.0,0
541,31379,"bay view, ,",,0
542,31379,"bay view, ,",,0
543,31397,"toronto, ontario, canada",51.0,0
544,31398,"battle mountain, nevada, usa",,0
545,31425,"pittsburg, ,",,0
546,31426,"buffalo grove, illinois, usa",,0
547,31492,"ladera ranch, california, usa",26.0,0
548,31644,"rapid city, south dakota, usa",44.0,0
549,31676,"media, pennsylvania, usa",59.0,0
550,31785,"marion, ohio, usa",,0
551,31818,"stratford, connecticut, usa",35.0,0
552,31847,"long beach, mississippi, usa",,0
553,31964,"chicago, illinois, usa",22.0,0
554,32008,"piedmont, south carolina, usa",42.0,0
555,32084,"canoga park, california, usa",,0
556,32123,"bangkok, 
/a"", thailand""",46.0,0
557,32129,"athens, alabama, usa",,0
558,32214,"gorham, maine, usa",,0
559,32274,"portland, oregon, usa",,0
560,32300,"burrillville, rhode island, usa",,0
561,32315,"coal creek, new brunswick, canada",40.0,0
562,32325,"riverside, rhode island, usa",47.0,0
563,32351,"beaverton, oregon, usa",,0
564,32358,"brussel, brabant, belgium",42.0,0
565,32369,"whistler, ,",,0
566,32398,"springfield, virginia,",,0
567,32398,"springfield, virginia,",,0
568,32490,"canberra, australian capital territory, australia",15.0,0
569,32852,"keswick, ,",,0
570,32874,"london, england, united kingdom",,0
571,33000,"ridgewood, new jersey, usa",33.0,0
572,33063,"oregon city, oregon, usa",39.0,0
573,33204,"prineville, oregon, usa",25.0,0
574,33228,"stafford, virginia, usa",,0
575,33246,"columbia, pennsylvania, usa",24.0,0
576,33405,"kelseyville, california, usa",33.0,0
577,33420,"portland, oregon, usa",23.0,3
578,33454,"orleans, ontario, canada",28.0,0
579,33465,"albuquerque, new mexico, usa",13.0,0
580,33471,"indaiatuba, sao paulo, brazil",24.0,0
581,33572,"topeka, kansas, usa",,0
582,33609,"muskogee, oklahoma, usa",58.0,0
583,33706,"modesto, california, usa",,0
584,33728,"richland, washington, usa",,0
585,33755,"eindhoven, noord brabant, netherlands",28.0,0
586,33814,"st. louis, missouri, usa",,0
587,33874,"daly city, california, usa",,0
588,33919,"middleburg, florida, usa",56.0,0
589,33982,"rochester, new york, usa",,0
590,34104,"oakland, california, usa",,0
591,34180,"evart, michigan, usa",43.0,0
592,34181,"leland, north carolina, usa",,0
593,34207,"humboldt, iowa, usa",,0
594,34207,"humboldt, iowa, usa",,0
595,34233,"baker city, oregon, usa",25.0,0
596,34256,"los angeles, california, usa",19.0,3
597,34257,"gadsden, alabama, usa",27.0,0
598,34275,"grand rapids, minnesota, usa",21.0,0
599,34315,"slc, utah, usa",18.0,0
600,34383,"millersburg, ohio, usa",,0
601,34401,"canyon, texas, usa",,1
602,34429,"providence, rhode island, usa",23.0,0
603,34434,"stillwater, oklahoma, usa",29.0,0
604,34512,"ashburton, canterbury, new zealand",31.0,0
605,34576,"reno, nevada, usa",,0
606,34621,"bellport, new york, usa",44.0,0
607,34684,"exton, ,",,0
608,34713,"brisbane, queensland, australia",50.0,0
609,34750,"seattle, washington, usa",,0
610,34964,"monmouth, illinois, usa",35.0,0
611,35017,"las vegas, nevada, usa",33.0,0
612,35105,"appleton, wisconsin, usa",22.0,0
613,35142,"eustis, florida, usa",40.0,0
614,35165,"muncie, indiana, usa",22.0,0
615,35165,"muncie, indiana, usa",22.0,0
616,35165,"muncie, indiana, usa",22.0,0
617,35165,"muncie, indiana, usa",22.0,0
618,35205,"milwaukee, wisconsin, usa",,0
619,35206,"denver, colorado, usa",,0
620,35218,"cary, north carolina, usa",,0
621,35248,"vlaardingen, zuid-holland, netherlands",,0
622,35258,"orleans, ontario, canada",17.0,0
623,35259,"hanover, pennsylvania, usa",63.0,0
624,35284,"portland, oregon, usa",60.0,0
625,35297,"corvallis, oregon, usa",,0
626,35324,"xenia, ohio, usa",14.0,0
627,35348,"everett, washington, usa",,0
628,35416,"sarasota, florida, usa",15.0,0
629,35531,"north canton, ohio, usa",,0
630,35531,"north canton, ohio, usa",,0
631,35617,"dunedin, otago, new zealand",20.0,0
